CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
25434V625,DCOR,DIMENSIONAL ETF TRUST,227308,155755,15.2M,10.41M,+217.7%,3.7%
922908363,VOO,VANGUARD INDEX FDS,21228,8357,12.06M,4.75M,+64.9%,2.9%
922908751,VB,VANGUARD INDEX FDS,8500,8500,2.01M,2.01M,NEW,0.49%
30303M102,META,META PLATFORMS INC,5929,1799,4.38M,1.33M,+43.6%,1.1%
922908769,VTI,VANGUARD INDEX FDS,38337,4351,11.65M,1.32M,+12.8%,2.8%
25434V799,DFIC,DIMENSIONAL ETF TRUST,460415,27437,14.31M,853.02K,+6.3%,3.5%
922907746,VTEB,VANGUARD MUN BD FDS,16272,16272,797.82K,797.82K,NEW,0.19%
69608A108,PLTR,PALANTIR TECHNOLOGIES INC,1233132,3940,168.1M,537.1K,+0.3%,40.9%
46435UAA9,IBDS,ISHARES TR,35000,20000,849.45K,485.4K,+133.3%,0.21%
773121108,RKLB,ROCKET LAB CORP,12517,12517,447.73K,447.73K,NEW,0.11%
00206R102,T,AT&T INC,13871,13871,401.42K,401.42K,NEW,0.1%
58933Y105,MRK,MERCK & CO INC,4738,4738,375.06K,375.06K,NEW,0.09%
25809K105,DASH,DOORDASH INC,1500,1500,369.76K,369.76K,NEW,0.09%
00827B106,AFRM,AFFIRM HLDGS INC,5253,5253,363.19K,363.19K,NEW,0.09%
14021N105,CGNG,CAPITAL GROUP NEW GEOGRAPHY,11550,11550,332.76K,332.76K,NEW,0.08%
922042775,VEU,VANGUARD INTL EQUITY INDEX F,19939,4842,1.34M,325.48K,+32.1%,0.33%
717081103,PFE,PFIZER INC,11714,11714,283.95K,283.95K,NEW,0.07%
025072885,AVUS,AMERICAN CENTY ETF TR,53887,2482,5.43M,250.24K,+4.8%,1.3%
060505104,BAC,BANK AMERICA CORP,5253,5253,248.58K,248.58K,NEW,0.06%
770700102,HOOD,ROBINHOOD MKTS INC,2619,2619,245.22K,245.22K,NEW,0.06%
464287200,IVV,ISHARES TR,1078,384,669.33K,238.43K,+55.3%,0.16%
88160R101,TSLA,TESLA INC,726,726,230.62K,230.62K,NEW,0.06%
22788C105,CRWD,CROWDSTRIKE HLDGS INC,410,410,208.82K,208.82K,NEW,0.05%
808524847,SCHH,SCHWAB STRATEGIC TR,176210,9476,3.73M,200.51K,+5.7%,0.91%
921937835,BND,VANGUARD BD INDEX FDS,23636,1101,1.74M,81.07K,+4.9%,0.42%
92203C303,VUSB,VANGUARD BD INDEX FDS,11873,1359,592.03K,67.76K,+12.9%,0.14%
25434V880,DFAX,DIMENSIONAL ETF TRUST,48565,2093,1.43M,61.47K,+4.5%,0.35%
594918104,MSFT,MICROSOFT CORP,1618,75,804.82K,37.31K,+4.9%,0.2%
02079K305,GOOGL,ALPHABET INC,2242,162,395.05K,28.54K,+7.8%,0.1%
037833100,AAPL,APPLE INC,7432,139,1.52M,28.52K,+1.9%,0.37%
808524102,SCHB,SCHWAB STRATEGIC TR,163152,690,3.89M,16.44K,+0.4%,0.95%
64110L106,NFLX,NETFLIX INC,386,11,516.9K,14.73K,+2.9%,0.13%
025072604,AVEM,AMERICAN CENTY ETF TR,90040,192,6.17M,13.16K,+0.2%,1.5%
023135106,AMZN,AMAZON COM INC,1342,43,294.42K,9.43K,+3.3%,0.07%
25434V658,DFGR,DIMENSIONAL ETF TRUST,112836,250,3.03M,6.71K,+0.2%,0.74%
191216100,KO,COCA COLA CO,13578,67,960.65K,4.74K,+0.5%,0.23%
025072356,AVRE,AMERICAN CENTY ETF TR,7368,84,325.36K,3.71K,+1.2%,0.08%
78468R663,BIL,SPDR SERIES TRUST,3258,34,298.81K,3.12K,+1.1%,0.07%
78462F103,SPY,SPDR S&P 500 ETF TR,492,5,303.89K,3.09K,+1%,0.07%
25434V591,DUSB,DIMENSIONAL ETF TRUST,8634,55,438.16K,2.79K,+0.6%,0.11%
464286475,EEMS,ISHARES INC,34479,16,2.24M,1.04K,+0%,0.54%
25434V302,DFAE,DIMENSIONAL ETF TRUST,39429,31,1.14M,897.45,+0.1%,0.28%
