CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
05464C101,AXON,AXON ENTERPRISE INC,432664,18727,358.22M,15.5M,+4.5%,24.1%
18915M107,NET,CLOUDFLARE INC,1165942,50374,228.33M,9.86M,+4.5%,15.4%
82509L107,SHOP,SHOPIFY INC,1829917,78589,211.08M,9.07M,+4.5%,14.2%
023135106,AMZN,AMAZON COM INC,826836,35956,181.4M,7.89M,+4.5%,12.2%
23804L103,DDOG,DATADOG INC,810399,35139,108.86M,4.72M,+4.5%,7.3%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,378692,16462,85.77M,3.73M,+4.5%,5.8%
M7S64H106,MNDY,MONDAY COM LTD,248814,10682,78.25M,3.36M,+4.5%,5.3%
594918104,MSFT,MICROSOFT ORD,121298,5255,60.33M,2.61M,+4.5%,4.1%
88160R101,TSLA,TESLA INC,159480,6878,50.66M,2.18M,+4.5%,3.4%
30303M102,META,META PLATFORMS INC,165849,-54896,122.41M,-40.52M,-24.9%,8.2%
Total,,,,,1.49B,18.41M,+1.7%,100%
