CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
67066G104,NVDA,NVIDIA CORPORATION,660795,660795,104.4M,104.4M,NEW,3.3%
05464C101,AXON,AXON ENTERPRISE INC,92479,92479,76.57M,76.57M,NEW,2.4%
594918104,MSFT,MICROSOFT CORP,719899,123082,358.08M,61.22M,+20.6%,11.3%
92826C839,V,VISA INC,278677,36803,98.94M,13.07M,+15.2%,3.1%
023135106,AMZN,AMAZON COM INC,1235431,51196,271.04M,11.23M,+4.3%,8.6%
461202103,INTU,INTUIT,160733,14012,126.6M,11.04M,+9.6%,4%
98138H101,WDAY,WORKDAY INC,603395,33084,144.81M,7.94M,+5.8%,4.6%
22160K105,COST,COSTCO WHSL CORP NEW,55777,6383,55.22M,6.32M,+12.9%,1.7%
79466L302,CRM,SALESFORCE INC,156438,19783,42.66M,5.39M,+14.5%,1.3%
57636Q104,MA,MASTERCARD INCORPORATED,109882,7563,61.75M,4.25M,+7.4%,2%
30303M102,META,META PLATFORMS INC,256717,307,189.48M,226.59K,+0.1%,6%
46120E602,ISRG,INTUITIVE SURGICAL INC,170631,-969,92.72M,-526.56K,-0.6%,2.9%
88160R101,TSLA,TESLA INC,1400169,-19573,444.78M,-6.22M,-1.4%,14.1%
81762P102,NOW,SERVICENOW INC,290293,-22228,298.44M,-22.85M,-7.1%,9.4%
L8681T102,SPOT,SPOTIFY TECHNOLOGY S A,329324,-30235,252.7M,-23.2M,-8.4%,8%
77543R102,ROKU,ROKU INC,0,-342221,0,-24.11M,CLOSE,0%
009066101,ABNB,AIRBNB INC,0,-210625,0,-25.16M,CLOSE,0%
02079K305,GOOGL,ALPHABET INC,0,-185506,0,-28.69M,CLOSE,0%
852234103,XYZ,BLOCK INC,2148429,-691565,145.94M,-46.98M,-24.4%,4.6%
69608A108,PLTR,PALANTIR TECHNOLOGIES INC,1637181,-360605,223.18M,-49.16M,-18.1%,7.1%
N07059210,ASML,ASML HOLDING N V,221808,-80470,177.75M,-64.49M,-26.6%,5.6%
Total,,,,,3.17B,10.28M,+0.4%,100%
