CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
36828A101,GEV,GE VERNOVA INC,10400,10400,5.5M,5.5M,NEW,5.8%
732908108,PONY,PONY AI INC,405400,405400,5.35M,5.35M,NEW,5.7%
81141R100,SE,SEA LTD,26859,26859,4.3M,4.3M,NEW,4.5%
88160R101,TSLA,TESLA INC,35400,13300,11.25M,4.22M,+60.2%,11.9%
20717M103,CFLT,CONFLUENT INC,338859,34100,8.45M,850.11K,+11.2%,8.9%
M2682V108,CYBR,CYBERARK SOFTWARE LTD,13800,600,5.61M,244.13K,+4.5%,5.9%
58733R102,MELI,MERCADOLIBRE INC,5567,0,14.55M,0,NO CHANGE,15.4%
00827B106,AFRM,AFFIRM HLDGS INC,86700,-8100,5.99M,-560.03K,-8.5%,6.3%
888787108,TOST,TOAST INC,59162,-21700,2.62M,-961.09K,-26.8%,2.8%
N14506104,ESTC,ELASTIC N V,63900,-22300,5.39M,-1.88M,-25.9%,5.7%
M6191J100,FROG,JFROG LTD,121353,-74400,5.32M,-3.26M,-38%,5.6%
91332U101,U,UNITY SOFTWARE INC,199600,-146300,4.83M,-3.54M,-42.3%,5.1%
093712107,BE,BLOOM ENERGY CORP,0,-279000,0,-5.49M,CLOSE,0%
146869102,CVNA,CARVANA CO,18300,-16400,6.17M,-5.53M,-47.3%,6.5%
770700102,HOOD,ROBINHOOD MKTS INC,98100,-79500,9.19M,-7.44M,-44.8%,9.7%
11135F101,AVGO,BROADCOM INC,0,-61100,0,-10.23M,CLOSE,0%
056752108,BIDU,BAIDU INC,0,-115700,0,-10.65M,CLOSE,0%
Total,,,,,94.52M,-29.07M,-30%,100%
