CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
02079K305,GOOGL,ALPHABET INC,1783500,860400,314.31M,151.63M,+93.2%,6%
43300A203,HLT,HILTON WORLDWIDE HLDGS INC,342000,342000,91.09M,91.09M,NEW,1.8%
03831W108,APP,APPLOVIN CORP,3023500,144500,1.06B,50.59M,+5%,20.4%
74935Q107,RBA,RB GLOBAL INC,414300,414300,43.99M,43.99M,NEW,0.85%
337738108,FISV,FISERV INC,1545846,156446,266.52M,26.97M,+11.3%,5.1%
303250104,FICO,FAIR ISAAC CORP,249180,9500,455.49M,17.37M,+4%,8.8%
30303M102,META,META PLATFORMS INC,241700,0,178.4M,0,NO CHANGE,3.4%
16411R208,LNG,CHENIERE ENERGY INC,699700,0,170.39M,0,NO CHANGE,3.3%
45866F104,ICE,INTERCONTINENTAL EXCHANGE IN,814300,0,149.4M,0,NO CHANGE,2.9%
743315103,PGR,PROGRESSIVE CORP,393800,0,105.09M,0,NO CHANGE,2%
79466L302,CRM,SALESFORCE INC,235600,0,64.25M,0,NO CHANGE,1.2%
64107A113,NPWRWS,NET POWER INC,482400,-18400,159.19K,-6.07K,-3.7%,<.01%
892672106,TW,TRADEWEB MKTS INC,220100,-8400,32.22M,-1.23M,-3.7%,0.62%
46120E602,ISRG,INTUITIVE SURGICAL INC,94740,-3660,51.48M,-1.99M,-3.7%,0.99%
594918104,MSFT,MICROSOFT CORP,356000,-5600,177.08M,-2.79M,-1.5%,3.4%
22160N109,CSGP,COSTAR GROUP INC,1282400,-48900,103.1M,-3.93M,-3.7%,2%
64107A105,NPWR,NET POWER INC,0,-1688100,0,-4.44M,CLOSE,0%
92826C839,V,VISA INC,845900,-14900,300.34M,-5.29M,-1.7%,5.8%
294429105,EFX,EQUIFAX INC,719900,-27400,186.72M,-7.11M,-3.7%,3.6%
81141R100,SE,SEA LTD,1608800,-61400,257.31M,-9.82M,-3.7%,4.9%
443201108,HWM,HOWMET AEROSPACE INC,5264500,-76300,979.88M,-14.2M,-1.4%,18.8%
88033G407,THC,TENET HEALTHCARE CORP,0,-230900,0,-31.06M,CLOSE,0%
48251W104,KKR,KKR & CO INC,0,-350400,0,-40.51M,CLOSE,0%
127387108,CDNS,CADENCE DESIGN SYSTEM INC,0,-169800,0,-43.19M,CLOSE,0%
023135106,AMZN,AMAZON COM INC,978100,-209300,214.59M,-45.92M,-17.6%,4.1%
91324P102,UNH,UNITEDHEALTH GROUP INC,0,-196600,0,-102.97M,CLOSE,0%
Total,,,,,5.2B,67.2M,+1.5%,100%
