CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
512807306,LRCX,LAM RESEARCH CORP,336041,336041,32.71M,32.71M,NEW,8%
594918104,MSFT,MICROSOFT CORP,82503,17228,41.04M,8.57M,+26.4%,10%
81762P102,NOW,SERVICENOW INC,36923,4549,37.96M,4.68M,+14.1%,9.3%
833445109,SNOW,SNOWFLAKE INC,210285,14102,47.06M,3.16M,+7.2%,11.5%
023135106,AMZN,AMAZON COM INC,188095,6143,41.27M,1.35M,+3.4%,10.1%
67066G104,NVDA,NVIDIA CORPORATION,780680,0,123.34M,0,NO CHANGE,30.1%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,195459,0,44.27M,0,NO CHANGE,10.8%
02079K305,GOOGL,ALPHABET INC,240312,0,42.35M,0,NO CHANGE,10.3%
79466L302,CRM,SALESFORCE INC,0,-101776,0,-27.31M,CLOSE,0%
Total,,,,,409.99M,23.15M,+7.8%,100%
