CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
773121108,RKLB,Rocket Lab Corporation,541000,541000,19.35M,19.35M,NEW,6%
67079K100,SMR,NuScale Power Corporation,198100,61400,7.84M,2.43M,+44.9%,2.4%
88160R101,TSLA,Tesla Inc,15000,7500,4.76M,2.38M,+100%,1.5%
81762P102,NOW,ServiceNow Inc,7050,2000,7.25M,2.06M,+39.6%,2.2%
00217D100,ASTS,AST Spacemobile Inc,690500,40000,32.27M,1.87M,+6.1%,10%
023135106,AMZN,Amazon Com Inc,70800,7100,15.53M,1.56M,+11.1%,4.8%
67066G104,NVDA,NVIDIA Corporation,559000,7000,88.32M,1.11M,+1.3%,27.3%
007903107,AMD,Advanced Micro Devices Inc,125300,4000,17.78M,567.6K,+3.3%,5.5%
594918104,MSFT,Microsoft Corp,33200,1100,16.51M,547.15K,+3.4%,5.1%
037833100,AAPL,Apple Inc,80900,50,16.6M,10.26K,+0.1%,5.1%
L8681T102,SPOT,Spotify Technology SA,40100,0,30.77M,0,NO CHANGE,9.5%
22788C105,CRWD,CrowdStrike Holdings Inc,51000,0,25.97M,0,NO CHANGE,8%
833445109,SNOW,Snowflake Inc,76900,0,17.21M,0,NO CHANGE,5.3%
573874104,MRVL,Marvell Technology Inc,167000,0,12.93M,0,NO CHANGE,4%
389637109,GBTC,Grayscale Bitcoin Trust ETF,107700,0,9.14M,0,NO CHANGE,2.8%
389930207,BTC,Grayscale Bitcoin Mini Trust ETF,21540,0,1.03M,0,NO CHANGE,0.32%
74347R206,QLD,ProShares Ultra QQQ,0,-43000,0,-3.82M,CLOSE,0%
773122106,RKLB,Rocket Lab Corporation,0,-486000,0,-8.69M,CLOSE,0%
Total,,,,,323.25M,19.37M,+8.8%,100%
