CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
09857L108,BKNG,BOOKING HOLDINGS INC,21155,21155,122.47M,122.47M,NEW,1.6%
060505104,BAC,BANK OF AMERICA CORP,2395852,2395852,113.37M,113.37M,NEW,1.5%
68389X105,ORCL,ORACLE CORP,498177,498177,108.92M,108.92M,NEW,1.4%
02079K305,GOOGL,ALPHABET INC,1880941,369666,333.66M,65.58M,+24.5%,4.3%
67066G104,NVDA,NVIDIA,7662543,363321,1.21B,57.4M,+5%,15.5%
023135106,AMZN,AMAZON.COM INC,2745630,216675,602.36M,47.54M,+8.6%,7.7%
037833100,AAPL,APPLE INC,4152231,180109,851.91M,36.95M,+4.5%,10.9%
594918104,MSFT,MICROSOFT CORP,2278296,67740,1.13B,33.69M,+3.1%,14.5%
05722G100,BKR,BAKER HUGHES CO,4949808,838333,189.78M,32.14M,+20.4%,2.4%
95040Q104,WELL,WELLTOWER INC,837165,178402,128.7M,27.43M,+27.1%,1.6%
11135F101,AVGO,BROADCOM INC,1245419,66300,343.3M,18.28M,+5.6%,4.4%
64110L106,NFLX,NETFLIX INC.,138771,9679,185.83M,12.96M,+7.5%,2.4%
88160R101,TSLA,TESLA INC,804599,40625,255.59M,12.9M,+5.3%,3.3%
46625H100,JPM,JPMORGAN CHASE & CO,856259,43396,248.24M,12.58M,+5.3%,3.2%
57636Q104,MA,MASTERCARD INC,442244,19384,248.51M,10.89M,+4.6%,3.2%
532457108,LLY,ELI LILLY & CO,236517,11763,184.37M,9.17M,+5.2%,2.4%
22160K105,COST,COSTCO WHOLESALE CORP,165924,9213,164.25M,9.12M,+5.9%,2.1%
92826C839,V,VISA INC-CLASS A SHARES,860880,20072,305.65M,7.13M,+2.4%,3.9%
74340W103,PLD,"PROLOGIS, INC.",963891,57455,101.32M,6.04M,+6.3%,1.3%
00287Y109,ABBV,ABBVIE INC,524041,30204,97.27M,5.61M,+6.1%,1.2%
81762P102,NOW,SERVICENOW INC,100667,5275,103.49M,5.42M,+5.5%,1.3%
79466L302,CRM,SALESFORCE,359148,19363,97.94M,5.28M,+5.7%,1.3%
742718109,PG,PROCTER & GAMBLE CO,781181,32777,124.46M,5.22M,+4.4%,1.6%
437076102,HD,"THE HOME DEPOT, INC.",320913,9366,117.66M,3.43M,+3%,1.5%
91324P102,UNH,UNITEDHEALTH GROUP,263367,6169,82.16M,1.92M,+2.4%,1.1%
337738108,FISV,FISERV,447541,-2669,77.16M,-460.17K,-0.6%,0.99%
02079K107,GOOG,ALPHABET INC,1591352,-257192,280.44M,-45.32M,-13.9%,3.6%
58933Y105,MRK,MERCK & CO,0,-870241,0,-78.11M,CLOSE,0%
Total,,,,,7.81B,647.55M,+10.3%,100%
