CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
67066G104,NVDA,NVIDIA CORP,671795,651590,106.14M,102.94M,+3224.9%,6.9%
83406F102,SOFI,SOFI TECHNOLOGIES INC,3672321,3658770,66.87M,66.63M,+27000%,4.4%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,303484,264542,68.74M,59.92M,+679.3%,4.5%
023135106,AMZN,AMAZON COM INC,357272,217728,78.38M,47.77M,+156%,5.1%
007903107,AMD,ADVANCED MICRO DEVICES INC,309458,307761,43.91M,43.67M,+18135.6%,2.9%
595112103,MU,MICRON TECHNOLOGY INC,825108,323056,101.69M,39.82M,+64.3%,6.6%
433313103,HNGE,HINGE HEALTH INC,756204,756204,39.13M,39.13M,NEW,2.5%
88339J105,TTD,THE TRADE DESK INC,452844,452844,32.6M,32.6M,NEW,2.1%
52567D107,LMND,LEMONADE INC,740921,378012,32.46M,16.56M,+104.2%,2.1%
30303M102,META,META PLATFORMS INC,57621,21082,42.53M,15.56M,+57.7%,2.8%
11135F101,AVGO,BROADCOM INC,54586,54055,15.05M,14.9M,+10179.8%,0.98%
81684M104,SMLR,SEMLER SCIENTIFIC INC,329408,329408,12.76M,12.76M,NEW,0.83%
82509L107,SHOP,SHOPIFY INC,107029,107029,12.35M,12.35M,NEW,0.8%
17253J106,CIFR,CIPHER MINING INC,8579027,2302839,41.01M,11.01M,+36.7%,2.7%
09075V102,BNTX,BIONTECH SE,96089,85503,10.23M,9.1M,+807.7%,0.67%
44812J104,HUT,HUT 8 CORP,2881442,456957,53.59M,8.5M,+18.8%,3.5%
21874A106,CORZ,CORE SCIENTIFIC INC NEW,475217,438303,8.11M,7.48M,+1187.4%,0.53%
36317J209,GLXY,GALAXY DIGITAL INC.,336756,336756,7.37M,7.37M,NEW,0.48%
820014405,SBET,SHARPLINK GAMING INC,597311,597311,5.93M,5.93M,NEW,0.39%
19260Q107,COIN,COINBASE GLOBAL INC,87345,14088,30.61M,4.94M,+19.2%,2%
G2296A109,BRR,COLUMBUS CIRCLE CAP CORP. I,394585,394585,4.19M,4.19M,NEW,0.27%
Q4982L109,IREN,IREN LIMITED,16233882,273390,236.53M,3.98M,+1.7%,15.4%
594972408,MSTR,MICROSTRATEGY INC,9529,9529,3.85M,3.85M,NEW,0.25%
98423F109,XMTR,XOMETRY INC,101958,101958,3.45M,3.45M,NEW,0.22%
767292105,RIOT,RIOT PLATFORMS INC,937438,251601,10.59M,2.84M,+36.7%,0.69%
81762P102,NOW,SERVICENOW INC,1884,1884,1.94M,1.94M,NEW,0.13%
G4124C109,GRAB,GRAB HOLDINGS LIMITED,683424,289463,3.44M,1.46M,+73.5%,0.22%
02079K107,GOOG,ALPHABET INC,6500,6500,1.15M,1.15M,NEW,0.08%
64110L106,NFLX,NETFLIX INC,778,585,1.04M,783.39K,+303.1%,0.07%
781154109,RBRK,RUBRIK INC.,20821,7861,1.87M,704.27K,+60.7%,0.12%
01609W102,BABA,ALIBABA GROUP HLDG LTD,4750,4750,538.7K,538.7K,NEW,0.04%
98980L101,ZM,ZOOM COMMUNICATIONS INC,6219,6219,484.96K,484.96K,NEW,0.03%
18452B209,CLSK,CLEANSPARK INC,622530,37284,6.87M,411.24K,+6.4%,0.45%
10576N102,BRZE,BRAZE INC,13595,13595,382.02K,382.02K,NEW,0.02%
90353T100,UBER,UBER TECHNOLOGIES INC,7264,3205,677.73K,299.03K,+79%,0.04%
30052F100,EVGO,EVGO INC,98660,76344,360.11K,278.66K,+342.1%,0.02%
46120E602,ISRG,INTUITIVE SURGICAL INC,750,421,407.56K,228.78K,+128%,0.03%
22788C105,CRWD,CROWDSTRIKE HOLDINGS INC,1650,381,840.36K,194.05K,+30%,0.05%
697435105,PANW,PALO ALTO NETWORKS INC,6478,739,1.33M,151.23K,+12.9%,0.09%
