CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
90353T100,UBER,UBER TECHNOLOGIES INC,70433,54863,6.57M,5.12M,+352.4%,5.5%
038222105,AMAT,APPLIED MATLS INC,28396,22496,5.2M,4.12M,+381.3%,4.4%
609839105,MPWR,MONOLITHIC PWR SYS INC,4660,4127,3.41M,3.02M,+774.3%,2.9%
22788C105,CRWD,CROWDSTRIKE HLDGS INC,9714,5891,4.95M,3M,+154.1%,4.2%
573874104,MRVL,MARVELL TECHNOLOGY INC,37085,30595,2.87M,2.37M,+471.4%,2.4%
871607107,SNPS,SYNOPSYS INC,3128,2330,1.6M,1.19M,+292%,1.3%
11135F101,AVGO,BROADCOM INC,34965,3546,9.64M,977.45K,+11.3%,8.1%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,18877,2208,4.28M,500.09K,+13.2%,3.6%
03945R102,ACHR,ARCHER AVIATION INC,40405,40405,438.39K,438.39K,NEW,0.37%
64110L106,NFLX,NETFLIX INC,3250,315,4.35M,421.83K,+10.7%,3.7%
02079K305,GOOGL,ALPHABET INC,16160,933,2.85M,164.42K,+6.1%,2.4%
91324P102,UNH,UNITEDHEALTH GROUP INC,940,420,293.25K,131.03K,+80.8%,0.25%
512807306,LRCX,LAM RESEARCH CORP,6550,0,637.58K,0,NO CHANGE,0.54%
03073E105,COR,CENCORA INC,1314,0,394K,0,NO CHANGE,0.33%
87265H109,TPH,TRI POINTE HOMES INC,11600,0,370.62K,0,NO CHANGE,0.31%
22160K105,COST,COSTCO WHSL CORP NEW,316,0,312.82K,0,NO CHANGE,0.26%
69331C108,PCG,PG&E CORP,12216,0,170.29K,0,NO CHANGE,0.14%
92826C839,V,VISA INC,1195,-55,424.29K,-19.53K,-4.4%,0.36%
57636Q104,MA,MASTERCARD INCORPORATED,768,-80,431.57K,-44.96K,-9.4%,0.36%
836100107,SOUN,SOUNDHOUND AI INC,18184,-7116,195.11K,-76.35K,-28.1%,0.16%
83406F102,SOFI,SOFI TECHNOLOGIES INC,0,-15580,0,-181.19K,CLOSE,0%
433000106,HIMS,HIMS & HERS HEALTH INC,0,-7150,0,-211.28K,CLOSE,0%
369604301,GE,GE AEROSPACE,0,-1279,0,-255.99K,CLOSE,0%
883556102,TMO,THERMO FISHER SCIENTIFIC INC,0,-543,0,-270.2K,CLOSE,0%
00724F101,ADBE,ADOBE INC,1087,-875,420.54K,-338.52K,-44.6%,0.35%
037833100,AAPL,APPLE INC,8905,-1967,1.83M,-403.57K,-18.1%,1.5%
594918104,MSFT,MICROSOFT CORP,2957,-989,1.47M,-491.96K,-25.1%,1.2%
85208M102,SFM,SPROUTS FMRS MKT INC,0,-4220,0,-644.14K,CLOSE,0%
007903107,AMD,ADVANCED MICRO DEVICES INC,2764,-4562,392.21K,-647.35K,-62.3%,0.33%
74762E102,PWR,QUANTA SVCS INC,0,-3511,0,-892.43K,CLOSE,0%
023135106,AMZN,AMAZON COM INC,45892,-5819,10.07M,-1.28M,-11.3%,8.5%
697435105,PANW,PALO ALTO NETWORKS INC,43231,-9061,8.85M,-1.85M,-17.3%,7.4%
30303M102,META,META PLATFORMS INC,15329,-4008,11.31M,-2.96M,-20.7%,9.5%
88160R101,TSLA,TESLA INC,1438,-26383,456.8K,-8.38M,-94.8%,0.38%
69608A108,PLTR,PALANTIR TECHNOLOGIES INC,73168,-83318,9.97M,-11.36M,-53.2%,8.4%
67066G104,NVDA,NVIDIA CORPORATION,156521,-292801,24.73M,-46.26M,-65.2%,20.8%
Total,,,,,118.88M,-55.11M,-43.2%,100%
