CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
02079K305,GOOGL,ALPHABET INC CAP STK,711000,711000,125.3M,125.3M,NEW,15.4%
007903107,AMD,ADVANCED MICRO DEVICES INC,417300,417300,59.21M,59.21M,NEW,7.3%
11135F101,AVGO,BROADCOM INC,113223,113223,31.21M,31.21M,NEW,3.8%
03823U102,AAOI,APPLIED OPTOELECTRONICS INC,1408983,1133115,36.2M,29.11M,+410.7%,4.5%
G25457105,CRDO,CREDO TECHNOLOGY GROUP HOLDI,392623,276683,36.35M,25.62M,+238.6%,4.5%
25459W458,SOXL,DIREXION SHS ETF TR,903100,903100,22.68M,22.68M,NEW,2.8%
172573107,CRCL,CIRCLE INTERNET GROUP INC,101010,101010,18.31M,18.31M,NEW,2.3%
92840M102,VST,VISTRA CORP,90951,90951,17.63M,17.63M,NEW,2.2%
55024U109,LITE,LUMENTUM HLDGS INC,178400,178400,16.96M,16.96M,NEW,2.1%
87305R109,TTMI,TTM TECHNOLOGIES INC,414352,414352,16.91M,16.91M,NEW,2.1%
86800U302,SMCI,SUPER MICRO COMPUTER INC,260760,260760,12.78M,12.78M,NEW,1.6%
15101Q207,CLS,CELESTICA INC,463310,80670,72.33M,12.59M,+21.1%,8.9%
68389X105,ORCL,ORACLE CORP,57500,57500,12.57M,12.57M,NEW,1.5%
M2682V108,CYBR,CYBERARK SOFTWARE LTD,27100,27100,11.03M,11.03M,NEW,1.4%
81762P102,NOW,SERVICENOW INC,10000,10000,10.28M,10.28M,NEW,1.3%
22788C105,CRWD,CROWDSTRIKE HLDGS INC,23016,13727,11.72M,6.99M,+147.8%,1.4%
032095101,APH,AMPHENOL CORP NEW,41400,41400,4.09M,4.09M,NEW,0.5%
773121108,RKLB,ROCKET LAB CORP,113000,113000,4.04M,4.04M,NEW,0.5%
042068205,ARM,ARM HOLDINGS PLC,21924,21924,3.55M,3.55M,NEW,0.44%
Q4982L109,IREN,IREN LIMITED,210000,210000,3.06M,3.06M,NEW,0.38%
83088M102,SWKS,SKYWORKS SOLUTIONS INC,32468,32468,2.42M,2.42M,NEW,0.3%
19260Q107,COIN,COINBASE GLOBAL INC,6298,6298,2.21M,2.21M,NEW,0.27%
69608A108,PLTR,PALANTIR TECHNOLOGIES INC,58146,11236,7.93M,1.53M,+24%,0.98%
29362U104,ENTG,ENTEGRIS INC,15850,15850,1.28M,1.28M,NEW,0.16%
292671708,UUUU,ENERGY FUELS INC,103427,103427,594.71K,594.71K,NEW,0.07%
573874104,MRVL,MARVELL TECHNOLOGY INC,10,10,774,774,NEW,<.01%
00851L103,API,AGORA INC,2995000,0,11.41M,0,NO CHANGE,1.4%
01609W102,BABA,ALIBABA GROUP HLDG LTD,0,-10,0,-1.32K,CLOSE,0%
80810D103,SDGR,SCHRODINGER INC,0,-61000,0,-1.2M,CLOSE,0%
87918A105,TDOC,TELADOC HEALTH INC,32920,-274023,286.73K,-2.39M,-89.3%,0.04%
528877103,LX,LEXINFINTECH HLDGS LTD,0,-298876,0,-3.02M,CLOSE,0%
781154109,RBRK,RUBRIK INC.,0,-60202,0,-3.67M,CLOSE,0%
256163106,DOCU,DOCUSIGN INC,0,-46117,0,-3.75M,CLOSE,0%
679295105,OKTA,OKTA INC,0,-42698,0,-4.49M,CLOSE,0%
80004C200,SNDK,SANDISK CORP,0,-114000,0,-5.43M,CLOSE,0%
90138F102,TWLO,TWILIO INC,0,-55477,0,-5.43M,CLOSE,0%
219350105,GLW,CORNING INC,0,-147116,0,-6.73M,CLOSE,0%
595112103,MU,MICRON TECHNOLOGY INC,10,-72790,1.23K,-8.98M,-100%,<.01%
946784105,WAY,WAYSTAR HLDG CORP,0,-279540,0,-10.44M,CLOSE,0%
037833100,AAPL,APPLE INC,0,-52443,0,-11.65M,CLOSE,0%
023135106,AMZN,AMAZON COM INC,244248,-70204,53.59M,-15.4M,-22.3%,6.6%
15643U104,LEU,CENTRUS ENERGY CORP,283027,-103083,51.84M,-18.88M,-26.7%,6.4%
433000106,HIMS,HIMS & HERS HEALTH INC,0,-696441,0,-20.58M,CLOSE,0%
21873S108,CRWV,COREWEAVE INC,25400,-128246,4.14M,-20.91M,-83.5%,0.51%
67079K100,SMR,NUSCALE PWR CORP,430023,-577791,17.01M,-22.86M,-57.3%,2.1%
770700102,HOOD,ROBINHOOD MKTS INC,141010,-290329,13.2M,-27.18M,-67.3%,1.6%
02156V109,OKLO,OKLO INC,52101,-487605,2.92M,-27.3M,-90.3%,0.36%
833445109,SNOW,SNOWFLAKE INC,0,-188726,0,-27.58M,CLOSE,0%
88160R101,TSLA,TESLA INC,0,-118600,0,-30.74M,CLOSE,0%
458140100,INTC,INTEL CORP,2109086,-1504597,47.24M,-33.7M,-41.6%,5.8%
88023B103,TEM,TEMPUS AI INC,15560,-691719,988.68K,-43.95M,-97.8%,0.12%
30303M102,META,META PLATFORMS INC,9410,-99085,6.95M,-73.13M,-91.3%,0.86%
67066G104,NVDA,NVIDIA CORPORATION,385314,-921686,60.88M,-145.62M,-70.5%,7.5%
Total,,,,,811.09M,-123.08M,-18.8%,100%
