CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
78464A870,XBI,SPDR SERIES TRUST,151455,151455,12.56M,12.56M,NEW,0.98%
91324P102,UNH,UNITEDHEALTH GROUP INC,31041,24633,9.68M,7.68M,+384.4%,0.76%
012653101,ALB,ALBEMARLE CORP,373996,95841,23.44M,6.01M,+34.5%,1.8%
02079K305,GOOGL,ALPHABET INC,113125,24617,19.94M,4.34M,+27.8%,1.6%
81369Y209,XLV,SELECT SECTOR SPDR TR,21931,21931,2.96M,2.96M,NEW,0.23%
45841N107,IBKR,INTERACTIVE BROKERS GROUP IN,70707,49144,3.92M,2.72M,+227.9%,0.31%
36118L106,FUTU,FUTU HLDGS LTD,48722,20696,6.02M,2.56M,+73.8%,0.47%
023135106,AMZN,AMAZON COM INC,624715,10744,137.06M,2.36M,+1.7%,10.7%
722304102,PDD,PDD HOLDINGS INC,103955,21479,10.88M,2.25M,+26%,0.85%
01609W102,BABA,ALIBABA GROUP HLDG LTD,18200,18200,2.06M,2.06M,NEW,0.16%
46438F101,IBIT,ISHARES BITCOIN TRUST ETF,515058,29759,31.53M,1.82M,+6.1%,2.5%
007903107,AMD,ADVANCED MICRO DEVICES INC,10200,10200,1.45M,1.45M,NEW,0.11%
82509L107,SHOP,SHOPIFY INC,8819,8819,1.02M,1.02M,NEW,0.08%
172573107,CRCL,CIRCLE INTERNET GROUP INC,5497,5497,996.55K,996.55K,NEW,0.08%
88023B103,TEM,TEMPUS AI INC,29601,8576,1.88M,544.92K,+40.8%,0.15%
74767V109,QS,QUANTUMSCAPE CORP,75870,75870,509.85K,509.85K,NEW,0.04%
80004C200,SNDK,SANDISK CORP,10485,10485,475.5K,475.49K,NEW,0.04%
98422D105,XPEV,XPENG INC,22000,22000,393.36K,393.36K,NEW,0.03%
747525103,QCOM,QUALCOMM INC,37936,1361,6.04M,216.75K,+3.7%,0.47%
009066101,ABNB,AIRBNB INC,6388,-257,845.39K,-34.01K,-3.9%,0.07%
60770K107,MRNA,MODERNA INC,31472,-2290,868.31K,-63.18K,-6.8%,0.07%
816851109,SRE,SEMPRA,27012,-843,2.05M,-63.87K,-3%,0.16%
097023105,BA,BOEING CO,2099,-661,439.8K,-138.5K,-23.9%,0.03%
803054204,SAP,SAP SE,10572,-512,3.21M,-155.7K,-4.6%,0.25%
45826J105,NTLA,INTELLIA THERAPEUTICS INC,729421,-23255,6.84M,-218.13K,-3.1%,0.53%
81762P102,NOW,SERVICENOW INC,1196,-242,1.23M,-248.8K,-16.8%,0.1%
632307104,NTRA,NATERA INC,1450,-1815,244.96K,-306.63K,-55.6%,0.02%
715684106,TLK,P T TELEKOMUNIKASI INDONESIA,45037,-18643,762.93K,-315.81K,-29.3%,0.06%
23331A109,DHI,D R HORTON INC,64790,-2700,8.35M,-348.08K,-4%,0.65%
98956A105,ZETA,ZETA GLOBAL HOLDINGS CORP,0,-26903,0,-364.81K,CLOSE,0%
87918A105,TDOC,TELADOC HEALTH INC,164849,-51736,1.44M,-450.62K,-23.9%,0.11%
H17182108,CRSP,CRISPR THERAPEUTICS AG,83120,-10454,4.04M,-508.48K,-11.2%,0.32%
02043Q107,ALNY,ALNYLAM PHARMACEUTICALS INC,13486,-1816,4.4M,-592.18K,-11.9%,0.34%
040413205,ANET,ARISTA NETWORKS INC,10298,-6150,1.05M,-629.21K,-37.4%,0.08%
91232N207,USO,UNITED STS OIL FD LP,0,-8466,0,-654.68K,CLOSE,0%
038222105,AMAT,APPLIED MATLS INC,47689,-3627,8.73M,-663.99K,-7.1%,0.68%
47759T100,JKS,JINKOSOLAR HLDG CO LTD,75025,-32388,1.59M,-687.27K,-30.2%,0.12%
92537N108,VRT,VERTIV HOLDINGS CO,24451,-6472,3.14M,-831.07K,-20.9%,0.25%
20717M103,CFLT,CONFLUENT INC,0,-38694,0,-906.99K,CLOSE,0%
922475108,VEEV,VEEVA SYS INC,8578,-3232,2.47M,-930.75K,-27.4%,0.19%
N14506104,ESTC,ELASTIC N V,0,-11261,0,-1M,CLOSE,0%
573874104,MRVL,MARVELL TECHNOLOGY INC,0,-16393,0,-1.01M,CLOSE,0%
G7997R103,STX,SEAGATE TECHNOLOGY HLDNGS PL,12928,-7129,1.87M,-1.03M,-35.5%,0.15%
458140100,INTC,INTEL CORP,0,-45757,0,-1.04M,CLOSE,0%
30303M102,META,META PLATFORMS INC,12455,-1444,9.19M,-1.07M,-10.4%,0.72%
M7S64H106,MNDY,MONDAY COM LTD,6833,-4389,2.15M,-1.38M,-39.1%,0.17%
N07059210,ASML,ASML HOLDING N V,10541,-1762,8.45M,-1.41M,-14.3%,0.66%
11135F101,AVGO,BROADCOM INC,235745,-5222,64.98M,-1.44M,-2.2%,5.1%
04626A103,ALAB,ASTERA LABS INC,0,-24716,0,-1.47M,CLOSE,0%
482480100,KLAC,KLA CORP,19756,-1694,17.7M,-1.52M,-7.9%,1.4%
N97284108,NBIS,NEBIUS GROUP N.V.,130055,-28228,7.2M,-1.56M,-17.8%,0.56%
77543R102,ROKU,ROKU INC,9586,-18406,842.51K,-1.62M,-65.8%,0.07%
23703Q203,DQ,DAQO NEW ENERGY CORP,0,-91314,0,-1.65M,CLOSE,0%
595112103,MU,MICRON TECHNOLOGY INC,53972,-13569,6.65M,-1.67M,-20.1%,0.52%
88160R101,TSLA,TESLA INC,107033,-5443,34M,-1.73M,-4.8%,2.7%
19260Q107,COIN,COINBASE GLOBAL INC,7492,-5823,2.63M,-2.04M,-43.7%,0.21%
464287184,FXI,ISHARES TR,75112,-56229,2.76M,-2.07M,-42.8%,0.22%
512807306,LRCX,LAM RESEARCH CORP,86051,-21880,8.38M,-2.13M,-20.3%,0.65%
