CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
82846H405,QXO,QXO INC,215000,215000,4.63M,4.63M,NEW,3.6%
651718504,NPKI,NPK INTERNATIONAL INC,1088723,-6229,9.27M,-53.01K,-0.6%,7.1%
71385M107,PRM,PERIMETER SOLUTIONS INC,754152,-14886,10.5M,-207.21K,-1.9%,8.1%
92537N108,VRT,VERTIV HOLDINGS CO,46800,-3200,6.01M,-410.91K,-6.4%,4.6%
03674X106,AR,ANTERO RESOURCES CORP,213269,-14000,8.59M,-563.92K,-6.2%,6.6%
893641100,TDG,TRANSDIGM GROUP INC,6200,-400,9.43M,-608.26K,-6.1%,7.2%
594918104,MSFT,MICROSOFT CORP,37800,-2600,18.8M,-1.29M,-6.4%,14.4%
165167735,EXE,EXPAND ENERGY CORPORATION,69700,-14300,8.15M,-1.67M,-17%,6.3%
023135106,AMZN,AMAZON COM INC,68800,-14700,15.09M,-3.23M,-17.6%,11.6%
N07059210,ASML,ASML HOLDING N V,12000,-4600,9.62M,-3.69M,-27.7%,7.4%
02079K305,GOOGL,ALPHABET INC,20100,-23400,3.54M,-4.12M,-53.8%,2.7%
278768106,SATS,ECHOSTAR CORP,965065,-378000,26.73M,-10.47M,-28.1%,20.5%
Total,,,,,130.36M,-21.68M,-16.9%,100%
