CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
81749D107,SERA,SERA PROGNOSTICS INC,3632371,3632371,10.06M,10.06M,NEW,2.8%
68373J104,LPRO,OPEN LENDING CORP,4371704,4371704,8.48M,8.48M,NEW,2.4%
42225T107,HCAT,HEALTH CATALYST INC,3731350,2026278,14.07M,7.64M,+118.8%,4%
358054104,FRSH,FRESHWORKS INC,492234,492234,7.34M,7.34M,NEW,2.1%
68373M107,OPRA,OPERA LTD,370472,370472,7M,7M,NEW,2%
886029206,THRY,THRYV HLDGS INC,1053468,400735,12.81M,4.87M,+61.4%,3.6%
92557A101,DSP,VIANT TECHNOLOGY INC,382859,264228,5.07M,3.5M,+222.7%,1.4%
37637K108,GTLB,GITLAB INC,192532,74787,8.69M,3.37M,+63.5%,2.5%
05637B105,BLZE,BACKBLAZE INC,1194879,497796,6.57M,2.74M,+71.4%,1.9%
G32089107,ETOR,ETORO GROUP LTD,34562,34562,2.3M,2.3M,NEW,0.65%
89785L107,TRUE,TRUECAR INC,985232,985232,1.87M,1.87M,NEW,0.53%
485859201,KPLT,KATAPULT HOLDINGS INC,151245,151245,1.21M,1.21M,NEW,0.34%
124805102,CBZ,CBIZ INC,11385,11385,816.42K,816.42K,NEW,0.23%
98956A105,ZETA,ZETA GLOBAL HOLDINGS CORP,416867,45906,6.46M,711.08K,+12.4%,1.8%
31488V107,FERG,FERGUSON ENTERPRISES INC,1017,1017,221.45K,221.45K,NEW,0.06%
14316J108,CG,CARLYLE GROUP INC,4093,4093,210.38K,210.38K,NEW,0.06%
073463309,BODI,THE BEACHBODY COMPANY INC,354467,18905,1.46M,77.89K,+5.6%,0.41%
48251K100,KREF,KKR REAL ESTATE FIN TR INC,20396,4439,178.87K,38.93K,+27.8%,0.05%
26142V105,DKNG,DRAFTKINGS INC NEW,159516,652,6.84M,27.96K,+0.4%,1.9%
69007J304,OUT,OUTFRONT MEDIA INC,11567,751,188.77K,12.26K,+6.9%,0.05%
02079K107,GOOG,ALPHABET INC,130373,0,23.13M,0,NO CHANGE,6.5%
023135106,AMZN,AMAZON COM INC,93240,0,20.46M,0,NO CHANGE,5.8%
68401U204,OPRX,OPTIMIZERX CORP,1508303,0,20.36M,0,NO CHANGE,5.8%
888787108,TOST,TOAST INC,334963,0,14.84M,0,NO CHANGE,4.2%
74346Y103,PRO,PROS HOLDINGS INC,396160,0,6.2M,0,NO CHANGE,1.8%
04342Y104,ASAN,ASANA INC,381716,0,5.15M,0,NO CHANGE,1.5%
02079K305,GOOGL,ALPHABET INC,1761,0,310.34K,0,NO CHANGE,0.09%
M7S64H106,MNDY,MONDAY COM LTD,79172,-98,24.9M,-30.82K,-0.1%,7%
34629L103,FRGE,FORGE GLOBAL HOLDINGS INC,0,-371008,0,-209K,CLOSE,0%
18915M107,NET,CLOUDFLARE INC,315685,-1275,61.82M,-249.68K,-0.4%,17.5%
126327105,LAW,CS DISCO INC,79567,-106403,347.71K,-464.98K,-57.2%,0.1%
23834J201,DAVE,DAVE INC,276747,-6270,74.28M,-1.68M,-2.2%,21%
909214306,UIS,UNISYS CORP,72404,-545555,327.99K,-2.47M,-88.3%,0.09%
24477E103,DH,DEFINITIVE HEALTHCARE CORP,0,-869275,0,-2.51M,CLOSE,0%
62886E108,VYX,NCR VOYIX CORPORATION,0,-506952,0,-4.94M,CLOSE,0%
338307101,FIVN,FIVE9 INC,0,-202178,0,-5.49M,CLOSE,0%
75960P104,RELY,REMITLY GLOBAL INC,0,-311372,0,-6.48M,CLOSE,0%
679295105,OKTA,OKTA INC,0,-89646,0,-9.43M,CLOSE,0%
Total,,,,,353.97M,28.54M,+12.6%,100%
