CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
722304102,PDD,PDD HOLDINGS INC,5577852,1720629,583.78M,180.08M,+44.6%,32.7%
35969L108,YMM,FULL TRUCK ALLIANCE CO LTD,39494654,9757852,466.43M,115.24M,+32.8%,26.1%
647581206,EDU,NEW ORIENTAL ED & TECHNOLOGY,7115332,1658954,383.87M,89.5M,+30.4%,21.5%
74969N103,RLX,RLX TECHNOLOGY INC,62864424,21828379,138.93M,48.24M,+53.2%,7.8%
04965M106,ATAT,ATOUR LIFESTYLE HOLDINGS LTD,5849962,813607,190.18M,26.45M,+16.2%,10.6%
54975P201,LU,LUFAX HOLDING LTD,6464988,2072363,18.04M,5.78M,+47.2%,1%
00246W103,AXTI,AXT INC,1730156,1730156,3.62M,3.62M,NEW,0.2%
65487X102,NOAH,NOAH HLDGS LTD,175328,11885,2.09M,141.91K,+7.3%,0.12%
00851L103,API,AGORA INC,9900,9900,37.72K,37.72K,NEW,<.01%
81141R100,SE,SEA LTD,0,-957702,0,-124.97M,CLOSE,0%
Total,,,,,1.79B,344.12M,+23.6%,100%
