CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
594918104,MSFT,MICROSOFT CORP,50000,50000,24.87M,24.87M,NEW,8.7%
571903202,MAR,MARRIOTT INTL INC NEW,80000,80000,21.86M,21.86M,NEW,7.7%
02079K107,GOOG,ALPHABET INC,100000,100000,17.74M,17.74M,NEW,6.2%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,280000,60000,63.42M,13.59M,+27.3%,22.2%
550021109,LULU,LULULEMON ATHLETICA INC,53000,53000,12.59M,12.59M,NEW,4.4%
98850P109,YUMC,YUM CHINA HLDGS INC,219550,219550,9.82M,9.82M,NEW,3.4%
135086106,GOOS,CANADA GOOSE HLDGS INC,660000,660000,7.39M,7.39M,NEW,2.6%
68373M107,OPRA,OPERA LTD,50000,50000,945K,945K,NEW,0.33%
722304102,PDD,PDD HOLDINGS INC,200000,0,20.93M,0,NO CHANGE,7.3%
482497104,BEKE,KE HLDGS INC,500000,0,8.87M,0,NO CHANGE,3.1%
43289P106,HIMX,HIMAX TECHNOLOGIES INC,0,-500000,0,-3.67M,CLOSE,0%
89677Q107,TCOM,TRIP COM GROUP LTD,400000,-100000,23.46M,-5.86M,-20%,8.2%
458140100,INTC,INTEL CORP,0,-300000,0,-6.81M,CLOSE,0%
36118L106,FUTU,FUTU HLDGS LTD,0,-100000,0,-10.23M,CLOSE,0%
67066G104,NVDA,NVIDIA CORPORATION,0,-100000,0,-10.84M,CLOSE,0%
30303M102,META,META PLATFORMS INC,100000,-50000,73.81M,-36.9M,-33.3%,25.8%
Total,,,,,285.69M,34.46M,+15.7%,100%
