CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
16935C109,CHYM,Chime Financial Inc,565224,565224,19.51M,19.51M,NEW,5.2%
461202103,INTU,Intuit,13203,13203,10.4M,10.4M,NEW,2.8%
78410G104,SBAC,SBA Communications Corporation,41056,14342,9.64M,3.37M,+53.7%,2.6%
594918104,MSFT,Microsoft Corp,17175,6020,8.54M,2.99M,+54%,2.3%
874039100,TSM,Taiwan Semiconductor Manufacturing,23532,12373,5.33M,2.8M,+110.9%,1.4%
871607107,SNPS,Synopsys Inc,23683,3544,12.14M,1.82M,+17.6%,3.2%
036752103,ELV,Elevance Health Inc,17167,3643,6.68M,1.42M,+26.9%,1.8%
81764X103,TTAN,ServiceTitan Inc,8025,8025,860.12K,860.12K,NEW,0.23%
040413205,ANET,Arista Networks Inc,64605,4391,6.61M,449.24K,+7.3%,1.8%
055477103,BCAX,Bicara Therapeutics Inc,275942,0,2.56M,0,NO CHANGE,0.68%
46438F101,IBIT,iShares Bitcoin Trust ETF,37476,0,2.29M,0,NO CHANGE,0.61%
57636Q104,MA,Mastercard Incorporated,20434,-1287,11.48M,-723.22K,-5.9%,3%
G4705A100,ICLR,ICON Public Limited Company,23313,-4980,3.39M,-724.34K,-17.6%,0.9%
093712107,BE,Bloom Energy Corp,175480,-42400,4.2M,-1.01M,-19.5%,1.1%
052769106,ADSK,Autodesk Inc,13671,-3675,4.23M,-1.14M,-21.2%,1.1%
518415104,LSCC,Lattice Semiconductor Corp,61124,-32565,2.99M,-1.6M,-34.8%,0.79%
833445109,SNOW,Snowflake Inc,36524,-8600,8.17M,-1.92M,-19.1%,2.2%
67059N108,NTNX,Nutanix Inc,53945,-27253,4.12M,-2.08M,-33.6%,1.1%
30303M102,META,Meta Platforms Inc,32288,-3086,23.83M,-2.28M,-8.7%,6.3%
437076102,HD,Home Depot Inc,16369,-6426,6M,-2.36M,-28.2%,1.6%
235851102,DHR,Danaher Corporation,52518,-11980,10.37M,-2.37M,-18.6%,2.8%
22788C105,CRWD,CrowdStrike Holdings Inc,6903,-4844,3.52M,-2.47M,-41.2%,0.93%
053332102,AZO,AutoZone Inc,2931,-691,10.88M,-2.57M,-19.1%,2.9%
64110L106,NFLX,Netflix Inc,8139,-2384,10.9M,-3.19M,-22.7%,2.9%
67066G104,NVDA,NVIDIA Corporation,54823,-21925,8.66M,-3.46M,-28.6%,2.3%
037833100,AAPL,Apple Inc,10100,-17332,2.07M,-3.56M,-63.2%,0.55%
03662Q105,ANSS,Ansys Inc,0,-11526,0,-3.65M,CLOSE,0%
74624M102,PSTG,Pure Storage Inc,0,-91616,0,-4.06M,CLOSE,0%
02079K305,GOOGL,Alphabet Inc,21010,-24937,3.7M,-4.39M,-54.3%,0.98%
872540109,TJX,The TJX Companies Inc,87013,-36909,10.75M,-4.56M,-29.8%,2.9%
11135F101,AVGO,Broadcom Inc,56312,-18679,15.52M,-5.15M,-24.9%,4.1%
82509L107,SHOP,Shopify Inc,0,-60816,0,-5.81M,CLOSE,0%
90353T100,UBER,Uber Technologies Inc,55857,-63404,5.21M,-5.92M,-53.2%,1.4%
023135106,AMZN,Amazon Com Inc,72567,-27222,15.92M,-5.97M,-27.3%,4.2%
58155Q103,MCK,Mckesson Corp,10202,-8242,7.48M,-6.04M,-44.7%,2%
512807306,LRCX,Lam Research Corporation,123952,-74655,12.07M,-7.27M,-37.6%,3.2%
91324P102,UNH,UnitedHealth Group Incorporated,0,-20488,0,-10.73M,CLOSE,0%
770700102,HOOD,Robinhood Markets Inc,1140902,-435425,106.82M,-40.77M,-27.6%,28.3%
Total,,,,,376.86M,-92.14M,-26.9%,100%
