CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
11135F101,AVGO,BROADCOM INC,16900,16900,4.66M,4.66M,NEW,1.6%
G29183103,ETN,EATON CORP PLC,11000,11000,3.93M,3.93M,NEW,1.4%
G8994E103,TT,TRANE TECHNOLOGIES PLC,8000,7000,3.5M,3.06M,+700%,1.2%
88160R101,TSLA,TESLA INC,11500,5000,3.65M,1.59M,+76.9%,1.3%
437076102,HD,HOME DEPOT INC,9000,4000,3.3M,1.47M,+80%,1.2%
57636Q104,MA,MASTERCARD INCORPORATED,9425,2500,5.3M,1.4M,+36.1%,1.9%
594918104,MSFT,MICROSOFT CORP,20025,2050,9.96M,1.02M,+11.4%,3.5%
91324P102,UNH,UNITEDHEALTH GROUP INC,14500,3050,4.52M,951.51K,+26.6%,1.6%
22160K105,COST,COSTCO WHSL CORP NEW,3300,900,3.27M,890.95K,+37.5%,1.2%
231021106,CMI,CUMMINS INC,18450,700,6.04M,229.25K,+3.9%,2.1%
922908736,VUG,VANGUARD INDEX FDS,443,443,194.21K,194.21K,NEW,0.07%
22788C105,CRWD,CROWDSTRIKE HLDGS INC,15850,375,8.07M,190.99K,+2.4%,2.8%
697435105,PANW,PALO ALTO NETWORKS INC,24100,900,4.93M,184.18K,+3.9%,1.7%
922908751,VB,VANGUARD INDEX FDS,17835,750,4.23M,177.73K,+4.4%,1.5%
47012E403,JAKK,JAKKS PAC INC,7600,7600,157.93K,157.93K,NEW,0.06%
922908744,VTV,VANGUARD INDEX FDS,818,818,144.57K,144.57K,NEW,0.05%
67066G104,NVDA,NVIDIA CORPORATION,537100,750,84.86M,118.49K,+0.1%,29.9%
007903107,AMD,ADVANCED MICRO DEVICES INC,36400,700,5.17M,99.33K,+2%,1.8%
037833100,AAPL,APPLE INC,39125,400,8.03M,82.07K,+1%,2.8%
931142103,WMT,WALMART INC,800,800,78.22K,78.22K,NEW,0.03%
922908363,VOO,VANGUARD INDEX FDS,97,97,55.1K,55.1K,NEW,0.02%
31428X106,FDX,FEDEX CORP,17650,200,4.01M,45.46K,+1.1%,1.4%
808524805,SCHF,SCHWAB STRATEGIC TR,2004,2004,44.29K,44.29K,NEW,0.02%
718546104,PSX,PHILLIPS 66,350,350,41.76K,41.76K,NEW,0.01%
670100205,NVO,NOVO-NORDISK A S,108700,600,7.5M,41.41K,+0.6%,2.6%
30231G102,XOM,EXXON MOBIL CORP,350,350,37.73K,37.73K,NEW,0.01%
670837103,OGE,OGE ENERGY CORP,800,800,35.5K,35.5K,NEW,0.01%
26142V105,DKNG,DRAFTKINGS INC NEW,800,800,34.31K,34.31K,NEW,0.01%
26441C204,DUK,DUKE ENERGY CORP NEW,250,250,29.5K,29.5K,NEW,0.01%
254687106,DIS,DISNEY WALT CO,42675,150,5.29M,18.6K,+0.4%,1.9%
58933Y105,MRK,MERCK & CO INC,9000,200,712.44K,15.83K,+2.3%,0.25%
478160104,JNJ,JOHNSON & JOHNSON,11150,100,1.7M,15.28K,+0.9%,0.6%
700517105,PK,PARK HOTELS & RESORTS INC,1200,1200,12.28K,12.28K,NEW,<.01%
78468R788,SPYD,SPDR SERIES TRUST,250,250,10.61K,10.61K,NEW,<.01%
30303M102,META,META PLATFORMS INC,17675,0,13.05M,0,NO CHANGE,4.6%
02079K305,GOOGL,ALPHABET INC,71000,0,12.51M,0,NO CHANGE,4.4%
023135106,AMZN,AMAZON.COM INC,42150,0,9.25M,0,NO CHANGE,3.3%
00287Y109,ABBV,ABBVIE INC,45850,0,8.51M,0,NO CHANGE,3%
81762P102,NOW,SERVICENOW INC,8075,0,8.3M,0,NO CHANGE,2.9%
38141G104,GS,GOLDMAN SACHS GROUP INC,11050,0,7.82M,0,NO CHANGE,2.8%
92826C839,V,VISA INC,13300,0,4.72M,0,NO CHANGE,1.7%
459200101,IBM,INTERNATIONAL BUSINESS MACHS,13800,0,4.07M,0,NO CHANGE,1.4%
291011104,EMR,EMERSON ELEC CO,30000,0,4M,0,NO CHANGE,1.4%
166764100,CVX,CHEVRON CORP NEW,27100,0,3.88M,0,NO CHANGE,1.4%
747525103,QCOM,QUALCOMM INC,20900,0,3.33M,0,NO CHANGE,1.2%
125523100,CI,THE CIGNA GROUP,10000,0,3.31M,0,NO CHANGE,1.2%
169656105,CMG,CHIPOTLE MEXICAN GRILL INC,50000,0,2.81M,0,NO CHANGE,0.99%
L8681T102,SPOT,SPOTIFY TECHNOLOGY S A,3500,0,2.69M,0,NO CHANGE,0.95%
90384S303,ULTA,ULTA BEAUTY INC,5450,0,2.55M,0,NO CHANGE,0.9%
053484101,AVB,AVALONBAY CMNTYS INC,10500,0,2.14M,0,NO CHANGE,0.75%
855244109,SBUX,STARBUCKS CORP,18850,0,1.73M,0,NO CHANGE,0.61%
717081103,PFE,PFIZER INC,46700,0,1.13M,0,NO CHANGE,0.4%
172967424,C,CITIGROUP INC,5000,0,425.6K,0,NO CHANGE,0.15%
36266G107,GEHC,GE HEALTHCARE TECHNOLOGIES I,2500,0,185.18K,0,NO CHANGE,0.07%
921909768,VXUS,VANGUARD STAR FDS,25150,-2500,1.74M,-172.73K,-9%,0.61%
74179A107,BPRN,PRINCETON BANCORP INC,0,-16946,0,-517.7K,CLOSE,0%
654106103,NKE,NIKE INC,25850,-9000,1.84M,-639.36K,-25.8%,0.65%
70450Y103,PYPL,PAYPAL HLDGS INC,0,-12300,0,-802.58K,CLOSE,0%
20030N101,CMCSA,COMCAST CORP NEW,0,-32000,0,-1.18M,CLOSE,0%
Total,,,,,283.47M,17.75M,+8%,100%
