CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
859241101,STRL,"Sterling Infrastructure, Inc.",191300,191300,44.53M,44.53M,NEW,11%
G7945M107,STX,Seagate Technology Holdings PLC,289774,289774,41.83M,41.83M,NEW,10.4%
05605H100,BWXT,"BWX Technologies, Inc.",281000,281000,40.48M,40.48M,NEW,10%
032095101,APH,Amphenol Corporation,382716,382716,37.79M,37.79M,NEW,9.4%
00827B106,AFRM,"Affirm Holdings, Inc.",519230,519230,35.86M,35.86M,NEW,8.9%
13321L108,CCJ,Cameco Corporation,441120,441120,32.74M,32.74M,NEW,8.1%
146869102,CVNA,Carvana Co.,91462,91462,30.7M,30.7M,NEW,7.6%
770700102,HOOD,"Robinhood Markets, Inc.",327697,327697,30.69M,30.69M,NEW,7.6%
45866F104,ICE,Intercontinental Exchange Inc.,148385,148385,27.22M,27.22M,NEW,6.7%
87151X101,SYM,Symbotic Inc.,510000,510000,19.82M,19.82M,NEW,4.9%
901109108,TPC,Tutor Perini Corporation,410000,410000,19.16M,19.16M,NEW,4.7%
12662P108,CVI,CVR Energy Inc.,670000,670000,18M,18M,NEW,4.5%
N82405106,STLA,Stellantis N.V.,1113000,1113000,11.15M,11.15M,NEW,2.8%
68134L109,OLO,Olo Inc.,380000,380000,6.38M,6.38M,NEW,1.6%
637215104,NPK,"National Presto Industries, Inc.",45000,45000,4.41M,4.41M,NEW,1.1%
693320103,PARK,"Park Ha Biological Technology Co., Ltd.",96400,96400,3.37M,3.37M,NEW,0.83%
Total,,,,,404.14M,404.14M,+100%,100%
