CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
90353T100,UBER,Uber Technologies Inc,848119,848119,79.13M,79.13M,NEW,5.2%
759916109,RGEN,Repligen Corp,287686,287686,35.78M,35.78M,NEW,2.3%
03990B101,ARES,Ares Management Corp,410480,183329,71.1M,31.75M,+80.7%,4.7%
601137102,MRP,Millrose Properties Inc,1199069,609083,34.19M,17.36M,+103.2%,2.2%
874039100,TSM,Taiwan Semiconductor Manufactu,524270,55237,118.74M,12.51M,+11.8%,7.8%
808513105,SCHW,Charles Schwab Corp/The,445122,111441,40.61M,10.17M,+33.4%,2.7%
235851102,DHR,Danaher Corp,397394,51148,78.5M,10.1M,+14.8%,5.1%
91324P102,UNH,UnitedHealth Group Inc,104362,27210,32.56M,8.49M,+35.3%,2.1%
03769M106,APO,Apollo Global Management Inc,681533,58038,96.69M,8.23M,+9.3%,6.3%
718172109,PM,Philip Morris International In,524859,45164,95.59M,8.23M,+9.4%,6.3%
57636Q104,MA,Mastercard Inc,59488,7124,33.43M,4M,+13.6%,2.2%
512807306,LRCX,Lam Research Corp,1879528,35493,182.95M,3.45M,+1.9%,12%
11135F101,AVGO,Broadcom Inc,596017,-23192,164.29M,-6.39M,-3.7%,10.8%
594918104,MSFT,Microsoft Corp,0,-21493,0,-8.07M,CLOSE,0%
92826C839,V,Visa Inc,108534,-29563,38.53M,-10.5M,-21.4%,2.5%
771049103,RBLX,ROBLOX Corp,356974,-226259,37.55M,-23.8M,-38.8%,2.5%
G3643J108,FLUT,Flutter Entertainment PLC,211626,-83824,60.47M,-23.95M,-28.4%,4%
093671105,HRB,H&R Block Inc,86990,-473917,4.77M,-26.01M,-84.5%,0.31%
67066G104,NVDA,NVIDIA Corp,1264528,-176504,199.78M,-27.89M,-12.2%,13.1%
92537N108,VRT,Vertiv Holdings Co,508941,-223177,65.35M,-28.66M,-30.5%,4.3%
68389X105,ORCL,Oracle Corp,263866,-134862,57.69M,-29.48M,-33.8%,3.8%
526057104,LEN,Lennar Corp,0,-342711,0,-39.34M,CLOSE,0%
30303M102,META,Meta Platforms Inc,0,-90334,0,-52.06M,CLOSE,0%
Total,,,,,1.53B,-46.94M,-3.8%,100%
