CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
464287648,IWO,ISHARES TR,96015,96015,27.45M,27.45M,NEW,0.98%
67066G104,NVDA,NVIDIA CORPORATION,3470565,165593,548.31M,26.16M,+5%,19.6%
770700102,HOOD,ROBINHOOD MKTS INC,275700,230700,25.81M,21.6M,+512.7%,0.92%
30303M102,META,META PLATFORMS INC,277319,17285,204.69M,12.76M,+6.6%,7.3%
46438F101,IBIT,ISHARES BITCOIN TRUST ETF,524213,164064,32.09M,10.04M,+45.6%,1.1%
02079K305,GOOGL,ALPHABET INC,1073994,16314,189.27M,2.88M,+1.5%,6.8%
46090E103,QQQ,INVESCO QQQ TR,144498,4616,79.71M,2.55M,+3.3%,2.8%
03945R102,ACHR,ARCHER AVIATION INC,466798,229545,5.06M,2.49M,+96.8%,0.18%
58733R102,MELI,MERCADOLIBRE INC,4047,915,10.58M,2.39M,+29.2%,0.38%
69608A108,PLTR,PALANTIR TECHNOLOGIES INC,72143,13581,9.83M,1.85M,+23.2%,0.35%
722304102,PDD,PDD HOLDINGS INC,60489,17608,6.33M,1.84M,+41.1%,0.23%
00217D100,ASTS,AST SPACEMOBILE INC,77633,35000,3.63M,1.64M,+82.1%,0.13%
03831W108,APP,APPLOVIN CORP,8198,4490,2.87M,1.57M,+121.1%,0.1%
836100107,SOUN,SOUNDHOUND AI INC,288136,133200,3.09M,1.43M,+86%,0.11%
N07059210,ASML,ASML HOLDING N V,7556,1474,6.06M,1.18M,+24.2%,0.22%
530307305,LBRDK,LIBERTY BROADBAND CORP,11118,11118,1.09M,1.09M,NEW,0.04%
26922A420,QTUM,ETF SER SOLUTIONS,15069,11675,1.38M,1.07M,+344%,0.05%
084670702,BRK.B,BERKSHIRE HATHAWAY INC DEL,1977,1977,960.37K,960.37K,NEW,0.03%
084670108,BRK.A,BERKSHIRE HATHAWAY INC DEL,1,1,728.8K,728.8K,NEW,0.03%
46137V282,RSPT,INVESCO EXCHANGE TRADED FD T,91640,17460,3.74M,712.02K,+23.5%,0.13%
16679L109,CHWY,CHEWY INC,41674,14782,1.78M,630.01K,+55%,0.06%
313855108,FSS,FEDERAL SIGNAL CORP,3691,3691,392.8K,392.8K,NEW,0.01%
M7S64H106,MNDY,MONDAY COM LTD,4381,1215,1.38M,382.09K,+38.4%,0.05%
311900104,FAST,FASTENAL CO,8990,8990,377.58K,377.58K,NEW,0.01%
78467J100,SSNC,SS&C TECHNOLOGIES HLDGS INC,4502,4502,372.77K,372.77K,NEW,0.01%
040413205,ANET,ARISTA NETWORKS INC,32953,3573,3.37M,365.55K,+12.2%,0.12%
761152107,RMD,RESMED INC,3252,1381,839.02K,356.3K,+73.8%,0.03%
94106B101,WCN,WASTE CONNECTIONS INC,1903,1903,355.33K,355.33K,NEW,0.01%
05550J101,BJ,BJS WHSL CLUB HLDGS INC,8673,3242,935.21K,349.59K,+59.7%,0.03%
M2197Q107,CLBT,CELLEBRITE DI LTD,21044,21044,336.7K,336.7K,NEW,0.01%
90353T100,UBER,UBER TECHNOLOGIES INC,38263,2720,3.57M,253.78K,+7.7%,0.13%
19260Q107,COIN,COINBASE GLOBAL INC,610,610,213.8K,213.8K,NEW,<.01%
64110L106,NFLX,NETFLIX INC,150,150,200.87K,200.87K,NEW,<.01%
231561101,CW,CURTISS WRIGHT CORP,1877,1,916.84K,488.46,+0.1%,0.03%
922908363,VOO,VANGUARD INDEX FDS,216447,0,122.95M,0,NO CHANGE,4.4%
922908769,VTI,VANGUARD INDEX FDS,310912,0,94.5M,0,NO CHANGE,3.4%
11135F101,AVGO,BROADCOM INC,295503,0,81.46M,0,NO CHANGE,2.9%
594918104,MSFT,MICROSOFT CORP,129794,0,64.56M,0,NO CHANGE,2.3%
92204A702,VGT,VANGUARD WORLD FD,89058,0,59.07M,0,NO CHANGE,2.1%
922042742,VT,VANGUARD INTL EQUITY INDEX F,390377,0,50.17M,0,NO CHANGE,1.8%
02079K107,GOOG,ALPHABET INC,199960,0,35.47M,0,NO CHANGE,1.3%
81369Y803,XLK,SELECT SECTOR SPDR TR,122040,0,30.9M,0,NO CHANGE,1.1%
H2906T109,GRMN,GARMIN LTD,143870,0,30.03M,0,NO CHANGE,1.1%
46625H100,JPM,JPMORGAN CHASE & CO.,97875,0,28.37M,0,NO CHANGE,1%
38141G104,GS,GOLDMAN SACHS GROUP INC,37230,0,26.35M,0,NO CHANGE,0.94%
747525103,QCOM,QUALCOMM INC,164826,0,26.25M,0,NO CHANGE,0.94%
25278X109,FANG,DIAMONDBACK ENERGY INC,167047,0,22.95M,0,NO CHANGE,0.82%
92189F676,SMH,VANECK ETF TRUST,81148,0,22.63M,0,NO CHANGE,0.81%
464287523,SOXX,ISHARES TR,82383,0,19.66M,0,NO CHANGE,0.7%
92826C839,V,VISA INC,47264,0,16.78M,0,NO CHANGE,0.6%
316092402,FENY,FIDELITY COVINGTON TRUST,711695,0,16.69M,0,NO CHANGE,0.6%
097023105,BA,BOEING CO,79645,0,16.69M,0,NO CHANGE,0.6%
09260D107,BX,BLACKSTONE INC,94255,0,14.1M,0,NO CHANGE,0.5%
060505104,BAC,BANK AMERICA CORP,295081,0,13.96M,0,NO CHANGE,0.5%
82509L107,SHOP,SHOPIFY INC,110020,0,12.69M,0,NO CHANGE,0.45%
01609W102,BABA,ALIBABA GROUP HLDG LTD,111581,0,12.65M,0,NO CHANGE,0.45%
72352L106,PINS,PINTEREST INC,350470,0,12.57M,0,NO CHANGE,0.45%
00214Q708,ARKF,ARK ETF TR,238709,0,11.99M,0,NO CHANGE,0.43%
56585A102,MPC,MARATHON PETE CORP,65706,0,10.91M,0,NO CHANGE,0.39%
81369Y605,XLF,SELECT SECTOR SPDR TR,200000,0,10.47M,0,NO CHANGE,0.37%
75513E101,RTX,RTX CORPORATION,59996,0,8.76M,0,NO CHANGE,0.31%
055622104,BP,BP PLC,283148,0,8.47M,0,NO CHANGE,0.3%
00724F101,ADBE,ADOBE INC,21395,0,8.28M,0,NO CHANGE,0.3%
874054109,TTWO,TAKE-TWO INTERACTIVE SOFTWAR,29548,0,7.18M,0,NO CHANGE,0.26%
437076102,HD,HOME DEPOT INC,18538,0,6.8M,0,NO CHANGE,0.24%
97717Y691,WCLD,WISDOMTREE TR,165470,0,5.98M,0,NO CHANGE,0.21%
464288760,ITA,ISHARES TR,30393,0,5.73M,0,NO CHANGE,0.2%
857477103,STT,STATE STR CORP,49518,0,5.27M,0,NO CHANGE,0.19%
33733E203,FBT,FIRST TR EXCHANGE-TRADED FD,31160,0,5.03M,0,NO CHANGE,0.18%
22788C105,CRWD,CROWDSTRIKE HLDGS INC,9845,0,5.01M,0,NO CHANGE,0.18%
30231G102,XOM,EXXON MOBIL CORP,44400,0,4.79M,0,NO CHANGE,0.17%
007903107,AMD,ADVANCED MICRO DEVICES INC,32864,0,4.66M,0,NO CHANGE,0.17%
40412C101,HCA,HCA HEALTHCARE INC,11898,0,4.56M,0,NO CHANGE,0.16%
166764100,CVX,CHEVRON CORP NEW,29107,0,4.17M,0,NO CHANGE,0.15%
101137107,BSX,BOSTON SCIENTIFIC CORP,38456,0,4.13M,0,NO CHANGE,0.15%
780259305,SHEL,SHELL PLC,57590,0,4.05M,0,NO CHANGE,0.14%
00214Q104,ARKK,ARK ETF TR,56176,0,3.95M,0,NO CHANGE,0.14%
674599105,OXY,OCCIDENTAL PETE CORP,91448,0,3.84M,0,NO CHANGE,0.14%
922475108,VEEV,VEEVA SYS INC,12048,0,3.47M,0,NO CHANGE,0.12%
828806109,SPG,SIMON PPTY GROUP INC NEW,21500,0,3.46M,0,NO CHANGE,0.12%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,13657,0,3.09M,0,NO CHANGE,0.11%
26142V105,DKNG,DRAFTKINGS INC NEW,71800,0,3.08M,0,NO CHANGE,0.11%
949746101,WFC,WELLS FARGO CO NEW,37485,0,3M,0,NO CHANGE,0.11%
571903202,MAR,MARRIOTT INTL INC NEW,10853,0,2.97M,0,NO CHANGE,0.11%
052769106,ADSK,AUTODESK INC,8770,0,2.71M,0,NO CHANGE,0.1%
512807306,LRCX,LAM RESEARCH CORP,25732,0,2.5M,0,NO CHANGE,0.09%
98138H101,WDAY,WORKDAY INC,9665,0,2.32M,0,NO CHANGE,0.08%
416515104,HIG,HARTFORD INSURANCE GROUP INC,17690,0,2.24M,0,NO CHANGE,0.08%
70450Y103,PYPL,PAYPAL HLDGS INC,29111,0,2.16M,0,NO CHANGE,0.08%
36828A101,GEV,GE VERNOVA INC,4076,0,2.16M,0,NO CHANGE,0.08%
26740W109,QBTS,D-WAVE QUANTUM INC,121060,0,1.77M,0,NO CHANGE,0.06%
G65163100,JOBY,JOBY AVIATION INC,167483,0,1.77M,0,NO CHANGE,0.06%
81762P102,NOW,SERVICENOW INC,1680,0,1.73M,0,NO CHANGE,0.06%
697435105,PANW,PALO ALTO NETWORKS INC,7162,0,1.47M,0,NO CHANGE,0.05%
464287200,IVV,ISHARES TR,2098,0,1.3M,0,NO CHANGE,0.05%
45784P101,PODD,INSULET CORP,4062,0,1.28M,0,NO CHANGE,0.05%
775711104,ROL,ROLLINS INC,22071,0,1.25M,0,NO CHANGE,0.04%
86333M108,LRN,STRIDE INC,8022,0,1.16M,0,NO CHANGE,0.04%
337738108,FISV,FISERV INC,6499,0,1.12M,0,NO CHANGE,0.04%
124805102,CBZ,CBIZ INC,14346,0,1.03M,0,NO CHANGE,0.04%
464287515,IGV,ISHARES TR,8945,0,979.48K,0,NO CHANGE,0.03%
146869102,CVNA,CARVANA CO,2762,0,930.68K,0,NO CHANGE,0.03%
78464A870,XBI,SPDR SERIES TRUST,11100,0,920.52K,0,NO CHANGE,0.03%
69753M105,PLMR,PALOMAR HLDGS INC,5351,0,825.39K,0,NO CHANGE,0.03%
78351F107,RYAN,RYAN SPECIALTY HOLDINGS INC,11999,0,815.81K,0,NO CHANGE,0.03%
46138E354,SPLV,INVESCO EXCH TRADED FD TR II,10000,0,728.23K,0,NO CHANGE,0.03%
46222L108,IONQ,IONQ INC,16701,0,717.64K,0,NO CHANGE,0.03%
450056106,IRTC,IRHYTHM TECHNOLOGIES INC,4650,0,715.91K,0,NO CHANGE,0.03%
05464C101,AXON,AXON ENTERPRISE INC,836,0,692.16K,0,NO CHANGE,0.02%
169656105,CMG,CHIPOTLE MEXICAN GRILL INC,12050,0,676.61K,0,NO CHANGE,0.02%
68389X105,ORCL,ORACLE CORP,2982,0,651.96K,0,NO CHANGE,0.02%
743315103,PGR,PROGRESSIVE CORP,2433,0,649.27K,0,NO CHANGE,0.02%
46120E602,ISRG,INTUITIVE SURGICAL INC,1190,0,646.66K,0,NO CHANGE,0.02%
40171V100,GWRE,GUIDEWIRE SOFTWARE INC,2709,0,637.83K,0,NO CHANGE,0.02%
G0403H108,AON,AON PLC,1746,0,622.9K,0,NO CHANGE,0.02%
903731107,ULS,UL SOLUTIONS INC,8214,0,598.47K,0,NO CHANGE,0.02%
76655K103,RGTI,RIGETTI COMPUTING INC,50001,0,593.01K,0,NO CHANGE,0.02%
896239100,TRMB,TRIMBLE INC,7120,0,540.98K,0,NO CHANGE,0.02%
042068205,ARM,ARM HOLDINGS PLC,3332,0,538.92K,0,NO CHANGE,0.02%
893641100,TDG,TRANSDIGM GROUP INC,354,0,538.31K,0,NO CHANGE,0.02%
589378108,MRCY,MERCURY SYS INC,9991,0,538.12K,0,NO CHANGE,0.02%
05464T104,AXSM,AXSOME THERAPEUTICS INC,5054,0,527.59K,0,NO CHANGE,0.02%
620076307,MSI,MOTOROLA SOLUTIONS INC,1251,0,526K,0,NO CHANGE,0.02%
22160K105,COST,COSTCO WHSL CORP NEW,515,0,509.82K,0,NO CHANGE,0.02%
892672106,TW,TRADEWEB MKTS INC,3426,0,501.57K,0,NO CHANGE,0.02%
808513105,SCHW,SCHWAB CHARLES CORP,5454,0,497.62K,0,NO CHANGE,0.02%
674599162,OXYWS,OCCIDENTAL PETE CORP,23959,0,496.19K,0,NO CHANGE,0.02%
377322102,GKOS,GLAUKOS CORP,4728,0,488.36K,0,NO CHANGE,0.02%
525327102,LDOS,LEIDOS HOLDINGS INC,2818,0,444.57K,0,NO CHANGE,0.02%
679295105,OKTA,OKTA INC,4400,0,439.87K,0,NO CHANGE,0.02%
N62509109,NAMS,NEWAMSTERDAM PHARMA COMPANY,23960,0,433.92K,0,NO CHANGE,0.02%
45168D104,IDXX,IDEXX LABS INC,777,0,416.74K,0,NO CHANGE,0.01%
94106L109,WM,WASTE MGMT INC DEL,1735,0,397K,0,NO CHANGE,0.01%
70438V106,PCTY,PAYLOCITY HLDG CORP,2100,0,380.5K,0,NO CHANGE,0.01%
771049103,RBLX,ROBLOX CORP,3551,0,373.56K,0,NO CHANGE,0.01%
902252105,TYL,TYLER TECHNOLOGIES INC,605,0,358.67K,0,NO CHANGE,0.01%
74766W108,QUBT,QUANTUM COMPUTING INC,18019,0,345.42K,0,NO CHANGE,0.01%
05478C105,AZEK,AZEK CO INC,5875,0,319.31K,0,NO CHANGE,0.01%
942622200,WSO,WATSCO INC,716,0,316.2K,0,NO CHANGE,0.01%
89531P105,TREX,TREX CO INC,4476,0,243.41K,0,NO CHANGE,<.01%
00857U107,AGL,AGILON HEALTH INC,0,-20130,0,-87.16K,CLOSE,0%
57636Q104,MA,MASTERCARD INCORPORATED,13720,-158,7.71M,-88.79K,-1.1%,0.28%
023135106,AMZN,AMAZON COM INC,867132,-548,190.24M,-120.23K,-0.1%,6.8%
77313F106,RCKT,ROCKET PHARMACEUTICALS INC,0,-19531,0,-130.27K,CLOSE,0%
405217100,HAIN,HAIN CELESTIAL GROUP INC,0,-32451,0,-134.67K,CLOSE,0%
25862V105,DV,DOUBLEVERIFY HLDGS INC,0,-11395,0,-152.35K,CLOSE,0%
615111101,MEG,MONTROSE ENVIRONMENTAL GROUP,0,-12222,0,-174.29K,CLOSE,0%
24906P109,XRAY,DENTSPLY SIRONA INC,0,-12781,0,-190.95K,CLOSE,0%
227483104,CCRN,CROSS CTRY HEALTHCARE INC,0,-12951,0,-192.84K,CLOSE,0%
607828100,MOD,MODINE MFG CO,0,-2798,0,-214.75K,CLOSE,0%
971378104,WSC,WILLSCOT HLDGS CORP,0,-7733,0,-214.98K,CLOSE,0%
52466B103,LZ,LEGALZOOM COM INC,0,-25765,0,-221.84K,CLOSE,0%
74624M102,PSTG,PURE STORAGE INC,0,-5346,0,-236.67K,CLOSE,0%
38046C109,GOGO,GOGO INC,0,-28526,0,-245.89K,CLOSE,0%
46137V332,RSPH,INVESCO EXCHANGE TRADED FD T,0,-8470,0,-251.98K,CLOSE,0%
099502106,BAH,BOOZ ALLEN HAMILTON HLDG COR,0,-2410,0,-252.04K,CLOSE,0%
550021109,LULU,LULULEMON ATHLETICA INC,0,-947,0,-268.06K,CLOSE,0%
016255101,ALGN,ALIGN TECHNOLOGY INC,0,-1722,0,-273.56K,CLOSE,0%
14147L108,CRDF,CARDIFF ONCOLOGY INC,0,-88163,0,-276.83K,CLOSE,0%
90184D100,TWST,TWIST BIOSCIENCE CORP,0,-7068,0,-277.49K,CLOSE,0%
31846B108,FA,FIRST ADVANTAGE CORP NEW,0,-19988,0,-281.63K,CLOSE,0%
30063P105,EXAS,EXACT SCIENCES CORP,0,-6554,0,-283.72K,CLOSE,0%
436440101,HOLX,HOLOGIC INC,0,-4974,0,-307.24K,CLOSE,0%
127190304,CACI,CACI INTL INC,0,-840,0,-308.21K,CLOSE,0%
P73684113,OSW,ONESPAWORLD HOLDINGS LIMITED,0,-18520,0,-310.95K,CLOSE,0%
37940X102,GPN,GLOBAL PMTS INC,0,-3227,0,-315.99K,CLOSE,0%
73642K106,PTLO,PORTILLOS INC,0,-26719,0,-317.69K,CLOSE,0%
98978V103,ZTS,ZOETIS INC,0,-1945,0,-320.24K,CLOSE,0%
31620M106,FIS,FIDELITY NATL INFORMATION SV,0,-4314,0,-322.17K,CLOSE,0%
T9224W109,STVN,STEVANATO GROUP S P A,0,-16113,0,-329.03K,CLOSE,0%
74275K108,PCOR,PROCORE TECHNOLOGIES INC,0,-5191,0,-342.71K,CLOSE,0%
000360206,AAON,AAON INC,3300,-4684,243.38K,-345.44K,-58.7%,<.01%
48020Q107,JLL,JONES LANG LASALLE INC,0,-1398,0,-346.58K,CLOSE,0%
12510Q100,CCC,CCC INTELLIGENT SOLUTIONS HL,0,-38799,0,-350.36K,CLOSE,0%
00508Y102,AYI,ACUITY INC,0,-1354,0,-356.58K,CLOSE,0%
36831E108,GCMG,GCM GROSVENOR INC,0,-27702,0,-366.5K,CLOSE,0%
02043Q107,ALNY,ALNYLAM PHARMACEUTICALS INC,0,-1376,0,-371.55K,CLOSE,0%
31488V107,FERG,FERGUSON ENTERPRISES INC,0,-2333,0,-373.82K,CLOSE,0%
67059N108,NTNX,NUTANIX INC,0,-5490,0,-383.26K,CLOSE,0%
22160N109,CSGP,COSTAR GROUP INC,8010,-4800,644K,-385.92K,-37.5%,0.02%
888787108,TOST,TOAST INC,53796,-10419,2.38M,-461.46K,-16.2%,0.09%
88362T103,THR,THERMON GROUP HLDGS INC,0,-17192,0,-478.8K,CLOSE,0%
G4705A100,ICLR,ICON PLC,0,-3044,0,-532.67K,CLOSE,0%
67000B104,NOVT,NOVANTA INC,0,-4705,0,-601.63K,CLOSE,0%
020002101,ALL,ALLSTATE CORP,2744,-3054,552.39K,-614.8K,-52.7%,0.02%
73931J109,AIOT,POWERFLEET INC,0,-114646,0,-629.41K,CLOSE,0%
33829M101,FIVE,FIVE BELOW INC,0,-8491,0,-636.19K,CLOSE,0%
268150109,DT,DYNATRACE INC,0,-13719,0,-646.85K,CLOSE,0%
810186106,SMG,SCOTTS MIRACLE-GRO CO,0,-12095,0,-663.89K,CLOSE,0%
852234103,XYZ,BLOCK INC,0,-12644,0,-686.95K,CLOSE,0%
50212V100,LPLA,LPL FINL HLDGS INC,1481,-1880,555.33K,-704.94K,-55.9%,0.02%
92511U102,VRRM,VERRA MOBILITY CORP,0,-32903,0,-740.65K,CLOSE,0%
147448104,CWST,CASELLA WASTE SYS INC,0,-6654,0,-741.99K,CLOSE,0%
500643200,KFY,KORN FERRY,0,-11008,0,-746.67K,CLOSE,0%
698884103,PAR,PAR TECHNOLOGY CORP,0,-12612,0,-773.62K,CLOSE,0%
G8068L108,SN,SHARKNINJA INC,0,-9879,0,-824.01K,CLOSE,0%
732908108,PONY,PONY AI INC,0,-100001,0,-882.01K,CLOSE,0%
532457108,LLY,ELI LILLY & CO,0,-1213,0,-1M,CLOSE,0%
21873S108,CRWV,COREWEAVE INC,6190,-6475,1.01M,-1.06M,-51.1%,0.04%
920253101,VMI,VALMONT INDS INC,0,-3730,0,-1.06M,CLOSE,0%
78473E103,SPXC,SPX TECHNOLOGIES INC,0,-9495,0,-1.22M,CLOSE,0%
79466L302,CRM,SALESFORCE INC,64983,-7539,17.72M,-2.06M,-10.4%,0.63%
78464A698,KRE,SPDR SER TR,0,-43363,0,-2.47M,CLOSE,0%
78464A862,XSD,SPDR SERIES TRUST,10498,-9765,2.69M,-2.5M,-48.2%,0.1%
037833100,AAPL,APPLE INC,1783410,-14235,365.9M,-2.92M,-0.8%,13.1%
02005N100,ALLY,ALLY FINL INC,0,-167087,0,-6.09M,CLOSE,0%
464288810,IHI,ISHARES TR,4660,-100000,291.9K,-6.26M,-95.5%,0.01%
Total,,,,,2.8B,78.24M,+3.4%,100%
