CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
17253JAA4,CIFR,CIPHER MINING INC,2500000,2500000,3.23M,3.23M,NEW,1.7%
78464A797,KBE,SPDR SERIES TRUST,45000,45000,2.51M,2.51M,NEW,1.3%
46138E628,KBWB,INVESCO EXCH TRADED FD TR II,35000,35000,2.51M,2.51M,NEW,1.3%
203668108,CYH,COMMUNITY HEALTH SYS INC NEW,1977765,330020,6.72M,1.12M,+20%,3.5%
21874A106,CORZ,CORE SCIENTIFIC INC NEW,6029222,29222,102.92M,498.82K,+0.5%,54.1%
45174J509,IHRT,IHEARTMEDIA INC,1084016,57853,1.91M,101.82K,+5.6%,1%
17253J106,CIFR,CIPHER MINING INC,4404900,4900,21.06M,23.42K,+0.1%,11.1%
91325V108,UNIT,UNITI GROUP INC,200000,0,864K,0,NO CHANGE,0.45%
379378201,GNL,GLOBAL NET LEASE INC,3290202,-34798,24.84M,-262.72K,-1%,13.1%
278768106,SATS,ECHOSTAR CORP,390000,-38300,10.8M,-1.06M,-8.9%,5.7%
720190206,PDM,PIEDMONT REALTY TRUST INC,625000,-175000,4.56M,-1.28M,-21.9%,2.4%
78442P106,SLM,SLM CORP,250000,-50000,8.2M,-1.64M,-16.7%,4.3%
278768AB2,SATS,ECHOSTAR CORP,0,-10618550,0,-11.93M,CLOSE,0%
Total,,,,,190.11M,-6.18M,-4.9%,100%
