CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
21874A106,CORZ,CORE SCIENTIFIC INC NEW,2050000,2050000,34.99M,34.99M,NEW,14.4%
92840M102,VST,VISTRA CORP,132107,132107,25.6M,25.6M,NEW,10.5%
83418M103,SEI,SOLARIS ENERGY INFRAS INC,700000,700000,19.8M,19.8M,NEW,8.1%
237266101,DAR,DARLING INGREDIENTS INC,750000,520000,28.45M,19.73M,+226.1%,11.7%
368736104,GNRC,GENERAC HLDGS INC,100000,100000,14.32M,14.32M,NEW,5.9%
629377508,NRG,NRG ENERGY INC,188000,88000,30.19M,14.13M,+88%,12.4%
093712107,BE,BLOOM ENERGY CORP,500000,500000,11.96M,11.96M,NEW,4.9%
92537N108,VRT,VERTIV HOLDINGS CO,70000,70000,8.99M,8.99M,NEW,3.7%
88080T104,WULF,TERAWULF INC,2000000,2000000,8.76M,8.76M,NEW,3.6%
576323109,MTZ,MASTEC INC,200000,4865,34.09M,829.14K,+2.5%,14%
29364G103,ETR,ENTERGY CORP NEW,0,-45000,0,-3.85M,CLOSE,0%
65290E101,NXT,NEXTRACKER INC,0,-100000,0,-4.21M,CLOSE,0%
04010E109,AGX,ARGAN INC,120000,-20000,26.46M,-4.41M,-14.3%,10.9%
87422Q109,TLN,TALEN ENERGY CORP,0,-40000,0,-7.99M,CLOSE,0%
165167735,EXE,EXPAND ENERGY CORPORATION,0,-90000,0,-10.02M,CLOSE,0%
03674X106,AR,ANTERO RESOURCES CORP,0,-340000,0,-13.75M,CLOSE,0%
36828A101,GEV,GE VERNOVA INC,0,-64000,0,-19.54M,CLOSE,0%
Total,,,,,243.62M,95.36M,+81.3%,100%
