CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
92189F676,SMH,VANECK ETF TRUST,378298,378298,105.5M,105.5M,NEW,8.3%
46438F101,IBIT,ISHARES BITCOIN TRUST ETF,1563391,1503839,95.7M,92.05M,+2525.3%,7.5%
46090E103,QQQ,INVESCO QQQ TR,97711,97711,53.9M,53.9M,NEW,4.2%
86800U302,SMCI,SUPER MICRO COMPUTER INC,919958,919958,45.09M,45.09M,NEW,3.6%
78463V107,GLD,SPDR GOLD TR,110487,110487,33.68M,33.68M,NEW,2.7%
11135F101,AVGO,BROADCOM INC,216437,91822,59.66M,25.31M,+73.7%,4.7%
594972408,MSTR,MICROSTRATEGY INC,939151,42379,379.63M,17.13M,+4.7%,29.9%
003260106,PPLT,ABRDN PLATINUM ETF TRUST,87902,86068,10.8M,10.58M,+4692.9%,0.85%
46428Q109,SLV,ISHARES SILVER TR,186270,186270,6.11M,6.11M,NEW,0.48%
464287465,EFA,ISHARES TR,57755,57755,5.16M,5.16M,NEW,0.41%
74348A814,RINF,PROSHARES TR,81836,81836,2.68M,2.68M,NEW,0.21%
85208P873,SLVR,SPROTT FDS TR,84104,84104,2.51M,2.51M,NEW,0.2%
88636R248,HIMZ,TIDAL TR II,94113,94113,2.02M,2.02M,NEW,0.16%
003262102,PALL,ABRDN PALLADIUM ETF TRUST,28907,19686,2.91M,1.98M,+213.5%,0.23%
464287234,EEM,ISHARES TR,83356,40793,4.02M,1.97M,+95.8%,0.32%
85210B201,SGDJ,SPROTT ETF TRUST,38671,38671,1.92M,1.92M,NEW,0.15%
464287846,IYY,ISHARES TR,11012,10274,1.66M,1.55M,+1392.1%,0.13%
433000106,HIMS,HIMS & HERS HEALTH INC,29235,29235,1.46M,1.46M,NEW,0.11%
74347W601,UGL,PROSHARES TR II,41400,41400,1.43M,1.43M,NEW,0.11%
808524102,SCHB,SCHWAB STRATEGIC TR,50954,50954,1.21M,1.21M,NEW,0.1%
38747R801,CONL,GRANITESHARES ETF TR,24529,24529,1.13M,1.13M,NEW,0.09%
92189F791,GDXJ,VANECK ETF TRUST,15346,15346,1.04M,1.04M,NEW,0.08%
770700102,HOOD,ROBINHOOD MKTS INC,10854,10854,1.02M,1.02M,NEW,0.08%
19260Q107,COIN,COINBASE GLOBAL INC,2547,2547,892.7K,892.7K,NEW,0.07%
25460G138,TMF,DIREXION SHS ETF TR,22232,21767,872.38K,854.14K,+4681.1%,0.07%
38747R728,CONI,GRANITESHARES ETF TR,353049,353049,850.85K,850.85K,NEW,0.07%
25461A841,GGLL,DIREXION SHS ETF TR,23250,23250,807.94K,807.94K,NEW,0.06%
02079K305,GOOGL,ALPHABET INC,4553,4553,802.38K,802.38K,NEW,0.06%
26923N819,NVDX,ETF OPPORTUNITIES TRUST,121969,54263,1.78M,790.88K,+80.1%,0.14%
003264108,SIVR,ABRDN SILVER ETF TRUST,21572,21572,742.29K,742.29K,NEW,0.06%
25461A833,NVDU,DIREXION SHS ETF TR,10002,7371,990.1K,729.66K,+280.2%,0.08%
92537N108,VRT,VERTIV HOLDINGS CO,5652,5652,725.77K,725.77K,NEW,0.06%
25461A478,DUST,DIREXION SHS ETF TR,28490,28490,702.85K,702.85K,NEW,0.06%
26922A420,QTUM,ETF SER SOLUTIONS,7503,7503,688.89K,688.89K,NEW,0.05%
14040H105,COF,CAPITAL ONE FINL CORP,3231,3231,687.43K,687.43K,NEW,0.05%
53656G191,XXRP,LISTED FDS TR,22303,22303,649.91K,649.91K,NEW,0.05%
88636R800,PLTY,TIDAL TR II,9493,9493,610.02K,610.02K,NEW,0.05%
922908363,VOO,VANGUARD INDEX FDS,15439,929,8.77M,527.7K,+6.4%,0.69%
00835Q202,AEVA,AEVA TECHNOLOGIES INC,12231,12231,462.21K,462.21K,NEW,0.04%
98148L753,BTCL,WORLD FDS TR,16044,8455,860.28K,453.36K,+111.4%,0.07%
82889N657,TUA,SIMPLIFY EXCHANGE TRADED FUN,19701,19701,434.01K,434.01K,NEW,0.03%
921910709,EDV,VANGUARD WORLD FD,6400,6400,430.72K,430.72K,NEW,0.03%
88636J527,ULTY,TIDAL TR II,65119,64720,410.25K,407.74K,+16220.6%,0.03%
26923N827,TSLZ,ETF OPPORTUNITIES TRUST,377260,241189,622.48K,397.96K,+177.3%,0.05%
465562106,ITUB,ITAU UNIBANCO HLDG S A,56789,56789,385.6K,385.6K,NEW,0.03%
06748M196,VXX,BARCLAYS BANK PLC,7968,7968,382.86K,382.86K,NEW,0.03%
26923N280,RBLU,ETF OPPORTUNITIES TRUST,5889,5889,377.13K,377.13K,NEW,0.03%
74933W551,UTHY,RBB FD INC,8794,8794,367.85K,367.85K,NEW,0.03%
78464A201,SLYG,SPDR SERIES TRUST,4100,4100,363.88K,363.88K,NEW,0.03%
25459W847,TNA,DIREXION SHS ETF TR,10258,10258,344.05K,344.05K,NEW,0.03%
25460E232,TZA,DIREXION SHS ETF TR,28769,28769,341.2K,341.2K,NEW,0.03%
042068205,ARM,ARM HOLDINGS PLC,2037,2037,329.46K,329.46K,NEW,0.03%
26923Q721,GMEU,ETF OPPORTUNITIES TRUST,18737,18737,302.79K,302.79K,NEW,0.02%
301505475,NUKZ,EXCHANGE TRADED CONCEPTS TRU,5311,5311,300.39K,300.39K,NEW,0.02%
46434G764,EMXC,ISHARES INC,4657,4657,294.04K,294.04K,NEW,0.02%
74347G440,BITO,PROSHARES TR,13594,13594,292.41K,292.41K,NEW,0.02%
74347Y813,KOLD,PROSHARES TR II,10883,10883,278.71K,278.71K,NEW,0.02%
74347Y748,BOIL,PROSHARES TR II,6028,6028,277.77K,277.77K,NEW,0.02%
464287838,IYM,ISHARES TR,1872,1872,262.1K,262.1K,NEW,0.02%
74347Y730,VIXY,PROSHARES TR II,5563,5563,260.79K,260.79K,NEW,0.02%
46438R105,ETHA,ISHARES ETHEREUM TR,13585,13585,259.07K,259.07K,NEW,0.02%
343389409,FTK,FLOTEK INDS INC DEL,17544,17544,258.95K,258.95K,NEW,0.02%
62482R107,COOP,MR COOPER GROUP INC,2211,1713,329.9K,255.6K,+344%,0.03%
88636R867,SMCY,TIDAL TR II,15682,12045,332.62K,255.47K,+331.2%,0.03%
74347X831,TQQQ,PROSHARES TR,3021,3021,250.74K,250.74K,NEW,0.02%
47100L301,DFDV,DEFI DEVELOPMENT CORP,11625,11625,249.24K,249.24K,NEW,0.02%
74347G192,SQQQ,PROSHARES TR,12699,12699,248.52K,248.52K,NEW,0.02%
37960A594,PTEC,GLOBAL X FDS,6600,6600,245.45K,245.45K,NEW,0.02%
47103U845,JAAA,JANUS DETROIT STR TR,4744,4744,240.76K,240.76K,NEW,0.02%
74766W108,QUBT,QUANTUM COMPUTING INC,12557,12557,240.72K,240.72K,NEW,0.02%
38150K103,AAAU,GOLDMAN SACHS PHYSICAL GOLD,7323,7323,239.32K,239.32K,NEW,0.02%
37954Y186,AQWA,GLOBAL X FDS,12600,12600,238.96K,238.96K,NEW,0.02%
46429B598,INDA,ISHARES TR,4116,4116,229.18K,229.18K,NEW,0.02%
97717W851,DXJ,WISDOMTREE TR,2000,2000,228.54K,228.54K,NEW,0.02%
301505624,BITQ,EXCHANGE TRADED CONCEPTS TRU,11131,11131,219.5K,219.5K,NEW,0.02%
25400Q105,DJT,TRUMP MEDIA & TECHNOLOGY GRO,12005,12005,216.57K,216.57K,NEW,0.02%
64110L106,NFLX,NETFLIX INC,161,161,215.6K,215.6K,NEW,0.02%
464287200,IVV,ISHARES TR,342,342,212.35K,212.35K,NEW,0.02%
09290C780,BAI,BLACKROCK ETF TRUST,7194,7194,207.55K,207.55K,NEW,0.02%
88636R107,BABO,TIDAL TR II,13301,13301,202.71K,202.71K,NEW,0.02%
40090E106,CIB,GRUPO CIBEST SA,4380,4380,202.31K,202.31K,NEW,0.02%
759937204,IPO,RENAISSANCE CAP GREENWICH FD,4500,4500,202.23K,202.23K,NEW,0.02%
77926X726,PLTW,ROUNDHILL ETF TRUST,4384,4384,187.77K,187.77K,NEW,0.01%
88636R123,SMCX,TIDAL TR II,4031,3727,199.25K,184.23K,+1226%,0.02%
46092D202,QBTX,INVESTMENT MANAGERS SER TR I,2595,2595,179K,179K,NEW,0.01%
00218A105,ASPI,ASP ISOTOPES INC,23630,23630,173.92K,173.92K,NEW,0.01%
88634T840,AMZY,TIDAL TR II,10359,10359,168.33K,168.33K,NEW,0.01%
84858T772,EUAD,SPINNAKER ETF SERIES,3867,3867,166.86K,166.86K,NEW,0.01%
92337R101,VERA,VERA THERAPEUTICS INC,6817,6817,160.61K,160.61K,NEW,0.01%
025072877,AVUV,AMERICAN CENTY ETF TR,1754,1754,159.79K,159.79K,NEW,0.01%
594918104,MSFT,MICROSOFT CORP,314,314,156.19K,156.19K,NEW,0.01%
77926X502,YBTC,ROUNDHILL ETF TRUST,4256,3249,198.5K,151.53K,+322.6%,0.02%
77926X700,MAGX,ROUNDHILL ETF TRUST,3511,3511,150.24K,150.24K,NEW,0.01%
91822M502,VEON,VEON LTD,5728,2905,263.89K,133.83K,+102.9%,0.02%
46144X487,TARK,INVESTMENT MANAGERS SER TR I,2341,2341,131.84K,131.84K,NEW,0.01%
921943858,VEA,VANGUARD TAX-MANAGED FDS,2209,2209,125.94K,125.94K,NEW,<.01%
74965L101,RLJ,RLJ LODGING TR,17194,17194,125.17K,125.17K,NEW,<.01%
867892101,SHO,SUNSTONE HOTEL INVS INC NEW,14164,14164,122.94K,122.94K,NEW,<.01%
389637109,GBTC,GRAYSCALE BITCOIN TRUST ETF,1446,1446,122.66K,122.66K,NEW,<.01%
882927676,NVDG,THEMES ETF TR,7896,7896,119.23K,119.23K,NEW,<.01%
88636R727,LFGY,TIDAL TR II,5411,2916,219.69K,118.39K,+116.9%,0.02%
82889N863,SVOL,SIMPLIFY EXCHANGE TRADED FUN,6427,6427,118.19K,118.19K,NEW,<.01%
87918A105,TDOC,TELADOC HEALTH INC,12944,12944,112.74K,112.74K,NEW,<.01%
464288760,ITA,ISHARES TR,589,589,111.11K,111.11K,NEW,<.01%
88556E102,TDUP,THREDUP INC,14822,14822,111.02K,111.02K,NEW,<.01%
25460G187,CWEB,DIREXION SHS ETF TR,34624,2646,1.37M,104.81K,+8.3%,0.11%
644393100,NFE,NEW FORTRESS ENERGY INC,31108,31108,103.28K,103.28K,NEW,<.01%
278768106,SATS,ECHOSTAR CORP,3629,3629,100.52K,100.52K,NEW,<.01%
19240Q201,COGT,COGENT BIOSCIENCES INC,13727,13727,98.56K,98.56K,NEW,<.01%
88636J477,FIAT,TIDAL TR II,28614,28614,98.43K,98.43K,NEW,<.01%
172573107,CRCL,CIRCLE INTERNET GROUP INC,522,522,94.63K,94.63K,NEW,<.01%
612160101,AIRJ,AIRJOULE TECHNOLOGIES CORP,17565,17565,81.33K,81.33K,NEW,<.01%
46137V233,XLG,INVESCO EXCHANGE TRADED FD T,1513,1513,78.83K,78.83K,NEW,<.01%
37960A735,BKCH,GLOBAL X FDS,6600,1452,347.69K,76.49K,+28.2%,0.03%
922907746,VTEB,VANGUARD MUN BD FDS,1519,1519,74.48K,74.48K,NEW,<.01%
08975B109,BBAI,BIGBEAR AI HLDGS INC,10933,10933,74.23K,74.23K,NEW,<.01%
81761L102,SVC,SERVICE PPTYS TR,30357,30357,72.55K,72.55K,NEW,<.01%
91733P107,USAR,USA RARE EARTH INC,6353,6353,69.6K,69.6K,NEW,<.01%
38747R868,BABX,GRANITESHARES ETF TR,2725,2725,67.72K,67.72K,NEW,<.01%
Y2065G121,DHT,DHT HOLDINGS INC,10065,6223,108.8K,67.27K,+162%,<.01%
038169207,APLD,APPLIED DIGITAL CORP,6626,6626,66.72K,66.72K,NEW,<.01%
37954Y491,DAX,GLOBAL X FDS,1474,1474,66.23K,66.23K,NEW,<.01%
26923N298,ARMU,ETF OPPORTUNITIES TRUST,1754,1754,64.92K,64.92K,NEW,<.01%
76674Q107,RMNI,RIMINI STR INC DEL,16849,16849,63.52K,63.52K,NEW,<.01%
05356F105,AVAH,AVEANNA HEALTHCARE HLDGS INC,11936,11936,62.42K,62.42K,NEW,<.01%
464287721,IYW,ISHARES TR,343,343,59.43K,59.43K,NEW,<.01%
35909R108,ULCC,FRONTIER GROUP HLDGS INC,16330,16330,59.28K,59.28K,NEW,<.01%
87583X109,TNGX,TANGO THERAPEUTICS INC,11231,11231,57.5K,57.5K,NEW,<.01%
205750409,LODE,COMSTOCK INC,14505,14505,54.97K,54.97K,NEW,<.01%
88636J519,CRSH,TIDAL TR II,10995,10995,52.01K,52.01K,NEW,<.01%
25460E364,WEBL,DIREXION SHS ETF TR,1616,1616,48.41K,48.41K,NEW,<.01%
25460G112,SOXS,DIREXION SHS ETF TR,75719,6033,597.42K,47.6K,+8.7%,0.05%
46092D400,TEMT,INVESTMENT MANAGERS SER TR I,2124,2124,46.96K,46.96K,NEW,<.01%
46092D103,APPX,INVESTMENT MANAGERS SER TR I,1105,1105,42.83K,42.83K,NEW,<.01%
37950E259,ARGT,GLOBAL X FDS,21033,504,1.78M,42.7K,+2.5%,0.14%
26923N413,MSTZ,ETF OPPORTUNITIES TRUST,25051,9914,104.71K,41.44K,+65.5%,<.01%
38747R702,TSL,GRANITESHARES ETF TR,3767,3019,47.31K,37.92K,+403.6%,<.01%
77926X841,YETH,ROUNDHILL ETF TRUST,1378,1378,34.41K,34.41K,NEW,<.01%
316092501,FNCL,FIDELITY COVINGTON TRUST,459,459,33.98K,33.98K,NEW,<.01%
30219Q106,EXFY,EXPENSIFY INC,10344,10344,26.79K,26.79K,NEW,<.01%
72703X106,PL,PLANET LABS PBC,5002,4284,30.51K,26.13K,+596.7%,<.01%
88636V769,SMST,TIDAL TR II,994,994,23.79K,23.79K,NEW,<.01%
25461A569,AVL,DIREXION SHS ETF TR,610,610,23.73K,23.73K,NEW,<.01%
59516C106,MVST,MICROVAST HOLDINGS INC,6404,6404,23.25K,23.25K,NEW,<.01%
88636J790,AIYY,TIDAL TR II,4912,4912,21.32K,21.32K,NEW,<.01%
836100107,SOUN,SOUNDHOUND AI INC,9535,1986,102.31K,21.31K,+26.3%,<.01%
88636J659,YMAX,TIDAL TR II,1521,1521,20.93K,20.93K,NEW,<.01%
05580M108,RILY,B. RILEY FINANCIAL INC,6481,6481,19.25K,19.25K,NEW,<.01%
74765K105,QSI,QUANTUM SI INC,7222,7222,14.15K,14.15K,NEW,<.01%
46138E586,KBWP,INVESCO EXCH TRADED FD TR II,100,100,12.28K,12.28K,NEW,<.01%
08862E109,BYND,BEYOND MEAT INC,3301,3301,11.52K,11.52K,NEW,<.01%
44812J104,HUT,HUT 8 CORP,31491,607,585.73K,11.29K,+2%,0.05%
26922B642,JUCY,ETF SER SOLUTIONS,498,498,11.07K,11.07K,NEW,<.01%
25461A387,KORU,DIREXION SHS ETF TR,127,127,10.27K,10.27K,NEW,<.01%
77926X825,RDTE,ROUNDHILL ETF TRUST,1071,300,36.65K,10.27K,+38.9%,<.01%
565788106,MARA,MARA HOLDINGS INC,599,599,9.39K,9.39K,NEW,<.01%
33740F540,CRPT,FIRST TR EXCHNG TRADED FD VI,400,400,9.28K,9.28K,NEW,<.01%
26923N314,DJTU,ETF OPPORTUNITIES TRUST,762,762,8.43K,8.43K,NEW,<.01%
37960A727,BITS,GLOBAL X FDS,100,100,7.24K,7.23K,NEW,<.01%
46137V142,PHO,INVESCO EXCHANGE TRADED FD T,71,71,4.96K,4.96K,NEW,<.01%
042315705,ARR,ARMOUR RESIDENTIAL REIT INC,16864,269,283.48K,4.52K,+1.6%,0.02%
693691107,PSQH,PSQ HOLDINGS INC,6241,1787,12.79K,3.66K,+40.1%,<.01%
444097109,HPP,HUDSON PAC PPTYS INC,1318,1318,3.61K,3.61K,NEW,<.01%
88634T469,MRNY,TIDAL TR II,8532,1203,20.05K,2.83K,+16.4%,<.01%
25461A718,AIBU,DIREXION SHS ETF TR,53,53,2.22K,2.22K,NEW,<.01%
08915P101,BGFV,BIG 5 SPORTING GOODS CORP,3297,1562,4.68K,2.22K,+90%,<.01%
81807M304,YQ,17 ED & TECHNOLOGY GROUP INC,7293,800,15.99K,1.75K,+12.3%,<.01%
12430A300,BZFD,BUZZFEED INC,4925,510,9.85K,1.02K,+11.6%,<.01%
550424303,LAZR,LUMINAR TECHNOLOGIES INC,231,231,663,663,NEW,<.01%
92204A702,VGT,VANGUARD WORLD FD,1,1,663,663,NEW,<.01%
138035704,CGC,CANOPY GROWTH CORP,2131,232,2.6K,283.06,+12.2%,<.01%
05759B305,BKKT,BAKKT HOLDINGS INC,1330,15,18.55K,209.26,+1.1%,<.01%
92864M798,ETHU,VOLATILITY SHS TR,2,2,113,113,NEW,<.01%
62526P802,BINI,MULLEN AUTOMOTIVE INC,163,163,70,70,NEW,<.01%
153436100,CEE,CENTRAL & EASTERN EUROPE FD,14395,0,223.41K,0,NO CHANGE,0.02%
51655R101,LNZA,LANZATECH GLOBAL INC,5,-227,1,-45.4,-97.8%,<.01%
