CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
023135106,AMZN,AMAZON COM INC,93885,93885,20.6M,20.6M,NEW,8.7%
594918104,MSFT,MICROSOFT CORP,46135,27104,22.95M,13.48M,+142.4%,9.7%
369604301,GE,GE AEROSPACE,85025,51950,21.88M,13.37M,+157.1%,9.2%
21037T109,CEG,CONSTELLATION ENERGY CORP,37775,37775,12.19M,12.19M,NEW,5.1%
69608A108,PLTR,PALANTIR TECHNOLOGIES INC,40950,40950,5.58M,5.58M,NEW,2.3%
02156V109,OKLO,OKLO INC,97354,97354,5.45M,5.45M,NEW,2.3%
007903107,AMD,ADVANCED MICRO DEVICES INC,35425,35425,5.03M,5.03M,NEW,2.1%
46625H100,JPM,JPMORGAN CHASE & CO.,56200,16750,16.29M,4.86M,+42.5%,6.9%
19260Q107,COIN,COINBASE GLOBAL INC,11850,11850,4.15M,4.15M,NEW,1.7%
64110L106,NFLX,NETFLIX INC,16200,2760,21.69M,3.7M,+20.5%,9.1%
21873S108,CRWV,COREWEAVE INC,11190,11190,1.82M,1.82M,NEW,0.77%
38141G104,GS,GOLDMAN SACHS GROUP INC,2615,2115,1.85M,1.5M,+423%,0.78%
36828A101,GEV,GE VERNOVA INC,3550,1300,1.88M,687.89K,+57.8%,0.79%
46090E103,QQQ,INVESCO QQQ TR,776,776,428.07K,428.07K,NEW,0.18%
037833100,AAPL,APPLE INC,1901,1901,390.07K,390.07K,NEW,0.16%
02079K107,GOOG,ALPHABET INC,0,-1306,0,-204.04K,CLOSE,0%
922908629,VO,VANGUARD INDEX FDS,0,-905,0,-234.05K,CLOSE,0%
N07059210,ASML,ASML HOLDING N V,0,-770,0,-510.23K,CLOSE,0%
33740U406,DDEC,FIRST TR EXCHNG TRADED FD VI,0,-14176,0,-554.85K,CLOSE,0%
02079K305,GOOGL,ALPHABET INC,54565,-3310,9.62M,-583.33K,-5.7%,4%
88160R101,TSLA,TESLA INC,51715,-2571,16.43M,-816.7K,-4.7%,6.9%
86800U302,SMCI,SUPER MICRO COMPUTER INC,0,-23950,0,-820.05K,CLOSE,0%
808524797,SCHD,SCHWAB STRATEGIC TR,0,-35430,0,-990.62K,CLOSE,0%
922908736,VUG,VANGUARD INDEX FDS,0,-3254,0,-1.21M,CLOSE,0%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,40461,-6070,9.16M,-1.37M,-13%,3.9%
92189F676,SMH,VANECK ETF TRUST,0,-8855,0,-1.87M,CLOSE,0%
437076102,HD,HOME DEPOT INC,0,-8590,0,-3.15M,CLOSE,0%
11135F101,AVGO,BROADCOM INC,41360,-12865,11.4M,-3.55M,-23.7%,4.8%
46654Q203,JEPQ,J P MORGAN EXCHANGE TRADED F,0,-78675,0,-4.07M,CLOSE,0%
22788C105,CRWD,CROWDSTRIKE HLDGS INC,21200,-12422,10.8M,-6.33M,-36.9%,4.5%
67066G104,NVDA,NVIDIA CORPORATION,118679,-65118,18.75M,-10.29M,-35.4%,7.9%
30303M102,META,META PLATFORMS INC,26175,-24087,19.32M,-17.78M,-47.9%,8.1%
Total,,,,,237.67M,38.91M,+25.7%,100%
