CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
43300A203,HLT,HILTON WORLDWIDE HLDGS INC,500000,350000,133.17M,93.22M,+233.3%,3.8%
278768106,SATS,ECHOSTAR CORP,8960000,1201672,248.19M,33.29M,+15.5%,7.1%
934550203,WMG,WARNER MUSIC GROUP CORP,8000000,1000000,217.92M,27.24M,+14.3%,6.2%
650111107,NYT,NEW YORK TIMES CO,6250000,0,349.88M,0,NO CHANGE,10%
294429105,EFX,EQUIFAX INC,1000000,0,259.37M,0,NO CHANGE,7.4%
83601L102,SHC,SOTERA HEALTH CO,20010000,0,222.51M,0,NO CHANGE,6.4%
808513105,SCHW,SCHWAB CHARLES CORP,2250000,0,205.29M,0,NO CHANGE,5.9%
531229771,FWONA,LIBERTY MEDIA CORP DEL,625000,0,59.35M,0,NO CHANGE,1.7%
N00985106,AER,AERCAP HOLDINGS NV,725000,-275000,84.83M,-32.17M,-27.5%,2.4%
893641100,TDG,TRANSDIGM GROUP INC,175000,-25000,266.11M,-38.02M,-12.5%,7.6%
40171V100,GWRE,GUIDEWIRE SOFTWARE INC,2000000,-300000,470.9M,-70.64M,-13%,13.4%
40412C101,HCA,HCA HEALTHCARE INC,1000000,-250000,383.1M,-95.78M,-20%,10.9%
531229755,FWONK,LIBERTY MEDIA CORP DEL,2500000,-990000,261.25M,-103.45M,-28.4%,7.5%
88023U101,SGI,SOMNIGROUP INTERNATIONAL INC,5000000,-2000000,340.25M,-136.1M,-28.6%,9.7%
Total,,,,,3.5B,-322.41M,-9.4%,100%
