CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
02079K305,GOOGL,ALPHABET INC,8632558,3410000,1.52B,600.94M,+65.3%,7.4%
68389X105,ORCL,ORACLE CORP,2520000,2520000,550.95M,550.95M,NEW,2.7%
92840M102,VST,VISTRA CORP,1356357,1000000,262.88M,193.81M,+280.6%,1.3%
01609W102,BABA,ALIBABA GROUP HLDG LTD,1625000,1625000,184.29M,184.29M,NEW,0.9%
032654105,ADI,ANALOG DEVICES INC,2813833,500000,669.75M,119.01M,+21.6%,3.3%
05605H100,BWXT,BWX TECHNOLOGIES INC,600048,600048,86.44M,86.44M,NEW,0.42%
21037T109,CEG,CONSTELLATION ENERGY CORP,1141219,250000,368.34M,80.69M,+28.1%,1.8%
13646K108,CP,CANADIAN PACIFIC KANSAS CITY,2004000,904000,158.86M,71.66M,+82.2%,0.77%
647581206,EDU,NEW ORIENTAL ED & TECHNOLOGY,2193486,1104000,118.34M,59.56M,+101.3%,0.57%
512807306,LRCX,LAM RESEARCH CORP,8504456,550000,827.82M,53.54M,+6.9%,4%
58733R102,MELI,MERCADOLIBRE INC,240499,20000,628.58M,52.27M,+9.1%,3.1%
457669307,INSM,INSMED INC,500000,500000,50.32M,50.32M,NEW,0.24%
880770102,TER,TERADYNE INC,1932910,450000,173.81M,40.46M,+30.3%,0.84%
929160109,VMC,VULCAN MATLS CO,1478646,140300,385.66M,36.59M,+10.5%,1.9%
14316J108,CG,CARLYLE GROUP INC,5941316,700000,305.38M,35.98M,+13.4%,1.5%
29364G103,ETR,ENTERGY CORP NEW,2604291,330000,216.47M,27.43M,+14.5%,1.1%
433313103,HNGE,HINGE HEALTH INC,376011,376011,19.46M,19.46M,NEW,0.09%
888787108,TOST,TOAST INC,900000,400000,39.86M,17.72M,+80%,0.19%
573284106,MLM,MARTIN MARIETTA MATLS INC,802351,32000,440.46M,17.57M,+4.2%,2.1%
30212P303,EXPE,EXPEDIA GROUP INC,2475276,100000,417.53M,16.87M,+4.2%,2%
00973Y108,AKRO,AKERO THERAPEUTICS INC,1850934,300000,98.77M,16.01M,+19.3%,0.48%
Q4982L109,IREN,IREN LIMITED,1000000,1000000,14.57M,14.57M,NEW,0.07%
76243J105,RYTM,RHYTHM PHARMACEUTICALS INC,1017700,200000,64.31M,12.64M,+24.5%,0.31%
032095101,APH,AMPHENOL CORP NEW,2670953,120000,263.76M,11.85M,+4.7%,1.3%
122017106,BURL,BURLINGTON STORES INC,350000,50000,81.42M,11.63M,+16.7%,0.4%
35969L108,YMM,FULL TRUCK ALLIANCE CO LTD,14698535,790000,173.59M,9.33M,+5.7%,0.84%
M6191J100,FROG,JFROG LTD,214425,200000,9.41M,8.78M,+1386.5%,0.05%
85423L103,SARO,STANDARDAERO INC,1990000,170000,62.98M,5.38M,+9.3%,0.31%
68622P109,ORIC,ORIC PHARMACEUTICALS INC,4504096,500000,45.72M,5.08M,+12.5%,0.22%
65473P105,NI,NISOURCE INC,2561500,100000,103.33M,4.03M,+4.1%,0.5%
594918104,MSFT,MICROSOFT CORP,1726176,0,858.62M,0,NO CHANGE,4.2%
92826C839,V,VISA INC,1468618,0,521.43M,0,NO CHANGE,2.5%
127387108,CDNS,CADENCE DESIGN SYSTEM INC,1622874,0,500.09M,0,NO CHANGE,2.4%
46090E103,QQQ,INVESCO QQQ TR,849777,0,468.77M,0,NO CHANGE,2.3%
57636Q104,MA,MASTERCARD INCORPORATED,778465,0,437.45M,0,NO CHANGE,2.1%
872540109,TJX,TJX COS INC NEW,3449971,0,426.04M,0,NO CHANGE,2.1%
871607107,SNPS,SYNOPSYS INC,668278,0,342.61M,0,NO CHANGE,1.7%
45866F104,ICE,INTERCONTINENTAL EXCHANGE IN,1800310,0,330.3M,0,NO CHANGE,1.6%
74762E102,PWR,QUANTA SVCS INC,700983,0,265.03M,0,NO CHANGE,1.3%
369604301,GE,GE AEROSPACE,700000,0,180.17M,0,NO CHANGE,0.88%
78467J100,SSNC,SS&C TECHNOLOGIES HLDGS INC,1964916,0,162.7M,0,NO CHANGE,0.79%
548661107,LOW,LOWES COS INC,648594,0,143.9M,0,NO CHANGE,0.7%
824348106,SHW,SHERWIN WILLIAMS CO,306735,0,105.32M,0,NO CHANGE,0.51%
78409V104,SPGI,S&P GLOBAL INC,190416,0,100.4M,0,NO CHANGE,0.49%
03027X100,AMT,AMERICAN TOWER CORP NEW,428401,0,94.69M,0,NO CHANGE,0.46%
778296103,ROST,ROSS STORES INC,712635,0,90.92M,0,NO CHANGE,0.44%
988498101,YUM,YUM BRANDS INC,465603,0,68.99M,0,NO CHANGE,0.34%
781154109,RBRK,RUBRIK INC.,700000,0,62.71M,0,NO CHANGE,0.3%
90400D108,RARE,ULTRAGENYX PHARMACEUTICAL IN,1685729,0,61.29M,0,NO CHANGE,0.3%
852234103,XYZ,BLOCK INC,866200,0,58.84M,0,NO CHANGE,0.29%
169656105,CMG,CHIPOTLE MEXICAN GRILL INC,1000289,0,56.17M,0,NO CHANGE,0.27%
172908105,CTAS,CINTAS CORP,236539,0,52.72M,0,NO CHANGE,0.26%
90364P105,PATH,UIPATH INC,4061276,0,51.98M,0,NO CHANGE,0.25%
04016X101,ARGX,ARGENX SE,75000,0,41.34M,0,NO CHANGE,0.2%
04626A103,ALAB,ASTERA LABS INC,400000,0,36.17M,0,NO CHANGE,0.18%
76680RAH0,RNG,RINGCENTRAL INC,20000000,0,19.18M,0,NO CHANGE,0.09%
589492107,MREO,MEREO BIOPHARMA GROUP PLC,4698100,0,12.73M,0,NO CHANGE,0.06%
037833100,AAPL,APPLE INC,56627,0,11.62M,0,NO CHANGE,0.06%
492327101,KROS,KEROS THERAPEUTICS INC,850511,0,11.35M,0,NO CHANGE,0.06%
G29018101,DLO,DLOCAL LTD,823837,0,9.34M,0,NO CHANGE,0.05%
038222105,AMAT,APPLIED MATLS INC,45000,0,8.24M,0,NO CHANGE,0.04%
835699307,SONY,SONY GROUP CORP,275000,0,7.16M,0,NO CHANGE,0.03%
N07059210,ASML,ASML HOLDING N V,6500,0,5.21M,0,NO CHANGE,0.03%
70438V106,PCTY,PAYLOCITY HLDG CORP,24683,0,4.47M,0,NO CHANGE,0.02%
82509LAA5,SHOP,SHOPIFY INC,4000000,0,4.05M,0,NO CHANGE,0.02%
69353Y103,PMVP,PMV PHARMACEUTICALS INC,2342373,0,2.48M,0,NO CHANGE,0.01%
02157Q109,ANRO,ALTO NEUROSCIENCE INC,477101,0,1.05M,0,NO CHANGE,<.01%
09058V103,BCRX,BIOCRYST PHARMACEUTICALS INC,5714021,-1500000,51.2M,-13.44M,-20.8%,0.25%
47215P106,JD,JD.COM INC,4023802,-500000,131.34M,-16.32M,-11.1%,0.64%
G51502105,JCI,JOHNSON CTLS INTL PLC,1220000,-180000,128.86M,-19.01M,-12.9%,0.63%
482480100,KLAC,KLA CORP,980365,-25000,878.15M,-22.39M,-2.5%,4.3%
127190304,CACI,CACI INTL INC,0,-70000,0,-25.68M,CLOSE,0%
482497104,BEKE,KE HLDGS INC,2772723,-1500000,49.19M,-26.61M,-35.1%,0.24%
68278B107,OS,ONESTREAM INC,950000,-1576261,26.89M,-44.61M,-62.4%,0.13%
64110L106,NFLX,NETFLIX INC,0,-50000,0,-46.63M,CLOSE,0%
90353T100,UBER,UBER TECHNOLOGIES INC,2961005,-500000,276.26M,-46.65M,-14.4%,1.3%
25809K105,DASH,DOORDASH INC,0,-260000,0,-47.52M,CLOSE,0%
803607100,SRPT,SAREPTA THERAPEUTICS INC,0,-853845,0,-54.49M,CLOSE,0%
67066G104,NVDA,NVIDIA CORPORATION,211439,-360000,33.41M,-56.88M,-63%,0.16%
24703L202,DELL,DELL TECHNOLOGIES INC,2562409,-615400,314.15M,-75.45M,-19.4%,1.5%
893641100,TDG,TRANSDIGM GROUP INC,195611,-50000,297.45M,-76.03M,-20.4%,1.4%
09627Y109,BPMC,BLUEPRINT MEDICINES CORP,0,-900628,0,-79.71M,CLOSE,0%
15101Q207,CLS,CELESTICA INC,0,-1230000,0,-96.94M,CLOSE,0%
29444U700,EQIX,EQUINIX INC,233775,-125000,185.96M,-99.43M,-34.8%,0.9%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,5563668,-587309,1.26B,-133.02M,-9.5%,6.1%
679295105,OKTA,OKTA INC,380000,-1520000,37.99M,-151.95M,-80%,0.18%
023135106,AMZN,AMAZON COM INC,6274899,-1245000,1.38B,-273.14M,-16.6%,6.7%
30303M102,META,META PLATFORMS INC,2142629,-532000,1.58B,-392.66M,-19.9%,7.7%
Total,,,,,20.59B,616.28M,+3.7%,100%
