CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
94419L101,W,WAYFAIR INC,3000000,819615,153.42M,41.92M,+37.6%,5.7%
146869102,CVNA,CARVANA CO,3609288,0,1.22B,0,NO CHANGE,44.9%
03831W108,APP,APPLOVIN CORP,2057024,0,720.12M,0,NO CHANGE,26.6%
194693107,CIGI,COLLIERS INTL GROUP INC,1301133,0,170.36M,0,NO CHANGE,6.3%
21874C102,CNM,CORE & MAIN INC,2450000,0,147.86M,0,NO CHANGE,5.5%
G2143T103,CMPR,CIMPRESS PLC,2058904,0,96.77M,0,NO CHANGE,3.6%
82846H405,QXO,QXO INC,813009,0,17.51M,0,NO CHANGE,0.65%
26142V105,DKNG,DRAFTKINGS INC NEW,300000,0,12.87M,0,NO CHANGE,0.47%
36262G101,GXO,GXO LOGISTICS INCORPORATED,3600000,-653997,175.32M,-31.85M,-15.4%,6.5%
Total,,,,,2.71B,10.07M,+0.5%,100%
