CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
Q4982L109,IREN,IREN LIMITED,979200,979200,14.27M,14.27M,NEW,8%
68389X105,ORCL,ORACLE CORP,49311,49311,10.78M,10.78M,NEW,6.1%
015658107,ASTL,ALGOMA STL GROUP INC,1080042,1080042,7.44M,7.44M,NEW,4.2%
171779309,CIEN,CIENA CORP,76314,76314,6.21M,6.21M,NEW,3.5%
03769M106,APO,APOLLO GLOBAL MGMT INC,38583,38583,5.47M,5.47M,NEW,3.1%
446413106,HII,HUNTINGTON INGALLS INDS INC,19845,19845,4.79M,4.79M,NEW,2.7%
127190304,CACI,CACI INTL INC,9272,9272,4.42M,4.42M,NEW,2.5%
21874A106,CORZ,CORE SCIENTIFIC INC NEW,236345,236345,4.03M,4.03M,NEW,2.3%
302301106,EZPW,EZCORP INC,264238,264238,3.67M,3.67M,NEW,2.1%
86800U302,SMCI,SUPER MICRO COMPUTER INC,68104,68104,3.34M,3.34M,NEW,1.9%
05722G100,BKR,BAKER HUGHES COMPANY,65300,65300,2.5M,2.5M,NEW,1.4%
66987E206,NG,NOVAGOLD RES INC,575700,575700,2.35M,2.35M,NEW,1.3%
714266103,PPTA,PERPETUA RESOURCES CORP,180000,180000,2.19M,2.19M,NEW,1.2%
15101Q207,CLS,CELESTICA INC,11908,11908,1.86M,1.86M,NEW,1%
G6700G107,NVT,NVENT ELECTRIC PLC,21149,21149,1.55M,1.55M,NEW,0.87%
48581R205,KSPI,KASPI KZ JSC,27443,12611,2.33M,1.07M,+85%,1.3%
833445109,SNOW,SNOWFLAKE INC,13634,3544,3.05M,793.04K,+35.1%,1.7%
539830109,LMT,LOCKHEED MARTIN CORP,2968,1483,1.37M,686.84K,+99.9%,0.77%
77313F106,RCKT,ROCKET PHARMACEUTICALS INC,227000,227000,556.15K,556.15K,NEW,0.31%
29084Q100,EME,EMCOR GROUP INC,447,447,239.1K,239.1K,NEW,0.13%
92846Q107,COCO,VITA COCO CO INC,3154,3154,113.86K,113.86K,NEW,0.06%
29273V100,ET,ENERGY TRANSFER L P,428146,0,7.76M,0,NO CHANGE,4.4%
85207H104,PHYS,SPROTT PHYSICAL GOLD TR,295959,0,7.5M,0,NO CHANGE,4.2%
011532108,AGI,ALAMOS GOLD INC NEW,245598,0,6.52M,0,NO CHANGE,3.7%
464287432,TLT,ISHARES TR,63000,0,5.56M,0,NO CHANGE,3.1%
30303M102,META,META PLATFORMS INC,4732,0,3.49M,0,NO CHANGE,2%
31946M103,FCNCA,FIRST CTZNS BANCSHARES INC N,1548,0,3.03M,0,NO CHANGE,1.7%
644535106,NGD,NEW GOLD INC CDA,606840,0,3M,0,NO CHANGE,1.7%
85207K107,PSLV,SPROTT PHYSICAL SILVER TR,240680,0,2.95M,0,NO CHANGE,1.7%
443628102,HBM,HUDBAY MINERALS INC,266586,0,2.83M,0,NO CHANGE,1.6%
G9460G101,VAL,VALARIS LTD,65820,0,2.77M,0,NO CHANGE,1.6%
88642R109,TDW,TIDEWATER INC NEW,58459,0,2.7M,0,NO CHANGE,1.5%
G0772R208,NTB,BANK OF NT BUTTERFIELD&SON L,57031,0,2.53M,0,NO CHANGE,1.4%
22266M104,COUR,COURSERA INC,198564,0,1.74M,0,NO CHANGE,0.98%
