CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
219350105,GLW,CORNING INC,1329189,1329189,69.9M,69.9M,NEW,4.1%
15101Q207,CLS,CELESTICA INC,375437,375437,58.61M,58.61M,NEW,3.4%
03662Q105,ANSS,ANSYS INC,156006,156006,54.79M,54.79M,NEW,3.2%
M20791105,CAMT,CAMTEK LTD,618743,618743,52.32M,52.32M,NEW,3.1%
573874104,MRVL,MARVELL TECHNOLOGY INC,947054,290093,73.3M,22.45M,+44.2%,4.3%
861012102,STM,STMICROELECTRONICS N V,2182403,592599,66.37M,18.02M,+37.3%,3.9%
682189105,ON,ON SEMICONDUCTOR CORP,1475982,340395,77.36M,17.84M,+30%,4.5%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,577707,48250,130.84M,10.93M,+9.1%,7.7%
007903107,AMD,ADVANCED MICRO DEVICES INC,679140,73678,96.37M,10.45M,+12.2%,5.6%
55405Y100,MTSI,MACOM TECH SOLUTIONS HLDGS I,643765,65872,92.25M,9.44M,+11.4%,5.4%
750917106,RMBS,RAMBUS INC DEL,827102,146989,52.95M,9.41M,+21.6%,3.1%
171779309,CIEN,CIENA CORP,898981,57670,73.11M,4.69M,+6.9%,4.3%
042735100,ARW,ARROW ELECTRS INC,364372,26349,46.43M,3.36M,+7.8%,2.7%
67066G104,NVDA,NVIDIA CORPORATION,825433,14417,130.41M,2.28M,+1.8%,7.6%
M87915274,TSEM,TOWER SEMICONDUCTOR LTD,823548,33269,35.7M,1.44M,+4.2%,2.1%
G3323L100,FN,FABRINET,321814,-6911,94.83M,-2.04M,-2.1%,5.6%
482480100,KLAC,KLA CORP,90168,-2891,80.77M,-2.59M,-3.1%,4.7%
55024U109,LITE,LUMENTUM HLDGS INC,908135,-59904,86.33M,-5.69M,-6.2%,5.1%
G8060N102,ST,SENSATA TECHNOLOGIES HLDG PL,1060438,-241198,31.93M,-7.26M,-18.5%,1.9%
01749D105,ALGM,ALLEGRO MICROSYSTEMS INC,1371590,-560580,46.89M,-19.17M,-29%,2.7%
11135F101,AVGO,BROADCOM INC,377093,-73942,103.95M,-20.38M,-16.4%,6.1%
032095101,APH,AMPHENOL CORP NEW,942861,-234206,93.11M,-23.13M,-19.9%,5.5%
05464C101,AXON,AXON ENTERPRISE INC,69459,-38532,57.51M,-31.9M,-35.7%,3.4%
86800U302,SMCI,SUPER MICRO COMPUTER INC,0,-942865,0,-32.28M,CLOSE,0%
04626A103,ALAB,ASTERA LABS INC,0,-707130,0,-42.19M,CLOSE,0%
038222105,AMAT,APPLIED MATLS INC,0,-326381,0,-47.36M,CLOSE,0%
871607107,SNPS,SYNOPSYS INC,0,-156842,0,-67.26M,CLOSE,0%
Total,,,,,1.71B,44.67M,+3.6%,100%
