CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
25459W458,SOXL,DIREXION SHS ETF TR,304070,72825,7.64M,1.83M,+31.5%,2.6%
74347R206,QLD,PROSHARES TR,148615,10850,17.49M,1.28M,+7.9%,5.9%
69608A108,PLTR,PALANTIR TECHNOLOGIES INC,61778,9328,8.42M,1.27M,+17.8%,2.8%
464287457,SHY,ISHARES TR,13500,13500,1.12M,1.12M,NEW,0.38%
02079K305,GOOGL,ALPHABET INC,68037,5760,11.99M,1.02M,+9.2%,4%
922908363,VOO,VANGUARD INDEX FDS,528,528,299.92K,299.92K,NEW,0.1%
852234103,XYZ,BLOCK INC,3450,3450,234.36K,234.36K,NEW,0.08%
254687106,DIS,DISNEY WALT CO,1725,1725,213.92K,213.92K,NEW,0.07%
25459W862,SPXL,DIREXION SHS ETF TR,34025,1150,5.9M,199.56K,+3.5%,2%
46090E103,QQQ,INVESCO QQQ TR,5340,260,2.95M,143.43K,+5.1%,0.99%
46625H100,JPM,JPMORGAN CHASE & CO.,2902,115,841.32K,33.34K,+4.1%,0.28%
81762P102,NOW,SERVICENOW INC,1180,30,1.21M,30.84K,+2.6%,0.41%
68389X105,ORCL,ORACLE CORP,7075,100,1.55M,21.86K,+1.4%,0.52%
64110L106,NFLX,NETFLIX INC,1554,6,2.08M,8.03K,+0.4%,0.7%
02079K107,GOOG,ALPHABET INC,6677,37,1.18M,6.56K,+0.6%,0.4%
N6596X109,NXPI,NXP SEMICONDUCTORS N V,7655,0,1.67M,0,NO CHANGE,0.56%
09260D107,BX,BLACKSTONE INC,6175,0,923.66K,0,NO CHANGE,0.31%
25434V401,DFUS,DIMENSIONAL ETF TRUST,7420,0,497.29K,0,NO CHANGE,0.17%
74347R214,BIB,PROSHARES TR,8000,0,366.48K,0,NO CHANGE,0.12%
31428X106,FDX,FEDEX CORP,1600,0,363.7K,0,NO CHANGE,0.12%
24703L202,DELL,DELL TECHNOLOGIES INC,2500,0,306.5K,0,NO CHANGE,0.1%
38141G104,GS,GOLDMAN SACHS GROUP INC,395,0,279.56K,0,NO CHANGE,0.09%
247361702,DAL,DELTA AIR LINES INC DEL,4800,0,236.06K,0,NO CHANGE,0.08%
22160K105,COST,COSTCO WHSL CORP NEW,220,0,217.79K,0,NO CHANGE,0.07%
78462F103,SPY,SPDR S&P 500 ETF TR,2186,-5,1.35M,-3.09K,-0.2%,0.45%
464287721,IYW,ISHARES TR,9995,-80,1.73M,-13.86K,-0.8%,0.58%
29273V100,ET,ENERGY TRANSFER L P,15500,-1900,281.01K,-34.45K,-10.9%,0.09%
747525103,QCOM,QUALCOMM INC,1886,-350,300.36K,-55.74K,-15.7%,0.1%
007903107,AMD,ADVANCED MICRO DEVICES INC,4053,-859,575.12K,-121.89K,-17.5%,0.19%
654106103,NKE,NIKE INC,5552,-1750,394.41K,-124.32K,-24%,0.13%
90353T100,UBER,UBER TECHNOLOGIES INC,41575,-1350,3.88M,-125.96K,-3.1%,1.3%
594918104,MSFT,MICROSOFT CORP,29617,-262,14.73M,-130.32K,-0.9%,4.9%
907818108,UNP,UNION PAC CORP,4435,-600,1.02M,-138.05K,-11.9%,0.34%
11135F101,AVGO,BROADCOM INC,59375,-525,16.37M,-144.72K,-0.9%,5.5%
023135106,AMZN,AMAZON COM INC,38201,-814,8.38M,-178.58K,-2.1%,2.8%
92189F676,SMH,VANECK ETF TRUST,15815,-700,4.41M,-195.22K,-4.2%,1.5%
697435105,PANW,PALO ALTO NETWORKS INC,26346,-1100,5.39M,-225.1K,-4%,1.8%
02156V109,OKLO,OKLO INC,105250,-5250,5.89M,-293.95K,-4.8%,2%
478160104,JNJ,JOHNSON & JOHNSON,0,-1947,0,-322.89K,CLOSE,0%
042068205,ARM,ARM HOLDINGS PLC,16100,-2250,2.6M,-363.92K,-12.3%,0.87%
79466L302,CRM,SALESFORCE INC,1590,-1562,433.58K,-425.94K,-49.6%,0.15%
86800U302,SMCI,SUPER MICRO COMPUTER INC,29100,-13500,1.43M,-661.63K,-31.7%,0.48%
25459W847,TNA,DIREXION SHS ETF TR,42365,-21840,1.42M,-732.51K,-34%,0.48%
464287556,IBB,ISHARES TR,6880,-6760,870.39K,-855.21K,-49.6%,0.29%
532457108,LLY,ELI LILLY & CO,1035,-1275,806.81K,-993.9K,-55.2%,0.27%
30303M102,META,META PLATFORMS INC,34794,-1686,25.68M,-1.24M,-4.6%,8.6%
037833100,AAPL,APPLE INC,116873,-7360,23.98M,-1.51M,-5.9%,8.1%
88160R101,TSLA,TESLA INC,8243,-4977,2.62M,-1.58M,-37.6%,0.88%
67066G104,NVDA,NVIDIA CORPORATION,665325,-31099,105.11M,-4.91M,-4.5%,35.3%
Total,,,,,297.65M,-7.69M,-3.3%,100%
