CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
14040H105,COF,CAPITAL ONE FINL CORP,77450,77450,16.48M,16.48M,NEW,2%
64110L106,NFLX,NETFLIX INC,35791,12131,47.93M,16.25M,+51.3%,5.7%
67066G104,NVDA,NVIDIA CORPORATION,460649,70000,72.78M,11.06M,+17.9%,8.7%
855244109,SBUX,STARBUCKS CORP,194251,99251,17.8M,9.09M,+104.5%,2.1%
16935C109,CHYM,CHIME FINL INC,231558,231558,7.99M,7.99M,NEW,0.96%
72352L106,PINS,PINTEREST INC,296700,206700,10.64M,7.41M,+229.7%,1.3%
G3643J108,FLUT,FLUTTER ENTMT PLC,125980,23399,36M,6.69M,+22.8%,4.3%
767292105,RIOT,RIOT PLATFORMS INC,584596,584596,6.61M,6.61M,NEW,0.79%
594918104,MSFT,MICROSOFT CORP,94347,11844,46.93M,5.89M,+14.4%,5.6%
023135106,AMZN,AMAZON COM INC,225160,26416,49.4M,5.8M,+13.3%,5.9%
02079K305,GOOGL,ALPHABET INC,197498,20060,34.8M,3.54M,+11.3%,4.2%
68389X105,ORCL,ORACLE CORP,154394,9253,33.76M,2.02M,+6.4%,4%
983134107,WYNN,WYNN RESORTS LTD,228315,19915,21.39M,1.87M,+9.6%,2.6%
097023105,BA,BOEING CO,139585,8494,29.25M,1.78M,+6.5%,3.5%
047726302,BATRK,ATLANTA BRAVES HLDGS INC,26500,26500,1.24M,1.24M,NEW,0.15%
26142V105,DKNG,DRAFTKINGS INC NEW,28500,28500,1.22M,1.22M,NEW,0.15%
49177J102,KVUE,KENVUE INC,50000,50000,1.05M,1.05M,NEW,0.13%
N07059210,ASML,ASML HOLDING N V,20892,1212,16.74M,971.31K,+6.2%,2%
808513105,SCHW,SCHWAB CHARLES CORP,10000,10000,912K,912K,NEW,0.11%
44267T102,HHH,HOWARD HUGHES HOLDINGS INC,9256,9256,625K,625K,NEW,0.07%
75513E101,RTX,RTX CORPORATION,229390,3717,33.5M,542.76K,+1.6%,4%
92556H206,PSKY,PARAMOUNT GLOBAL,1626115,30000,20.98M,387K,+1.9%,2.5%
53635D202,LQDA,LIQUIDIA CORPORATION,25500,25500,318K,318K,NEW,0.04%
G1110E107,BHVN,BIOHAVEN LTD,19300,19300,272K,272K,NEW,0.03%
45720N103,INBX,INHIBRX BIOSCIENCES INC,17000,17000,243K,243K,NEW,0.03%
L8681T102,SPOT,SPOTIFY TECHNOLOGY S A,22706,151,17.42M,115.87K,+0.7%,2.1%
02079K107,GOOG,ALPHABET INC,13217,0,2.35M,0,NO CHANGE,0.28%
828806109,SPG,SIMON PPTY GROUP INC NEW,8095,0,1.3M,0,NO CHANGE,0.16%
03027X100,AMT,AMERICAN TOWER CORP NEW,2228,0,492K,0,NO CHANGE,0.06%
573284106,MLM,MARTIN MARIETTA MATLS INC,1956,-40,1.07M,-21.96K,-2%,0.13%
042068205,ARM,ARM HOLDINGS PLC,241720,-176,39.1M,-28.47K,-0.1%,4.7%
30303M102,META,META PLATFORMS INC,88406,-93,65.25M,-68.64K,-0.1%,7.8%
369604301,GE,GE AEROSPACE,90489,-551,23.29M,-141.82K,-0.6%,2.8%
09260D107,BX,BLACKSTONE INC,66495,-5257,9.95M,-786.32K,-7.3%,1.2%
293792107,EPD,ENTERPRISE PRODS PARTNERS L,0,-24948,0,-852K,CLOSE,0%
617446448,MS,MORGAN STANLEY,0,-7500,0,-875K,CLOSE,0%
36828A101,GEV,GE VERNOVA INC,71958,-2000,38.08M,-1.06M,-2.7%,4.6%
04626A103,ALAB,ASTERA LABS INC,0,-20304,0,-1.21M,CLOSE,0%
517834107,LVS,LAS VEGAS SANDS CORP,100000,-30000,4.35M,-1.31M,-23.1%,0.52%
889478103,TOL,TOLL BROTHERS INC,0,-15000,0,-1.58M,CLOSE,0%
526057104,LEN,LENNAR CORP,0,-17000,0,-1.95M,CLOSE,0%
83406F102,SOFI,SOFI TECHNOLOGIES INC,0,-170000,0,-1.98M,CLOSE,0%
69608A108,PLTR,PALANTIR TECHNOLOGIES INC,0,-30000,0,-2.53M,CLOSE,0%
26603R106,DUOL,DUOLINGO INC,57749,-6232,23.68M,-2.56M,-9.7%,2.8%
11135F101,AVGO,BROADCOM INC,0,-23902,0,-4M,CLOSE,0%
949746101,WFC,WELLS FARGO CO NEW,172748,-57427,13.84M,-4.6M,-24.9%,1.7%
037833100,AAPL,APPLE INC,133527,-23669,27.4M,-4.86M,-15.1%,3.3%
552953101,MGM,MGM RESORTS INTERNATIONAL,0,-170400,0,-5.05M,CLOSE,0%
254687106,DIS,DISNEY WALT CO,235734,-42858,29.23M,-5.31M,-15.4%,3.5%
98980G102,ZS,ZSCALER INC,47325,-19323,14.86M,-6.07M,-29%,1.8%
88160R101,TSLA,TESLA INC,2867,-19706,911K,-6.26M,-87.3%,0.11%
46120E602,ISRG,INTUITIVE SURGICAL INC,22070,-11872,11.99M,-6.45M,-35%,1.4%
98954M101,ZG,ZILLOW GROUP INC,25000,-98500,1.71M,-6.75M,-79.8%,0.21%
21037T109,CEG,CONSTELLATION ENERGY CORP,0,-35000,0,-7.06M,CLOSE,0%
874054109,TTWO,TAKE-TWO INTERACTIVE SOFTWAR,0,-129540,0,-26.85M,CLOSE,0%
Total,,,,,835.1M,10.15M,+1.5%,100%
