CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
008474108,AEM,AGNICO EAGLE MINES LTD,92040,92040,10.95M,10.95M,NEW,8.6%
30231G102,XOM,EXXON MOBIL CORP,75578,75578,8.15M,8.15M,NEW,6.4%
594918104,MSFT,MICROSOFT CORP,10577,10577,5.26M,5.26M,NEW,4.1%
037833100,AAPL,APPLE INC,20790,20790,4.27M,4.27M,NEW,3.4%
697900108,PAAS,PAN AMERN SILVER CORP,149110,149110,4.23M,4.23M,NEW,3.3%
422704106,HL,HECLA MNG CO,570410,570410,3.42M,3.42M,NEW,2.7%
969457100,WMB,WILLIAMS COS INC,50109,50109,3.15M,3.15M,NEW,2.5%
09260D107,BX,BLACKSTONE INC,20000,20000,2.99M,2.99M,NEW,2.4%
N4732M103,JBS,JBS N.V.,170330,170330,2.49M,2.49M,NEW,2%
16115Q308,GTLS,CHART INDS INC,14790,14790,2.44M,2.44M,NEW,1.9%
24703L202,DELL,DELL TECHNOLOGIES INC,19740,19740,2.42M,2.42M,NEW,1.9%
02079K107,GOOG,ALPHABET INC,13225,13225,2.35M,2.35M,NEW,1.8%
128030202,CALM,CAL MAINE FOODS INC,23370,23370,2.33M,2.33M,NEW,1.8%
219350105,GLW,CORNING INC,43045,43045,2.26M,2.26M,NEW,1.8%
19247G107,COHR,COHERENT CORP,24360,24360,2.17M,2.17M,NEW,1.7%
237266101,DAR,DARLING INGREDIENTS INC,53250,53250,2.02M,2.02M,NEW,1.6%
011532108,AGI,ALAMOS GOLD INC NEW,75730,75730,2.01M,2.01M,NEW,1.6%
466313103,JBL,JABIL INC,8800,8800,1.92M,1.92M,NEW,1.5%
09261X102,BXSL,BLACKSTONE SECD LENDING FD,61000,61000,1.88M,1.88M,NEW,1.5%
02079K305,GOOGL,ALPHABET INC,10133,10133,1.79M,1.79M,NEW,1.4%
38141G104,GS,GOLDMAN SACHS GROUP INC,2500,2500,1.77M,1.77M,NEW,1.4%
N00985106,AER,AERCAP HOLDINGS NV,14660,14660,1.72M,1.72M,NEW,1.3%
747525103,QCOM,QUALCOMM INC,10705,10705,1.7M,1.7M,NEW,1.3%
879360105,TDY,TELEDYNE TECHNOLOGIES INC,3266,3266,1.67M,1.67M,NEW,1.3%
023135106,AMZN,AMAZON COM INC,7029,7029,1.54M,1.54M,NEW,1.2%
226406106,CRESY,CRESUD S A C I F Y A,138100,138100,1.49M,1.49M,NEW,1.2%
48251W104,KKR,KKR & CO INC,10800,10800,1.44M,1.44M,NEW,1.1%
464288281,EMB,ISHARES TR,14221,14221,1.32M,1.32M,NEW,1%
03957W106,AROC,ARCHROCK INC,50000,50000,1.24M,1.24M,NEW,0.98%
136385101,CNQ,CANADIAN NAT RES LTD,38380,38380,1.21M,1.21M,NEW,0.95%
931142103,WMT,WALMART INC,12049,12049,1.18M,1.18M,NEW,0.93%
46121Y201,IPI,INTREPID POTASH INC,30030,30030,1.07M,1.07M,NEW,0.84%
49456B101,KMI,KINDER MORGAN INC DEL,36400,36400,1.07M,1.07M,NEW,0.84%
46429B598,INDA,ISHARES TR,18728,18728,1.04M,1.04M,NEW,0.82%
023586506,UHALB,U HAUL HOLDING COMPANY,17900,17900,973.22K,973.22K,NEW,0.76%
651639106,NEM,NEWMONT CORP,16286,16286,948.82K,948.82K,NEW,0.75%
10552T107,BRFS,BRF SA,258900,258900,944.99K,944.99K,NEW,0.74%
G7997R103,STX,SEAGATE TECHNOLOGY HLDNGS PL,6480,6480,935.26K,935.26K,NEW,0.73%
H11356104,BG,BUNGE GLOBAL SA,11334,11334,909.89K,909.89K,NEW,0.72%
056752108,BIDU,BAIDU INC,10545,10545,904.34K,904.34K,NEW,0.71%
83671M105,SOBO,SOUTH BOW CORP,34690,34690,898.82K,898.82K,NEW,0.71%
767204100,RIO,RIO TINTO PLC,14920,14920,870.28K,870.28K,NEW,0.68%
46817M107,JXN,JACKSON FINANCIAL INC,9630,9630,855.05K,855.05K,NEW,0.67%
629209305,NMIH,NMI HLDGS INC,20000,20000,843.8K,843.8K,NEW,0.66%
21874C102,CNM,CORE & MAIN INC,13980,13980,843.69K,843.69K,NEW,0.66%
00123Q104,AGNC,AGNC INVT CORP,88900,88900,816.99K,816.99K,NEW,0.64%
962166104,WY,WEYERHAEUSER CO MTN BE,31075,31075,798.32K,798.32K,NEW,0.63%
69924R108,PGRE,PARAMOUNT GROUP INC,130000,130000,793K,793K,NEW,0.62%
G27907107,DOLE,DOLE PLC,52650,52650,736.57K,736.57K,NEW,0.58%
75513E101,RTX,RTX CORPORATION,4826,4826,704.69K,704.69K,NEW,0.55%
984245100,YPF,YPF SOCIEDAD ANONIMA,22000,22000,691.9K,691.9K,NEW,0.54%
126650100,CVS,CVS HEALTH CORP,10000,10000,689.8K,689.8K,NEW,0.54%
620076307,MSI,MOTOROLA SOLUTIONS INC,1640,1640,689.55K,689.55K,NEW,0.54%
697435105,PANW,PALO ALTO NETWORKS INC,3324,3324,680.22K,680.22K,NEW,0.53%
66987V109,NVS,NOVARTIS AG,5611,5611,678.99K,678.99K,NEW,0.53%
533535100,LINC,LINCOLN EDL SVCS CORP,29340,29340,676.29K,676.29K,NEW,0.53%
302635206,FSK,FS KKR CAP CORP,31899,31899,661.9K,661.9K,NEW,0.52%
893870204,TGS,TRANSPORTADORA DE GAS SUR,24700,24700,639.73K,639.73K,NEW,0.5%
36162J106,GEO,GEO GROUP INC NEW,26650,26650,638.27K,638.27K,NEW,0.5%
939653101,ELME,ELME COMMUNITIES,40000,40000,636K,636K,NEW,0.5%
01609W102,BABA,ALIBABA GROUP HLDG LTD,5290,5290,599.94K,599.94K,NEW,0.47%
V5633W109,MMYT,MAKEMYTRIP LIMITED MAURITIUS,5930,5930,581.26K,581.26K,NEW,0.46%
553498106,MSA,MSA SAFETY INC,3455,3455,578.82K,578.82K,NEW,0.45%
670928100,NUV,NUVEEN MUN VALUE FD INC,66000,66000,573.54K,573.54K,NEW,0.45%
45168D104,IDXX,IDEXX LABS INC,1050,1050,563.16K,563.16K,NEW,0.44%
00090Q103,ADT,ADT INC DEL,65300,65300,553.09K,553.09K,NEW,0.43%
N53745100,LYB,LYONDELLBASELL INDUSTRIES N,9550,9550,552.56K,552.56K,NEW,0.43%
46429B606,EPOL,ISHARES TR,17000,17000,548.42K,548.42K,NEW,0.43%
