CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
773121108,RKLB,Rocket Lab Corp,1082356,1082356,38.72M,38.72M,NEW,0.76%
M2682V108,CYBR,CyberArk Software Ltd.,66657,61902,27.12M,25.19M,+1301.8%,0.53%
89377M109,TMDX,"TransMedics Group, Inc.",121528,121528,16.29M,16.29M,NEW,0.32%
79589L106,IOT,Samsara Inc.,954791,366982,37.98M,14.6M,+62.4%,0.74%
185123106,CWAN,"Clearwater Analytics Holdings,",1366580,457151,29.97M,10.03M,+50.3%,0.58%
252131107,DXCM,"DexCom, Inc.",623335,101782,54.41M,8.88M,+19.5%,1.1%
H5919C104,ONON,On Holding AG,632726,41723,32.93M,2.17M,+7.1%,0.64%
244199105,DE,Deere & Company,3210,3210,1.63M,1.63M,NEW,0.03%
72352L106,PINS,"Pinterest, Inc.",426495,44970,15.29M,1.61M,+11.8%,0.3%
26142V105,DKNG,DraftKings Inc.,214490,23400,9.2M,1M,+12.2%,0.18%
74762E102,PWR,"Quanta Services, Inc.",111354,2558,42.1M,967.12K,+2.4%,0.82%
042068205,ARM,Arm Holdings Plc,477289,5762,77.2M,931.95K,+1.2%,1.5%
74834L100,DGX,Quest Diagnostics Incorporated,4050,4050,727.5K,727.5K,NEW,0.01%
94106L109,WM,"Waste Management, Inc.",9430,2200,2.16M,503.4K,+30.4%,0.04%
148929102,CAVA,Cava Group Inc,3975,3975,334.81K,334.81K,NEW,<.01%
M7518J104,ODD,Oddity Tech Ltd,3750,3750,283.01K,283.01K,NEW,<.01%
69753M105,PLMR,"Palomar Holdings, Inc.",1450,1450,223.66K,223.66K,NEW,<.01%
60471A101,MIR,"Mirion Technologies, Inc.",10200,10200,219.61K,219.61K,NEW,<.01%
23331A109,DHI,"D. R. Horton, Inc.",1565,1565,201.76K,201.76K,NEW,<.01%
98978V103,ZTS,Zoetis Inc.,16180,740,2.52M,115.4K,+4.8%,0.05%
92826C839,V,Visa Inc.,20518,285,7.28M,101.19K,+1.4%,0.14%
031162100,AMGN,Amgen Inc.,9854,290,2.75M,80.97K,+3%,0.05%
09260D107,BX,Blackstone Inc.,16505,530,2.47M,79.28K,+3.3%,0.05%
693718108,PCAR,PACCAR Inc,23645,810,2.25M,77K,+3.5%,0.04%
254687106,DIS,The Walt Disney Company,5808,480,720.25K,59.52K,+9%,0.01%
478160104,JNJ,Johnson & Johnson,10739,350,1.64M,53.46K,+3.4%,0.03%
278865100,ECL,Ecolab Inc.,5690,190,1.53M,51.19K,+3.5%,0.03%
17275R102,CSCO,"Cisco Systems, Inc.",15545,690,1.08M,47.87K,+4.6%,0.02%
704326107,PAYX,"Paychex, Inc.",22590,325,3.29M,47.27K,+1.5%,0.06%
68389X105,ORCL,Oracle Corporation,163910,200,35.84M,43.73K,+0.1%,0.7%
437076102,HD,"The Home Depot, Inc.",11032,115,4.04M,42.16K,+1.1%,0.08%
09290D101,BLK,"BlackRock, Inc.",4288,35,4.5M,36.72K,+0.8%,0.09%
22160K105,COST,Costco Wholesale Corporation,8130,35,8.05M,34.65K,+0.4%,0.16%
G1151C101,ACN,Accenture plc,2133,115,637.53K,34.37K,+5.7%,0.01%
002824100,ABT,Abbott Laboratories,21009,195,2.86M,26.52K,+0.9%,0.06%
172908105,CTAS,Cintas Corporation,19985,70,4.45M,15.6K,+0.4%,0.09%
855244109,SBUX,Starbucks Corporation,11212,160,1.03M,14.66K,+1.4%,0.02%
892356106,TSCO,Tractor Supply Company,18705,175,987.06K,9.23K,+0.9%,0.02%
23804L103,DDOG,"Datadog, Inc.",209785,0,28.18M,0,NO CHANGE,0.55%
482480100,KLAC,KLA Corporation,15000,0,13.44M,0,NO CHANGE,0.26%
038222105,AMAT,"Applied Materials, Inc.",70000,0,12.81M,0,NO CHANGE,0.25%
92537N108,VRT,Vertiv Holdings Co,90000,0,11.56M,0,NO CHANGE,0.23%
00724F101,ADBE,Adobe Inc.,24900,0,9.63M,0,NO CHANGE,0.19%
G25457105,CRDO,Credo Technology Group Holding,93100,0,8.62M,0,NO CHANGE,0.17%
H8088L103,SRAD,Sportradar Group Ag,228600,0,6.42M,0,NO CHANGE,0.13%
03783C100,APPF,"AppFolio, Inc.",20000,0,4.61M,0,NO CHANGE,0.09%
N97284108,NBIS,Nebius Group N.V.,63050,0,3.49M,0,NO CHANGE,0.07%
76954A103,RIVN,"Rivian Automotive, Inc.",228455,0,3.14M,0,NO CHANGE,0.06%
N6596X109,NXPI,NXP Semiconductors N.V.,10900,0,2.38M,0,NO CHANGE,0.05%
02079K305,GOOGL,Alphabet Inc. Class A,4120,0,726.07K,0,NO CHANGE,0.01%
025816109,AXP,American Express Company,1700,0,542.27K,0,NO CHANGE,0.01%
00287Y109,ABBV,AbbVie Inc.,1923,0,356.95K,0,NO CHANGE,<.01%
78467X109,DIA,Spdr Dow Jones Industrial Avrg,650,0,286.42K,0,NO CHANGE,<.01%
