CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
67066G104,NVDA,NVIDIA CORPORATION,230000,94076,36.34M,14.86M,+69.2%,9.6%
03831W108,APP,APPLOVIN CORP,30000,30000,10.5M,10.5M,NEW,2.8%
594918104,MSFT,MICROSOFT CORP,80000,20000,39.79M,9.95M,+33.3%,10.5%
770700102,HOOD,ROBINHOOD MKTS INC,298304,98304,27.93M,9.2M,+49.2%,7.4%
81141R100,SE,SEA LTD,50000,50000,8M,8M,NEW,2.1%
773121108,RKLB,ROCKET LAB CORP,200050,200050,7.16M,7.16M,NEW,1.9%
88160R101,TSLA,TESLA INC,20000,20000,6.35M,6.35M,NEW,1.7%
00827B106,AFRM,AFFIRM HLDGS INC,90067,90067,6.23M,6.23M,NEW,1.6%
N97284108,NBIS,NEBIUS GROUP N.V.,110000,110000,6.09M,6.09M,NEW,1.6%
Q4982L109,IREN,IREN LIMITED,390000,390000,5.68M,5.68M,NEW,1.5%
11135F101,AVGO,BROADCOM INC,60000,20000,16.54M,5.51M,+50%,4.4%
79466L302,CRM,SALESFORCE INC,17500,17500,4.77M,4.77M,NEW,1.3%
04626A103,ALAB,ASTERA LABS INC,50000,50000,4.52M,4.52M,NEW,1.2%
256163106,DOCU,DOCUSIGN INC,80000,50000,6.23M,3.89M,+166.7%,1.6%
L8681T102,SPOT,SPOTIFY TECHNOLOGY S A,5000,5000,3.84M,3.84M,NEW,1%
55087P104,LYFT,LYFT INC,230800,230800,3.64M,3.64M,NEW,0.96%
G29018101,DLO,DLOCAL LTD,313298,313298,3.55M,3.55M,NEW,0.94%
68389X105,ORCL,ORACLE CORP,45000,15000,9.84M,3.28M,+50%,2.6%
433313103,HNGE,HINGE HEALTH INC,40000,40000,2.07M,2.07M,NEW,0.55%
023135106,AMZN,AMAZON COM INC,145000,5000,31.81M,1.1M,+3.6%,8.4%
26603R106,DUOL,DUOLINGO INC,2675,2675,1.1M,1.1M,NEW,0.29%
833445109,SNOW,SNOWFLAKE INC,40000,4295,8.95M,961.09K,+12%,2.4%
58733R102,MELI,MERCADOLIBRE INC,3400,100,8.89M,261.36K,+3%,2.4%
433000106,HIMS,HIMS & HERS HEALTH INC,459977,0,22.93M,0,NO CHANGE,6.1%
G6683N103,NU,NU HLDGS LTD,422614,0,5.8M,0,NO CHANGE,1.5%
98956A105,ZETA,ZETA GLOBAL HOLDINGS CORP,55000,0,851.95K,0,NO CHANGE,0.23%
98980G102,ZS,ZSCALER INC,10036,-5000,3.15M,-1.57M,-33.3%,0.83%
81762P102,NOW,SERVICENOW INC,0,-2904,0,-2.31M,CLOSE,0%
02079K107,GOOG,ALPHABET INC,100000,-15000,17.74M,-2.66M,-13%,4.7%
21873S108,CRWV,COREWEAVE INC,0,-95000,0,-3.52M,CLOSE,0%
722304102,PDD,PDD HOLDINGS INC,0,-50000,0,-5.92M,CLOSE,0%
30303M102,META,META PLATFORMS INC,20000,-10000,14.76M,-7.38M,-33.3%,3.9%
23834J201,DAVE,DAVE INC,197771,-100000,53.08M,-26.84M,-33.6%,14%
Total,,,,,378.12M,72.31M,+38%,100%
