CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
146869102,CVNA,CARVANA CO,13985,13985,4.71M,4.71M,NEW,0.02%
81764X103,TTAN,SERVICETITAN INC,4566,4566,489.38K,489.38K,NEW,<.01%
23804L103,DDOG,DATADOG INC,6703,1721,900.41K,231.18K,+34.5%,<.01%
30303M102,META,META PLATFORMS INC,9920614,0,7.32B,0,NO CHANGE,38.7%
770700102,HOOD,ROBINHOOD MKTS INC,24158860,0,2.26B,0,NO CHANGE,11.9%
25809K105,DASH,DOORDASH INC,7068299,0,1.74B,0,NO CHANGE,9.2%
023135106,AMZN,AMAZON COM INC,6589070,0,1.45B,0,NO CHANGE,7.6%
88160R101,TSLA,TESLA INC,3766106,0,1.2B,0,NO CHANGE,6.3%
02079K305,GOOGL,ALPHABET INC,6207074,0,1.09B,0,NO CHANGE,5.8%
64110L106,NFLX,NETFLIX INC,670722,0,898.18M,0,NO CHANGE,4.7%
82509L107,SHOP,SHOPIFY INC,6325050,0,729.59M,0,NO CHANGE,3.9%
594918104,MSFT,MICROSOFT CORP,1050322,0,522.44M,0,NO CHANGE,2.8%
47215P106,JD,JD.COM INC,11693590,0,381.68M,0,NO CHANGE,2%
98138H101,WDAY,WORKDAY INC,1363667,0,327.28M,0,NO CHANGE,1.7%
256163106,DOCU,DOCUSIGN INC,4122708,0,321.12M,0,NO CHANGE,1.7%
808513105,SCHW,SCHWAB CHARLES CORP,3196166,0,291.62M,0,NO CHANGE,1.5%
037833100,AAPL,APPLE INC,248975,0,51.08M,0,NO CHANGE,0.27%
01609W102,BABA,ALIBABA GROUP HLDG LTD,269858,0,30.6M,0,NO CHANGE,0.16%
02079K107,GOOG,ALPHABET INC,90740,0,16.1M,0,NO CHANGE,0.08%
19260Q107,COIN,COINBASE GLOBAL INC,13757,0,4.82M,0,NO CHANGE,0.03%
74275K108,PCOR,PROCORE TECHNOLOGIES INC,19045,0,1.3M,0,NO CHANGE,<.01%
10576N102,BRZE,BRAZE INC,23294,0,654.56K,0,NO CHANGE,<.01%
722304102,PDD,PDD HOLDINGS INC,5438,0,569.14K,0,NO CHANGE,<.01%
37637K108,GTLB,GITLAB INC,11076,0,499.64K,0,NO CHANGE,<.01%
98980L101,ZM,ZOOM COMMUNICATIONS INC,3760588,-2025000,293.25M,-157.91M,-35%,1.5%
Total,,,,,18.94B,-152.48M,-1%,100%
