CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
88557W101,QFIN,QIFU TECHNOLOGY INC,918316,363316,39.82M,15.75M,+65.5%,12.7%
722304102,PDD,PDD HOLDINGS INC,231700,71000,24.25M,7.43M,+44.2%,7.7%
G9460G101,VAL,VALARIS LTD,155000,155000,6.53M,6.53M,NEW,2.1%
15135U109,CVE,CENOVUS ENERGY INC,1355000,190000,18.43M,2.58M,+16.3%,5.9%
92189F791,GDXJ,VANECK ETF TRUST,648200,36000,43.81M,2.43M,+5.9%,13.9%
92189F106,GDX,VANECK ETF TRUST,768300,-8000,40M,-416.48K,-1%,12.7%
03831W108,APP,APPLOVIN CORP,255218,-7000,89.35M,-2.45M,-2.7%,28.4%
243537107,DECK,DECKERS OUTDOOR CORP,207900,-51000,21.43M,-5.26M,-19.7%,6.8%
02079K107,GOOG,ALPHABET INC,172774,-50000,30.65M,-8.87M,-22.4%,9.8%
Total,,,,,314.26M,17.74M,+6.7%,100%
