CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
501889208,LKQ,LKQ CORP,27600,27475,1.02M,1.02M,+21980%,1%
644535106,NGD,New Gold Inc,189350,181350,937.28K,897.68K,+2266.9%,0.96%
29258Y103,EXK,ENDEAVOUR SILVER CORP F,176850,142900,870.1K,703.07K,+420.9%,0.89%
06849F108,B,BARRICK MNG CORP F,32410,32410,674.78K,674.78K,NEW,0.69%
422704106,HL,HECLA MNG CO,235575,92475,1.41M,553.93K,+64.6%,1.4%
68634K106,ORLA,ORLA MNG LTD NEW F,68200,41900,683.36K,419.84K,+159.3%,0.7%
008474108,AEM,AGNICO EAGLE MINES LTD F,20080,3195,2.39M,379.98K,+18.9%,2.5%
780287108,RGLD,ROYAL GOLD INC,10825,1745,1.93M,310.33K,+19.2%,2%
192108504,CDE,COEUR MNG INC,107456,14161,952.06K,125.47K,+15.2%,0.98%
293792107,EPD,ENTERPRISE PRODS PART LP,3900,2875,120.94K,89.15K,+280.5%,0.12%
205887102,CAG,CONAGRA BRANDS INC,9710,4110,198.76K,84.13K,+73.4%,0.2%
617446448,MS,Morgan Stanley,600,561,84.52K,79.02K,+1438.5%,0.09%
32076V103,AG,FIRST MAJESTIC SILVER F,79050,9150,653.74K,75.67K,+13.1%,0.67%
037833100,AAPL,APPLE INC,24869,344,5.1M,70.58K,+1.4%,5.2%
500754106,KHC,KRAFT HEINZ CO,9530,2406,246.06K,62.12K,+33.8%,0.25%
460690100,IPG,INTERPUBLIC GROUP COS IN,4650,2500,113.83K,61.2K,+116.3%,0.12%
36467J108,GLPI,GAMING & LEISURE PPTYS I,2995,1145,139.81K,53.45K,+61.9%,0.14%
496902404,KGC,KINROSS GOLD CORP F,62300,3300,973.75K,51.58K,+5.6%,1%
403949100,DINO,HF Sinclair Corp,2800,1230,115.02K,50.53K,+78.3%,0.12%
784730103,SSRM,SSR MNG INC F,37770,3950,482.32K,50.44K,+11.7%,0.5%
30225T102,EXR,EXTRA SPACE STORAGE INC,1081,300,159.38K,44.23K,+38.4%,0.16%
78440P306,SKM,SK TELECOM CO LTD FSPONSORED ADR 0.555555555556 ORD SHS,34648,1800,809.03K,42.03K,+5.5%,0.83%
02319V103,ABEV,AMBEV S A FSPONSORED ADR 1 ADR REPS 1 ORD SHS,351400,16150,846.87K,38.92K,+4.8%,0.87%
911312106,UPS,UNITED PARCEL SVC INC CLASS B,5110,384,515.8K,38.76K,+8.1%,0.53%
864159108,RGR,STURM RUGER & CO INC,15290,1000,548.91K,35.9K,+7%,0.56%
92343V104,VZ,VERIZON COMMUNICATIONS I,18709,827,809.54K,35.78K,+4.6%,0.83%
134429109,CPB,THE CAMPBELL'S CO,1155,1155,35.4K,35.4K,NEW,0.04%
09260D107,BX,BLACKSTONE INC,231,231,34.55K,34.55K,NEW,0.04%
372460105,GPC,GENUINE PARTS CO,10815,275,1.31M,33.36K,+2.6%,1.3%
980228308,WDS,WOODSIDE ENERGY GROUP FSPONSORED ADR 1 ADR REPS 1 ORD SHS,8150,2150,125.75K,33.17K,+35.8%,0.13%
71654V408,PBR,PETROLEO BRASILEIRO SA FSPONSORED ADR 1 ADR REPS 2 ORD SHS,9200,2600,115.09K,32.53K,+39.4%,0.12%
767204100,RIO,RIO TINTO PLC FSPONSORED ADR 1 ADR REPS 1 ORD SHS,6255,550,364.85K,32.08K,+9.6%,0.37%
91912E105,VALE,VALE S A FSPONSORED ADR 1 ADR REPS 1 ORD SHS,12700,3300,123.32K,32.04K,+35.1%,0.13%
02209S103,MO,ALTRIA GROUP INC,4230,540,248K,31.66K,+14.6%,0.25%
959802109,WU,WESTERN UN CO,12400,3700,104.41K,31.15K,+42.5%,0.11%
11276H106,BIPC,BROOKFIELD INFRASTRUC LP,855,855,28.64K,28.64K,NEW,0.03%
464287168,DVY,iShares,206,206,27.36K,27.36K,NEW,0.03%
87971M103,TU,TELUS CORP F,1700,1700,27.3K,27.3K,NEW,0.03%
925652109,VICI,VICI PPTYS INC REIT,829,829,27.02K,27.02K,NEW,0.03%
01877R108,ARLP,ALLIANCE RESOURCE PAR LP,1025,1025,26.79K,26.79K,NEW,0.03%
N53745100,LYB,LYONDELLBASELL INDUSTR FCLASS A,450,450,26.04K,26.04K,NEW,0.03%
700517105,PK,PARK HOTELS & RESORTS INREIT,2500,2500,25.57K,25.57K,NEW,0.03%
666807102,NOC,NORTHROP GRUMMAN CORP,50,50,25K,25K,NEW,0.03%
867224107,SU,SUNCOR ENERGY INC NEW F,600,600,22.47K,22.47K,NEW,0.02%
22410J106,CBRL,CRACKER BARREL OLD CTRY,8295,350,506.66K,21.38K,+4.4%,0.52%
49446R109,KIM,KIMCO RLTY CORP REIT,1017,1017,21.38K,21.38K,NEW,0.02%
05534B760,BCE,BCE INC F,7625,950,169.05K,21.06K,+14.2%,0.17%
11271J107,BN,BROOKFIELD CORP FCLASS A,305,305,18.86K,18.86K,NEW,0.02%
518439104,EL,LAUDER ESTEE COS INC CLASS A,700,225,56.56K,18.18K,+47.4%,0.06%
922908553,VNQ,VANGUARD,202,202,17.99K,17.99K,NEW,0.02%
351858105,FNV,FRANCO NEV CORP F,4800,100,786.82K,16.39K,+2.1%,0.81%
N07059210,ASML,ASML HLDG N V FSPONSORED ADR 1 ADR REPS 1 ORD SHS,20,20,16.03K,16.03K,NEW,0.02%
29446M102,EQNR,EQUINOR ASA FSPONSORED ADR 1 ADR REPS 1 ORD SHS,27040,625,679.79K,15.71K,+2.4%,0.7%
26875P101,EOG,EOG RES INC,125,125,14.95K,14.95K,NEW,0.02%
62955J103,NOV,NOV INC,1200,1200,14.92K,14.92K,NEW,0.02%
831865209,AOS,SMITH A O CORP,310,225,20.33K,14.75K,+264.7%,0.02%
G0176J109,ALLE,ALLEGION PUB LTD CO F,100,100,14.41K,14.41K,NEW,0.01%
G0250X107,AMCR,AMCOR PLC F,145332,1500,1.34M,13.78K,+1%,1.4%
80013R206,SAND,SANDSTORM GOLD LTD F,90900,1450,854.46K,13.63K,+1.6%,0.88%
25243Q205,DEO,DIAGEO PLC FSPONSORED ADR 1 ADR REPS 4 ORD SHS,9270,135,934.79K,13.61K,+1.5%,0.96%
713448108,PEP,PEPSICO INC,6623,103,874.5K,13.6K,+1.6%,0.9%
075887109,BDX,BECTON DICKINSON & CO,3887,76,669.54K,13.09K,+2%,0.69%
189054109,CLX,CLOROX CO,2035,109,244.34K,13.09K,+5.7%,0.25%
682406103,OLP,ONE LIBERTY PPTYS INC REIT,507,507,12.1K,12.1K,NEW,0.01%
00217D100,ASTS,AST SpaceMobile Inc,200,200,9.35K,9.35K,NEW,<.01%
773122106,RKLB,ROCKET LAB USA INC,3725,250,133.24K,8.94K,+7.2%,0.14%
376536108,GOOD,GLADSTONE COML CORP REIT,500,500,7.17K,7.17K,NEW,<.01%
264147109,DCO,DUCOMMUN INC DEL,1205,80,99.57K,6.61K,+7.1%,0.1%
052769106,ADSK,AUTODESK INC,275,20,85.13K,6.19K,+7.8%,0.09%
70014A104,PKE,PARK AEROSPACE CORP,4250,400,62.77K,5.91K,+10.4%,0.06%
013872106,AA,Alcoa Corp,200,200,5.9K,5.9K,NEW,<.01%
896239100,TRMB,TRIMBLE INC,1140,75,86.62K,5.7K,+7%,0.09%
750940108,RAL,Ralliant Corp,117,117,5.67K,5.67K,NEW,<.01%
058498106,BALL,BALL CORP,1050,100,58.9K,5.61K,+10.5%,0.06%
615394202,MOGA,MOOG INC CLASS A,450,30,81.44K,5.43K,+7.1%,0.08%
29362U104,ENTG,ENTEGRIS INC,600,65,48.39K,5.24K,+12.1%,0.05%
879360105,TDY,TELEDYNE TECHNOLOGIES IN,160,10,81.97K,5.12K,+6.7%,0.08%
46125A100,LUNR,Intuitive Machines Inc,450,450,4.89K,4.89K,NEW,<.01%
670100205,NVO,NOVO-NORDISK A S FSPONSORED ADR 1 ADR REPS 1 ORD SHS,3165,70,218.45K,4.83K,+2.3%,0.22%
00724F101,ADBE,ADOBE INC,50,12,19.34K,4.64K,+31.6%,0.02%
260557103,DOW,DOW INC,6000,175,158.88K,4.63K,+3%,0.16%
84265V105,SCCO,Southern Copper Corp,4568,44,462.14K,4.45K,+1%,0.47%
82835P103,SVM,SILVERCORP METALS INC F,211700,1000,893.37K,4.22K,+0.5%,0.92%
428291108,HXL,HEXCEL CORP NEW,850,65,48.02K,3.67K,+8.3%,0.05%
128246105,CVGW,CALAVO GROWERS INC,27070,85,719.79K,2.26K,+0.3%,0.74%
887389104,TKR,TIMKEN CO,760,20,55.14K,1.45K,+2.7%,0.06%
22822V101,CCI,CROWN CASTLE INC,5540,10,569.12K,1.03K,+0.2%,0.58%
023939101,AMTM,AMENTUM HLDGS INC CLASS EQUITY,293,18,6.92K,425,+6.5%,<.01%
22160K105,COST,Costco Wholesale Corp,1000,0,989.94K,0,NO CHANGE,1%
002824100,ABT,ABBOTT LABS,6510,0,885.42K,0,NO CHANGE,0.91%
143905107,CSV,CARRIAGE SVCS INC,17475,0,799.31K,0,NO CHANGE,0.82%
478160104,JNJ,JOHNSON & JOHNSON,4705,0,718.69K,0,NO CHANGE,0.74%
571748102,MRSH,MARSH & MCLENNAN COS INC,3230,0,706.21K,0,NO CHANGE,0.73%
931142103,WMT,WALMART INC,6491,0,634.69K,0,NO CHANGE,0.65%
009158106,APD,AIR PRODS & CHEMS INC,1841,0,519.27K,0,NO CHANGE,0.53%
22266T109,CPNG,COUPANG INC CLASS A,16700,0,500.33K,0,NO CHANGE,0.51%
438516106,HON,HONEYWELL INTL INC,1960,0,456.44K,0,NO CHANGE,0.47%
00162Q858,SDOG,ALPS,7521,0,432.31K,0,NO CHANGE,0.44%
G38327105,GPRK,GEOPARK LIMITED F,65975,0,430.16K,0,NO CHANGE,0.44%
71742Q106,PAHC,PHIBRO ANIMAL HEALTH CORCLASS A,11975,0,305.84K,0,NO CHANGE,0.31%
72147K108,PPC,PILGRIMS PRIDE CORP NEW,6725,0,302.49K,0,NO CHANGE,0.31%
31154R109,FPI,FARMLAND PARTNERS INC,23850,0,274.51K,0,NO CHANGE,0.28%
128030202,CALM,CAL MAINE FOODS INC,2715,0,270.5K,0,NO CHANGE,0.28%
553530106,MSM,MSC INDL DIRECT INC CLASS A,2865,0,243.58K,0,NO CHANGE,0.25%
001084102,AGCO,AGCO CORP DEL,2310,0,238.3K,0,NO CHANGE,0.24%
427866108,HSY,HERSHEY CO,1395,0,231.5K,0,NO CHANGE,0.24%
