CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
78462F103,SPY,SPDR S&P 500 ETF TR,348500,348500,215.32M,215.32M,NEW,62.4%
922908363,VOO,VANGUARD INDEX FDS,140000,140000,79.52M,79.52M,NEW,23%
46090E103,QQQ,INVESCO QQQ TR,42000,42000,23.17M,23.17M,NEW,6.7%
573874104,MRVL,MARVELL TECHNOLOGY INC,19200,19200,1.49M,1.49M,NEW,0.43%
19260Q107,COIN,COINBASE GLOBAL INC,3450,3450,1.21M,1.21M,NEW,0.35%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,7493,4750,1.7M,1.08M,+173.2%,0.49%
68389X105,ORCL,ORACLE CORP,7042,4642,1.54M,1.01M,+193.4%,0.45%
13321L108,CCJ,CAMECO CORP,10600,10600,786.84K,786.84K,NEW,0.23%
037833100,AAPL,APPLE INC,3500,3500,718.1K,718.1K,NEW,0.21%
11135F101,AVGO,BROADCOM INC,2500,2500,689.12K,689.12K,NEW,0.2%
256677105,DG,DOLLAR GEN CORP NEW,5300,5300,606.21K,606.21K,NEW,0.18%
46625H100,JPM,JPMORGAN CHASE & CO.,3000,2000,869.73K,579.82K,+200%,0.25%
464286772,EWY,ISHARES INC,8000,8000,574.24K,574.24K,NEW,0.17%
25809K105,DASH,DOORDASH INC,2180,2180,537.39K,537.39K,NEW,0.16%
02079K305,GOOGL,ALPHABET INC,3000,3000,528.69K,528.69K,NEW,0.15%
594918104,MSFT,MICROSOFT CORP,2000,1000,994.82K,497.41K,+100%,0.29%
46434G772,EWT,ISHARES INC,8500,8500,487.9K,487.9K,NEW,0.14%
78463X202,FEZ,SPDR INDEX SHS FDS,8000,8000,477.84K,477.84K,NEW,0.14%
64110L106,NFLX,NETFLIX INC,600,300,803.48K,401.74K,+100%,0.23%
532457108,LLY,ELI LILLY & CO,500,500,389.76K,389.76K,NEW,0.11%
92343V104,VZ,VERIZON COMMUNICATIONS INC,7000,7000,302.89K,302.89K,NEW,0.09%
