CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
45841N107,IBKR,INTERACTIVE BROKERS GROUP IN COM,10864532,8159175,602M,452.1M,+301.6%,29.2%
67066G104,NVDA,NVIDIA CORP,1506021,1050469,237.94M,165.96M,+230.6%,11.5%
670346105,NUE,NUCOR CORP,950630,950630,123.14M,123.14M,NEW,6%
983134107,WYNN,WYNN RESORTS LTD,500103,500103,46.84M,46.84M,NEW,2.3%
19260Q107,COIN,COINBASE GLOBAL INC COM,100056,100056,35.07M,35.07M,NEW,1.7%
724078100,PIPR,PIPER JAFFRAY COS,104200,83971,28.96M,23.34M,+415.1%,1.4%
02079K107,GOOG,ALPHABET INC CAP STK,83197,72491,14.76M,12.86M,+677.1%,0.72%
47103U886,VNLA,JANUS DETROIT STR TR HENDRSN SHRT,157965,118757,7.77M,5.84M,+302.9%,0.38%
47103U746,JSI,JANUS DETROIT STR TR,165408,99224,8.7M,5.22M,+149.9%,0.42%
03463K752,UYLD,ANGEL OAK FUNDS TRUST,148509,93992,7.58M,4.8M,+172.4%,0.37%
808513105,SCHW,SCHWAB CHARLES CORP NEW,50492,50492,4.61M,4.61M,NEW,0.22%
46641Q159,JPIE,J P MORGAN EXCHANGE TRADED F,127432,79648,5.9M,3.69M,+166.7%,0.29%
922907712,VCRM,VANGUARD MUN BD FDS,41529,41529,3.06M,3.06M,NEW,0.15%
03463K760,CARY,ANGEL OAK FUNDS TRUST,158131,112420,3.29M,2.34M,+245.9%,0.16%
922907696,VSDM,VANGUARD MUN BD FDS,25894,25894,1.96M,1.96M,NEW,0.1%
00775Y652,SAGP,ADVISORS INNER CIRCLE FD III,51111,51111,1.69M,1.69M,NEW,0.08%
00775Y645,SAMT,ADVISORS INNER CIRCLE FD III,126280,36638,4.35M,1.26M,+40.9%,0.21%
464287432,TLT,ISHARES TR,13675,13675,1.21M,1.21M,NEW,0.06%
025072349,AVLV,AMERICAN CENTY TR US LARGE CAP VLU,134470,9946,9.17M,678.4K,+8%,0.45%
10948W103,AAMI,ACADIAN ASSET MANAGEMENT INC,18500,18500,652K,652K,NEW,0.03%
464288588,MBB,ISHARES TR,9849,5028,925K,472.22K,+104.3%,0.04%
47215P106,JD,JD.COM INC SPON ADR,10875,10875,355K,355K,NEW,0.02%
670100205,NVO,NOVO-NORDISK A S,4800,4800,331K,331K,NEW,0.02%
345370860,F,FORD MTR CO DEL,368814,28486,4M,309.1K,+8.4%,0.19%
09174C104,BITB,BITWISE BITCOIN ETF TR,5244,5244,307K,307K,NEW,0.01%
92204A702,VGT,VANGUARD WORLD FDS INF TECH,457,457,303K,303K,NEW,0.01%
78462F103,SPY,SPDR S&P 500 ETF TR TR,217701,485,134.51M,299.66K,+0.2%,6.5%
577125818,MEM,MATTHEWS ASIA FDS,79084,8537,2.57M,277.43K,+12.1%,0.12%
88339J105,TTD,THE TRADE DESK INC COM,3359,3359,242K,242K,NEW,0.01%
14448C104,CARR,CARRIER GLOBAL CORPORATION,3126,3126,229K,229K,NEW,0.01%
11275Q107,BIPC,BROOKFIELD INFRASTRUCTURE CO COM SB VTG,5181,5181,216K,216K,NEW,0.01%
438516106,HON,HONEYWELL INTL INC,894,894,208K,208K,NEW,0.01%
770700102,HOOD,ROBINHOOD MKTS INC COM,2166,2166,203K,203K,NEW,<.01%
64828T201,RITM,NEW RESIDENTIAL INVT CORP,16249,16249,183K,183K,NEW,<.01%
64110L106,NFLX,NETFLIX INC,676,134,905K,179.39K,+24.7%,0.04%
58733R102,MELI,MERCADOLIBRE INC,5567,67,14.55M,175.11K,+1.2%,0.71%
832696405,SJM,SMUCKER J M CO,8490,1503,834K,147.64K,+21.5%,0.04%
