CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,153742,153742,34.82M,34.82M,NEW,4.2%
92537N108,VRT,VERTIV HOLDINGS CO,240000,240000,30.82M,30.82M,NEW,3.7%
127190304,CACI,CACI INTL INC,86906,57906,41.43M,27.6M,+199.7%,5%
876030107,TPR,TAPESTRY INC,472872,312872,41.52M,27.47M,+195.5%,5%
90138F102,TWLO,TWILIO INC,428352,218352,53.27M,27.15M,+104%,6.4%
67066G104,NVDA,NVIDIA CORPORATION,158842,158842,25.1M,25.1M,NEW,3%
G8068L108,SN,SHARKNINJA INC,250180,250180,24.77M,24.77M,NEW,3%
81141R100,SE,SEA LTD,473500,153500,75.73M,24.55M,+48%,9.1%
92826C839,V,VISA INC,83694,53204,29.72M,18.89M,+174.5%,3.6%
199908104,FIX,COMFORT SYS USA INC,133817,33817,71.75M,18.13M,+33.8%,8.7%
40090E106,CIB,GRUPO CIBEST SA,350111,350111,16.17M,16.17M,NEW,2%
87256C101,TKO,TKO GROUP HOLDINGS INC,347556,87556,63.24M,15.93M,+33.7%,7.6%
896945201,TRIP,TRIPADVISOR INC,1201962,1201962,15.69M,15.69M,NEW,1.9%
91332U101,U,UNITY SOFTWARE INC,582766,582766,14.1M,14.1M,NEW,1.7%
023135106,AMZN,AMAZON COM INC,262308,62308,57.55M,13.67M,+31.2%,6.9%
G4124C109,GRAB,GRAB HOLDINGS LIMITED,2603982,2603982,13.1M,13.1M,NEW,1.6%
G25508105,CRH,CRH PLC,377347,134495,34.64M,12.35M,+55.4%,4.2%
679295105,OKTA,OKTA INC,252801,112801,25.27M,11.28M,+80.6%,3.1%
55955D100,MGNI,MAGNITE INC,284804,284804,6.87M,6.87M,NEW,0.83%
042735100,ARW,ARROW ELECTRS INC,165468,48968,21.09M,6.24M,+42%,2.5%
52603B107,TREE,LENDINGTREE INC NEW,382610,82131,14.18M,3.04M,+27.3%,1.7%
874054109,TTWO,TAKE-TWO INTERACTIVE SOFTWAR,103977,2078,25.25M,504.64K,+2%,3%
G66721104,NCLH,NORWEGIAN CRUISE LINE HLDG L,0,-300000,0,-5.69M,CLOSE,0%
77543R102,ROKU,ROKU INC,0,-110000,0,-7.75M,CLOSE,0%
05968L102,CIB,BANCOLOMBIA S A,0,-202310,0,-8.13M,CLOSE,0%
65249B109,NWSA,NEWS CORP NEW,346450,-273778,10.3M,-8.14M,-44.1%,1.2%
770700102,HOOD,ROBINHOOD MKTS INC,0,-200000,0,-8.32M,CLOSE,0%
30303M102,META,META PLATFORMS INC,26198,-13802,19.34M,-10.19M,-34.5%,2.3%
038222105,AMAT,APPLIED MATLS INC,0,-75000,0,-10.88M,CLOSE,0%
55306N104,MKSI,MKS INC.,187151,-168070,18.6M,-16.7M,-47.3%,2.2%
368736104,GNRC,GENERAC HLDGS INC,0,-136744,0,-17.32M,CLOSE,0%
595112103,MU,MICRON TECHNOLOGY INC,0,-200000,0,-17.38M,CLOSE,0%
67059N108,NTNX,NUTANIX INC,0,-293506,0,-20.49M,CLOSE,0%
073685109,BECN,BEACON ROOFING SUPPLY INC,0,-200000,0,-24.74M,CLOSE,0%
144285103,CRS,CARPENTER TECHNOLOGY CORP,160000,-90000,44.22M,-24.87M,-36%,5.3%
Total,,,,,828.52M,207.65M,+39.6%,100%
