CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
02156V109,OKLO,OKLO INC,9310,9042,2.45M,2.38M,+3373.9%,3.6%
02079K305,GOOGL,ALPHABET INC,26860,13325,4.75M,2.36M,+98.4%,7%
95040Q104,WELL,WELLTOWER INC,6500,6500,999.25K,999.24K,NEW,1.5%
084670702,BRK.B,BERKSHIRE HATHAWAY INC-CL B,2388,2000,1.16M,971.54K,+515.5%,1.7%
697435105,PANW,PALO ALTO NETWORKS INC. CMN,3501,3495,716.45K,715.22K,+58250%,1.1%
81725T100,SXT,SENSIENT TECHNOLOGIES CORP,6800,6800,669.94K,669.94K,NEW,0.98%
92537N108,VRT,VERTIV HOLDINGS CO,5450,4150,699.84K,532.9K,+319.2%,1%
500767306,KWEB,KRANESHARES CSI CHINA INTERNET ETF,15001,15000,514.98K,514.95K,+1500000%,0.76%
337738108,FISV,"FISERV, INC. CMN",2201,2201,379.47K,379.47K,NEW,0.56%
063679385,FNGU,BANK MONTREAL QUE,15040,15040,374.35K,374.35K,NEW,0.55%
097023105,BA,BOEING COMPANY CMN,1501,1501,314.5K,314.5K,NEW,0.46%
75734B100,RDDT,REDDIT INC,2000,2000,301.14K,301.14K,NEW,0.44%
58155Q103,MCK,MCKESSON CORP,1370,370,1M,271.13K,+37%,1.5%
09857L108,BKNG,BOOKING HOLDINGS INC. CMN,46,45,266.31K,260.52K,+4500%,0.39%
9HH41WSE7,3067,ISHARES HANG SENG TECH ETF CMN SERIES ETF,300000,150000,426.88K,213.44K,+100%,0.63%
146869102,CVNA,CARVANA CO,1200,600,404.35K,202.18K,+100%,0.59%
87876P201,TGEN,TECOGEN INC NEW,15089,15089,193.38K,193.38K,NEW,0.28%
26740W109,QBTS,DWAVE QUANTUM INC CMN,13000,13000,190.32K,190.32K,NEW,0.28%
19260Q107,COIN,COINBASE GLOBAL INC,1000,535,350.49K,187.51K,+115.1%,0.51%
9HH6I95U4,GYG,GUZMAN Y GOMEZ (HOLDINGS) LIMITED CMN ORDINARY FULLY PAID,20000,10000,372.35K,186.18K,+100%,0.55%
74766W108,QUBT,QUANTUM COMPUTING INC. CMN,9500,9000,182.12K,172.53K,+1800%,0.27%
46222L108,IONQ,IONQ INC CMN,4001,3995,171.92K,171.67K,+66583.3%,0.25%
67079K100,SMR,NUSCALE PWR CORP,5072,4212,200.65K,166.63K,+489.8%,0.29%
718172109,PM,PHILIP MORRIS INTL INC CMN,2360,860,429.83K,156.63K,+57.3%,0.63%
00214Q104,ARKK,ARK ETF TR,2001,2000,140.65K,140.58K,+200000%,0.21%
81684M104,SMLR,SEMLER SCIENTIFIC INC,3600,3600,139.46K,139.46K,NEW,0.2%
14149Y108,CAH,CARDINAL HEALTH INC,800,800,134.4K,134.4K,NEW,0.2%
172573107,CRCL,CIRCLE INTERNET GROUP INC,703,703,127.45K,127.45K,NEW,0.19%
888787108,TOST,TOAST INC,7650,2650,338.82K,117.37K,+53%,0.5%
G1827K107,CEPO,CANTOR EQUITY PARTNERS I INC,9500,9500,113.05K,113.05K,NEW,0.17%
81141R100,SE,SEA LIMITED SPONSORED ADR CMN,26000,810,3.42M,106.61K,+3.2%,5%
91680M107,UPST,UPSTART HLDGS INC,1500,1420,97.02K,91.85K,+1775%,0.14%
369604301,GE,GE AEROSPACE CMN,350,350,90.09K,90.09K,NEW,0.13%
46429B606,EPOL,ISHARES TR,2000,2000,64.52K,64.52K,NEW,0.09%
21873S108,CRWV,"COREWEAVE, INC. CMN",360,360,58.7K,58.7K,NEW,0.09%
171779309,CIEN,CIENA CORP,3700,700,300.92K,56.93K,+23.3%,0.44%
68989M202,OUST,OUSTER INC,2100,2100,50.92K,50.92K,NEW,0.07%
03831W108,APP,APPLOVIN CORP,310,110,108.53K,38.51K,+55%,0.16%
N97284108,NBIS,NEBIUS GROUP N.V.,19600,1600,468.51K,38.25K,+8.9%,0.69%
G43658106,IMSR,HCM II ACQUISITION CORP,3000,3000,33.3K,33.3K,NEW,0.05%
19240Q201,COGT,COGENT BIOSCIENCES INC,3200,3200,22.98K,22.98K,NEW,0.03%
573874104,MRVL,MARVELL TECHNOLOGY INC,2300,290,178.02K,22.45K,+14.4%,0.26%
910047109,UAL,UNITED AIRLS HLDGS INC,4900,200,390.19K,15.93K,+4.3%,0.57%
005329107,ADAG,ADAGENE INC,24000,5100,46.8K,9.95K,+27%,0.07%
931142103,WMT,WALMART INC CMN,3073,70,300.48K,6.84K,+2.3%,0.44%
82509L107,SHOP,SHOPIFY INC. CMN CLASS A,60,50,6.92K,5.77K,+500%,0.01%
