CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
984245100,YPF,YPF SOCIEDAD ANONIMA,2017000,534800,48.99M,12.99M,+36.1%,29.5%
697660207,PAM,PAMPA ENERGIA S A,242000,165800,14.53M,9.96M,+217.6%,8.7%
92837L109,VIST,VISTA ENERGY S.A.B. DE C.V.,123900,90100,4.26M,3.1M,+266.6%,2.6%
25460G138,TMF,DIREXION SHS ETF TR,69000,69000,2.77M,2.77M,NEW,1.7%
058934100,BBAR,BANCO BBVA ARGENTINA S A,1050500,304600,8.74M,2.53M,+40.8%,5.3%
78468R556,XOP,SPDR SERIES TRUST,33000,11000,4.36M,1.45M,+50%,2.6%
893870204,TGS,TRANSPORTADORA DE GAS SUR,102700,44200,2.16M,929.53K,+75.6%,1.3%
40054A108,SUPV,GRUPO SUPERVIELLE S.A.,344500,160200,1.71M,792.99K,+86.9%,1%
399909100,GGAL,GRUPO FINANCIERO GALICIA S.A,408000,27141,11.24M,748.01K,+7.1%,6.8%
46654Q203,JEPQ,J P MORGAN EXCHANGE TRADED F,34000,12300,1.96M,707.5K,+56.7%,1.2%
71654V408,PBR,PETROLEO BRASILEIRO SA PETRO,268000,33000,3.39M,417.78K,+14%,2%
29244A102,EDN,EMPRESA DIST Y COMERCIAL NOR,50400,23000,784.22K,357.88K,+83.9%,0.47%
155038201,CEPU,CENTRAL PUERTO S A,155000,36000,1.24M,288.36K,+30.3%,0.75%
80105N105,SNY,SANOFI SA,6000,6000,283.2K,283.2K,NEW,0.17%
879273209,TEO,TELECOM ARGENTINA SA,38300,38300,278.44K,278.44K,NEW,0.17%
91912E105,VALE,VALE S A,132800,13000,1.44M,141.18K,+10.9%,0.87%
L1995B107,CAAP,CORPORACION AMER ARPTS S A,39500,5500,715.74K,99.66K,+16.2%,0.43%
05961W105,BMA,BANCO MACRO SA,123104,2100,5.21M,88.81K,+1.7%,3.1%
54150E104,LOMA,LOMA NEGRA C I A S A MTN 14,151000,12000,1.11M,88.44K,+8.6%,0.67%
450047303,IRS,IRSA INVERSIONES Y REP S A,93200,7000,1.1M,82.88K,+8.1%,0.66%
254687106,DIS,DISNEY WALT CO,7500,500,858.75K,57.25K,+7.1%,0.52%
25460G195,YINN,DIREXION SHS ETF TR,58000,1000,3.15M,54.29K,+1.8%,1.9%
594918104,MSFT,MICROSOFT CORP,600,100,310.77K,51.8K,+20%,0.19%
023135106,AMZN,AMAZON COM INC,1200,200,263.48K,43.91K,+20%,0.16%
L00849106,AGRO,ADECOAGRO S A,100000,3000,784K,23.52K,+3.1%,0.47%
464287184,FXI,ISHARES TR,70000,0,2.88M,0,NO CHANGE,1.7%
81369Y506,XLE,SELECT SECTOR SPDR TR,15000,0,1.34M,0,NO CHANGE,0.81%
464287556,IBB,ISHARES TR,8000,0,1.15M,0,NO CHANGE,0.7%
81369Y209,XLV,SELECT SECTOR SPDR TR,4000,0,556.68K,0,NO CHANGE,0.34%
717081103,PFE,PFIZER INC,15000,0,382.2K,0,NO CHANGE,0.23%
279158109,EC,ECOPETROL S A,39000,0,359.19K,0,NO CHANGE,0.22%
007903107,AMD,ADVANCED MICRO DEVICES INC,2000,0,323.58K,0,NO CHANGE,0.19%
247361702,DAL,DELTA AIR LINES INC DEL,5000,0,283.75K,0,NO CHANGE,0.17%
861012102,STM,STMICROELECTRONICS N V,10000,0,282.6K,0,NO CHANGE,0.17%
78467X109,DIA,SPDR DOW JONES INDL AVERAGE,500,0,231.87K,0,NO CHANGE,0.14%
02376R102,AAL,AMERICAN AIRLS GROUP INC,20000,0,224.8K,0,NO CHANGE,0.14%
G1117K114,BIOX,BIOCERES CROP SOLUTIONS CORP,57000,0,80.37K,0,NO CHANGE,0.05%
012653101,ALB,ALBEMARLE CORP,16100,-300,1.31M,-24.32K,-1.8%,0.79%
53681J103,LAC,LITHIUMAMERSCORPNEW,0,-10000,0,-26.8K,CLOSE,0%
00214Q302,ARKG,ARK ETF TR,15000,-1000,416.55K,-27.77K,-6.2%,0.25%
H5012F103,LAR,LITHIUM ARGENTINA AG,102000,-18920,340.68K,-63.19K,-15.6%,0.21%
25490K869,CHAU,DIREXION SHS ETF TR,173000,-14000,3.58M,-289.66K,-7.5%,2.2%
78464A870,XBI,SPDR SERIES TRUST,3000,-3000,300.6K,-300.6K,-50%,0.18%
226406106,CRESY,CRESUD S A C I F Y A,120800,-40000,1.11M,-368K,-24.9%,0.67%
G6683N103,NU,NUHLDGSLTD,0,-32100,0,-440.41K,CLOSE,0%
055622104,BP,BPPLC,0,-15000,0,-448.95K,CLOSE,0%
580135101,MCD,MCDONALDS CORP,1000,-1600,303.89K,-486.22K,-61.5%,0.18%
464286400,EWZ,ISHARES INC,244800,-21000,7.59M,-651K,-7.9%,4.6%
464287655,IWM,ISHARES TR,4500,-3000,1.09M,-725.88K,-40%,0.66%
02079K305,GOOGL,ALPHABETINC,0,-5000,0,-881.15K,CLOSE,0%
037833100,AAPL,APPLE INC,13400,-3700,3.41M,-942.13K,-21.6%,2.1%
464286822,EWW,ISHARES INC,10200,-61600,695.74K,-4.2M,-85.8%,0.42%
46090E103,QQQ,INVESCO QQQ TR,11300,-11300,6.78M,-6.78M,-50%,4.1%
500767306,KWEB,KRANESHARES TRUST,225000,-215000,9.45M,-9.03M,-48.9%,5.7%
Total,,,,,166.14M,12.65M,+7.2%,100%
