CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
G40705108,GDLC,GRAYSCALE COINDESK CRYPTO,222000,222000,12.41M,12.41M,NEW,0.39%
78463V107,GLD,SPDR GOLD TR,22747,22747,8.09M,8.09M,NEW,0.25%
30303M102,META,META PLATFORMS INC,284239,6920,208.74M,5.08M,+2.5%,6.5%
68389X105,ORCL,ORACLE CORP,20198,17216,5.68M,4.84M,+577.3%,0.18%
98138H101,WDAY,WORKDAY INC,23180,13515,5.58M,3.25M,+139.8%,0.17%
98422D105,XPEV,XPENG INC,75347,75347,1.76M,1.76M,NEW,0.05%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,17970,4313,5.02M,1.2M,+31.6%,0.16%
22788C105,CRWD,CROWDSTRIKE HLDGS INC,12224,2379,5.99M,1.17M,+24.2%,0.19%
00217D100,ASTS,AST SPACEMOBILE INC,99372,21739,4.88M,1.07M,+28%,0.15%
46222L108,IONQ,IONQ INC,28992,12291,1.78M,755.9K,+73.6%,0.06%
98423F109,XMTR,XOMETRY INC,10134,10134,552K,552K,NEW,0.02%
00650F109,ADPT,ADAPTIVE BIOTECHNOLOGIES COR,28563,28563,427.3K,427.3K,NEW,0.01%
000361105,AIR,AAR CORP,4675,4675,419.21K,419.21K,NEW,0.01%
02913V103,APEI,AMERICAN PUB ED INC,10587,10587,417.87K,417.87K,NEW,0.01%
146869102,CVNA,CARVANA CO,3790,1028,1.43M,387.8K,+37.2%,0.04%
609839105,MPWR,MONOLITHIC PWR SYS INC,418,418,384.83K,384.83K,NEW,0.01%
127190304,CACI,CACI INTL INC,744,744,371.09K,371.09K,NEW,0.01%
883556102,TMO,THERMO FISHER SCIENTIFIC INC,742,742,359.88K,359.88K,NEW,0.01%
64361Q101,VNOM,VIPER ENERGY INC,9223,9223,352.5K,352.5K,NEW,0.01%
01644J108,ALKT,ALKAMI TECHNOLOGY INC,14061,14061,349.27K,349.27K,NEW,0.01%
48020Q107,JLL,JONES LANG LASALLE INC,1164,1164,347.2K,347.2K,NEW,0.01%
94106L109,WM,WASTE MGMT INC DEL,3299,1564,728.52K,345.38K,+90.1%,0.02%
607828100,MOD,MODINE MFG CO,2389,2389,339.62K,339.62K,NEW,0.01%
G8068L108,SN,SHARKNINJA INC,3090,3090,318.73K,318.73K,NEW,<.01%
185123106,CWAN,CLEARWATER ANALYTICS HLDGS I,17616,17616,317.44K,317.44K,NEW,<.01%
902252105,TYL,TYLER TECHNOLOGIES INC,1207,602,631.45K,314.94K,+99.5%,0.02%
49845K101,KVYO,KLAVIYO INC,11270,11270,312.07K,312.07K,NEW,<.01%
19260Q107,COIN,COINBASE GLOBAL INC,1524,914,514.34K,308.47K,+149.8%,0.02%
05589G102,BWIN,THE BALDWIN INSURANCE GRP IN,8780,8780,247.68K,247.68K,NEW,<.01%
88339J105,TTD,THE TRADE DESK INC,4759,4759,233.24K,233.24K,NEW,<.01%
697435105,PANW,PALO ALTO NETWORKS INC,8173,1011,1.66M,205.86K,+14.1%,0.05%
67066G104,NVDA,NVIDIA CORPORATION,3470565,0,647.54M,0,NO CHANGE,20.2%
037833100,AAPL,APPLE INC,1783410,0,454.11M,0,NO CHANGE,14.1%
02079K305,GOOGL,ALPHABET INC,1073994,0,261.09M,0,NO CHANGE,8.1%
023135106,AMZN,AMAZON COM INC,867132,0,190.4M,0,NO CHANGE,5.9%
922908363,VOO,VANGUARD INDEX FDS,216447,0,132.55M,0,NO CHANGE,4.1%
922908769,VTI,VANGUARD INDEX FDS,310912,0,102.03M,0,NO CHANGE,3.2%
11135F101,AVGO,BROADCOM INC,295503,0,97.49M,0,NO CHANGE,3%
46090E103,QQQ,INVESCO QQQ TR,144498,0,86.75M,0,NO CHANGE,2.7%
594918104,MSFT,MICROSOFT CORP,129794,0,67.23M,0,NO CHANGE,2.1%
92204A702,VGT,VANGUARD WORLD FD,89058,0,66.49M,0,NO CHANGE,2.1%
922042742,VT,VANGUARD INTL EQUITY INDEX F,390377,0,53.79M,0,NO CHANGE,1.7%
02079K107,GOOG,ALPHABET INC,199960,0,48.7M,0,NO CHANGE,1.5%
770700102,HOOD,ROBINHOOD MKTS INC,275700,0,39.47M,0,NO CHANGE,1.2%
H2906T109,GRMN,GARMIN LTD,143870,0,35.42M,0,NO CHANGE,1.1%
81369Y803,XLK,SELECT SECTOR SPDR TR,122040,0,34.4M,0,NO CHANGE,1.1%
46438F101,IBIT,ISHARES BITCOIN TRUST ETF,524213,0,34.07M,0,NO CHANGE,1.1%
46625H100,JPM,JPMORGAN CHASE & CO.,97875,0,30.87M,0,NO CHANGE,0.96%
38141G104,GS,GOLDMAN SACHS GROUP INC,37230,0,29.65M,0,NO CHANGE,0.92%
92189F676,SMH,VANECK ETF TRUST,81148,0,26.48M,0,NO CHANGE,0.82%
