CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
G25508105,CRH,CRH PLC,1750000,1750000,209.82M,209.82M,NEW,0.95%
05605H100,BWXT,BWX TECHNOLOGIES INC,1578048,978000,290.94M,180.31M,+163%,1.3%
032095101,APH,AMPHENOL CORP NEW,4104603,1433650,507.94M,177.41M,+53.7%,2.3%
594918104,MSFT,MICROSOFT CORP,1976176,250000,1.02B,129.49M,+14.5%,4.6%
880770102,TER,TERADYNE INC,2872910,940000,395.43M,129.38M,+48.6%,1.8%
92537N108,VRT,VERTIV HOLDINGS CO,720000,720000,108.62M,108.62M,NEW,0.49%
04016X101,ARGX,ARGENX SE,175000,100000,129.07M,73.76M,+133.3%,0.58%
558868105,MDGL,MADRIGAL PHARMACEUTICALS INC,120000,120000,55.04M,55.04M,NEW,0.25%
122017106,BURL,BURLINGTON STORES INC,525000,175000,133.61M,44.54M,+50%,0.6%
90353T100,UBER,UBER TECHNOLOGIES INC,3361005,400000,329.28M,39.19M,+13.5%,1.5%
29364G103,ETR,ENTERGY CORP NEW,3004291,400000,279.97M,37.28M,+15.4%,1.3%
60937P106,MDB,MONGODB INC,120000,120000,37.25M,37.25M,NEW,0.17%
04010E109,AGX,ARGAN INC,120000,120000,32.41M,32.41M,NEW,0.15%
92840M102,VST,VISTRA CORP,1506357,150000,295.13M,29.39M,+11.1%,1.3%
G63755105,NIQ,NIQ GLOBAL INTELLIGENCE PLC,1840000,1840000,28.89M,28.89M,NEW,0.13%
M6191J100,FROG,JFROG LTD,714425,500000,33.81M,23.66M,+233.2%,0.15%
Q4982L109,IREN,IREN LIMITED,1500000,500000,70.39M,23.46M,+50%,0.32%
65473P105,NI,NISOURCE INC,3100500,539000,134.25M,23.34M,+21%,0.61%
833445109,SNOW,SNOWFLAKE INC,100000,100000,22.55M,22.55M,NEW,0.1%
316841105,FIG,FIGMA INC,431164,431164,22.36M,22.36M,NEW,0.1%
032654105,ADI,ANALOG DEVICES INC,2813833,0,691.36M,0,NO CHANGE,3.1%
127387108,CDNS,CADENCE DESIGN SYSTEM INC,1622874,0,570.05M,0,NO CHANGE,2.6%
58733R102,MELI,MERCADOLIBRE INC,240499,0,562.03M,0,NO CHANGE,2.5%
30212P303,EXPE,EXPEDIA GROUP INC,2475276,0,529.09M,0,NO CHANGE,2.4%
46090E103,QQQ,INVESCO QQQ TR,849777,0,510.18M,0,NO CHANGE,2.3%
92826C839,V,VISA INC,1468618,0,501.36M,0,NO CHANGE,2.3%
872540109,TJX,TJX COS INC NEW,3449971,0,498.66M,0,NO CHANGE,2.3%
929160109,VMC,VULCAN MATLS CO,1478646,0,454.86M,0,NO CHANGE,2.1%
57636Q104,MA,MASTERCARD INCORPORATED,778465,0,442.8M,0,NO CHANGE,2%
14316J108,CG,CARLYLE GROUP INC,5941316,0,372.52M,0,NO CHANGE,1.7%
871607107,SNPS,SYNOPSYS INC,668278,0,329.72M,0,NO CHANGE,1.5%
45866F104,ICE,INTERCONTINENTAL EXCHANGE IN,1800310,0,303.32M,0,NO CHANGE,1.4%
74762E102,PWR,QUANTA SVCS INC,700983,0,290.5M,0,NO CHANGE,1.3%
893641100,TDG,TRANSDIGM GROUP INC,195611,0,257.82M,0,NO CHANGE,1.2%
369604301,GE,GE AEROSPACE,700000,0,210.57M,0,NO CHANGE,0.95%
29444U700,EQIX,EQUINIX INC,233775,0,183.1M,0,NO CHANGE,0.83%
548661107,LOW,LOWES COS INC,648594,0,163M,0,NO CHANGE,0.74%
13646K108,CP,CANADIAN PACIFIC KANSAS CITY,2004000,0,149.28M,0,NO CHANGE,0.67%
778296103,ROST,ROSS STORES INC,712635,0,108.6M,0,NO CHANGE,0.49%
824348106,SHW,SHERWIN WILLIAMS CO,306735,0,106.21M,0,NO CHANGE,0.48%
76243J105,RYTM,RHYTHM PHARMACEUTICALS INC,1017700,0,102.78M,0,NO CHANGE,0.46%
78409V104,SPGI,S&P GLOBAL INC,190416,0,92.68M,0,NO CHANGE,0.42%
00973Y108,AKRO,AKERO THERAPEUTICS INC,1850934,0,87.88M,0,NO CHANGE,0.4%
03027X100,AMT,AMERICAN TOWER CORP NEW,428401,0,82.39M,0,NO CHANGE,0.37%
457669307,INSM,INSMED INC,500000,0,72M,0,NO CHANGE,0.33%
988498101,YUM,YUM BRANDS INC,465603,0,70.77M,0,NO CHANGE,0.32%
852234103,XYZ,BLOCK INC,866200,0,62.6M,0,NO CHANGE,0.28%
781154109,RBRK,RUBRIK INC.,700000,0,57.58M,0,NO CHANGE,0.26%
90364P105,PATH,UIPATH INC,4061276,0,54.34M,0,NO CHANGE,0.25%
68622P109,ORIC,ORIC PHARMACEUTICALS INC,4504096,0,54.05M,0,NO CHANGE,0.24%
172908105,CTAS,CINTAS CORP,236539,0,48.55M,0,NO CHANGE,0.22%
67066G104,NVDA,NVIDIA CORPORATION,211439,0,39.45M,0,NO CHANGE,0.18%
888787108,TOST,TOAST INC,900000,0,32.86M,0,NO CHANGE,0.15%
433313103,HNGE,HINGE HEALTH INC,376011,0,18.45M,0,NO CHANGE,0.08%
037833100,AAPL,APPLE INC,56627,0,14.42M,0,NO CHANGE,0.07%
492327101,KROS,KEROS THERAPEUTICS INC,850511,0,13.46M,0,NO CHANGE,0.06%
G29018101,DLO,DLOCAL LTD,823837,0,11.76M,0,NO CHANGE,0.05%
70438V106,PCTY,PAYLOCITY HLDG CORP,24683,0,3.93M,0,NO CHANGE,0.02%
02157Q109,ANRO,ALTO NEUROSCIENCE INC,477101,0,1.92M,0,NO CHANGE,<.01%
85423L103,SARO,STANDARDAERO INC,1952019,-37981,53.27M,-1.04M,-1.9%,0.24%
09058V103,BCRX,BIOCRYST PHARMACEUTICALS INC,5464021,-250000,41.47M,-1.9M,-4.4%,0.19%
589492107,MREO,MEREO BIOPHARMA GROUP PLC,3698100,-1000000,7.62M,-2.06M,-21.3%,0.03%
69353Y103,PMVP,PMV PHARMACEUTICALS INC,0,-2342373,0,-2.48M,CLOSE,0%
68278B107,OS,ONESTREAM INC,800000,-150000,14.74M,-2.76M,-15.8%,0.07%
82509LAA5,SHOP,SHOPIFY INC,0,-4000000,0,-4.05M,CLOSE,0%
N07059210,ASML,ASML HOLDING N V,0,-6500,0,-5.21M,CLOSE,0%
35969L108,YMM,FULL TRUCK ALLIANCE CO LTD,14198535,-500000,184.15M,-6.49M,-3.4%,0.83%
835699307,SONY,SONY GROUP CORP,0,-275000,0,-7.16M,CLOSE,0%
038222105,AMAT,APPLIED MATLS INC,0,-45000,0,-8.24M,CLOSE,0%
76680RAH0,RNG,RINGCENTRAL INC,10000000,-10000000,9.74M,-9.74M,-50%,0.04%
482497104,BEKE,KE HLDGS INC,2147723,-625000,40.81M,-11.88M,-22.5%,0.18%
78467J100,SSNC,SS&C TECHNOLOGIES HLDGS INC,1764916,-200000,156.65M,-17.75M,-10.2%,0.71%
169656105,CMG,CHIPOTLE MEXICAN GRILL INC,500289,-500000,19.61M,-19.6M,-50%,0.09%
04626A103,ALAB,ASTERA LABS INC,250000,-150000,48.95M,-29.37M,-37.5%,0.22%
21037T109,CEG,CONSTELLATION ENERGY CORP,1041219,-100000,342.63M,-32.91M,-8.8%,1.5%
573284106,MLM,MARTIN MARIETTA MATLS INC,747351,-55000,471.04M,-34.67M,-6.9%,2.1%
679295105,OKTA,OKTA INC,0,-380000,0,-37.99M,CLOSE,0%
647581206,EDU,NEW ORIENTAL ED & TECHNOLOGY,1447986,-745500,76.84M,-39.56M,-34%,0.35%
47215P106,JD,JD.COM INC,2523802,-1500000,88.28M,-52.47M,-37.3%,0.4%
023135106,AMZN,AMAZON COM INC,6024899,-250000,1.32B,-54.89M,-4%,6%
30303M102,META,META PLATFORMS INC,2059629,-83000,1.51B,-60.95M,-3.9%,6.8%
90400D108,RARE,ULTRAGENYX PHARMACEUTICAL IN,0,-1685729,0,-61.29M,CLOSE,0%
68389X105,ORCL,ORACLE CORP,2297530,-222470,646.16M,-62.57M,-8.8%,2.9%
G51502105,JCI,JOHNSON CTLS INTL PLC,620000,-600000,68.17M,-65.97M,-49.2%,0.31%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,5263668,-300000,1.47B,-83.79M,-5.4%,6.6%
24703L202,DELL,DELL TECHNOLOGIES INC,1562409,-1000000,221.5M,-141.77M,-39%,1%
01609W102,BABA,ALIBABA GROUP HLDG LTD,0,-1625000,0,-184.29M,CLOSE,0%
512807306,LRCX,LAM RESEARCH CORP,6420456,-2084000,859.7M,-279.05M,-24.5%,3.9%
482480100,KLAC,KLA CORP,710365,-270000,766.2M,-291.22M,-27.5%,3.5%
02079K305,GOOGL,ALPHABET INC,5802558,-2830000,1.41B,-687.97M,-32.8%,6.4%
Total,,,,,22.13B,-872.93M,-4.2%,100%
