CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
88160R101,TSLA,Tesla Inc,30500,15500,13.56M,6.89M,+103.3%,3.7%
00217D100,ASTS,AST Spacemobile Inc,790500,100000,38.8M,4.91M,+14.5%,10.5%
573874104,MRVL,Marvell Technology Inc,181800,14800,15.28M,1.24M,+8.9%,4.1%
773121108,RKLB,Rocket Lab Corporation,556000,15000,26.64M,718.65K,+2.8%,7.2%
67066G104,NVDA,NVIDIA Corporation,562000,3000,104.86M,559.74K,+0.5%,28.5%
008073108,AVAV,AeroVironment Inc,400,400,125.96K,125.96K,NEW,0.03%
72703X106,PL,Planet Labs PBC,9000,9000,116.82K,116.82K,NEW,0.03%
292671708,UUUU,Energy Fuels Inc,6600,6600,101.31K,101.31K,NEW,0.03%
G6700G107,NVT,nVent Electric plc,1000,1000,98.64K,98.64K,NEW,0.03%
030111207,AMSC,American Superconductor Corp,1600,1600,95.02K,95.02K,NEW,0.03%
00218A105,ASPI,ASP Isotopes Inc,9600,9600,92.35K,92.35K,NEW,0.03%
87151X101,SYM,Symbotic Inc,1700,1700,91.63K,91.63K,NEW,0.02%
88023B103,TEM,Tempus AI Inc,1100,1100,88.78K,88.78K,NEW,0.02%
G25457105,CRDO,Credo Technology Group Holding Ltd,600,600,87.37K,87.37K,NEW,0.02%
765504105,RR,Richtech Robotics Inc,20000,20000,85.8K,85.8K,NEW,0.02%
L8681T102,SPOT,Spotify Technology SA,40100,0,27.99M,0,NO CHANGE,7.6%
22788C105,CRWD,CrowdStrike Holdings Inc,51000,0,25.01M,0,NO CHANGE,6.8%
037833100,AAPL,Apple Inc,80900,0,20.6M,0,NO CHANGE,5.6%
007903107,AMD,Advanced Micro Devices Inc,125300,0,20.27M,0,NO CHANGE,5.5%
833445109,SNOW,Snowflake Inc,76900,0,17.34M,0,NO CHANGE,4.7%
594918104,MSFT,Microsoft Corp,33200,0,17.2M,0,NO CHANGE,4.7%
023135106,AMZN,Amazon Com Inc,70800,0,15.55M,0,NO CHANGE,4.2%
389637109,GBTC,Grayscale Bitcoin Trust ETF,107700,0,9.67M,0,NO CHANGE,2.6%
67079K100,SMR,NuScale Power Corporation,198100,0,7.13M,0,NO CHANGE,1.9%
81762P102,NOW,ServiceNow Inc,7050,0,6.49M,0,NO CHANGE,1.8%
389930207,BTC,Grayscale Bitcoin Mini Trust ETF,21540,0,1.09M,0,NO CHANGE,0.3%
Total,,,,,368.46M,15.31M,+4.7%,100%
