CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
349381103,FIGR,FIGURE TECHNOLOGY SOLUTIONS,11253191,11253191,409.28M,409.28M,NEW,19.4%
G2949D104,ETHM,DYNAMIX CORP,2603319,2603319,27.1M,27.1M,NEW,1.3%
92337U302,TONX,TON STRATEGY CO,1577287,1577287,11.1M,11.1M,NEW,0.53%
81141R100,SE,SEA LTD,1100179,0,196.63M,0,NO CHANGE,9.3%
77664L207,ROOT,ROOT INC,1232607,0,110.33M,0,NO CHANGE,5.2%
852234103,XYZ,BLOCK INC,1106500,0,79.97M,0,NO CHANGE,3.8%
G29018101,DLO,DLOCAL LTD,3891900,0,55.58M,0,NO CHANGE,2.6%
18467V109,YOU,CLEAR SECURE INC,747978,0,24.97M,0,NO CHANGE,1.2%
58733R102,MELI,MERCADOLIBRE INC,10673,0,24.94M,0,NO CHANGE,1.2%
389637109,GBTC,GRAYSCALE BITCOIN TRUST ETF,29309,0,2.63M,0,NO CHANGE,0.12%
389930207,BTC,GRAYSCALE BITCOIN MINI TR BT,5861,0,296.74K,0,NO CHANGE,0.01%
19260Q107,COIN,COINBASE GLOBAL INC,737500,-100,248.9M,-33.75K,-0%,11.8%
770700102,HOOD,ROBINHOOD MKTS INC,3243497,-2300,464.4M,-329.31K,-0.1%,22%
G6683N103,NU,NU HLDGS LTD,28111640,-1209160,450.07M,-19.36M,-4.1%,21.4%
Total,,,,,2.11B,427.76M,+29.1%,100%
