CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
37890B100,GBTG,GLOBAL BUSINESS TRAVEL GROUP,7187258,7187258,58.07M,58.07M,NEW,49.7%
65341B106,XIFR,XPLR INFRASTRUCTURE LP,3288349,3288349,33.44M,33.44M,NEW,28.6%
L02235106,AMBP,ARDAGH METAL PACKAGING S A,2451062,0,9.78M,0,NO CHANGE,8.4%
530715AG6,FWONA,LIBERTY MEDIA CORP DEL,58381000,-8420000,6.02M,-867.7K,-12.6%,5.1%
530715AL5,FWONA,LIBERTY MEDIA CORP DEL,105083000,-17850000,9.6M,-1.63M,-14.5%,8.2%
35909D109,FYBR,FRONTIER COMMUNICATIONS PARE,0,-93562,0,-3.41M,CLOSE,0%
Total,,,,,116.91M,85.61M,+258.7%,100%
