CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
644535106,NGD,NEW GOLD INC CDA,393587,393587,2.83M,2.83M,NEW,1%
284902509,EGO,ELDORADO GOLD CORP NEW,87038,87038,2.51M,2.51M,NEW,0.91%
13321L108,CCJ,CAMECO CORP,27128,27128,2.27M,2.27M,NEW,0.83%
06849F108,B,BARRICK MNG CORP,50092,50092,1.64M,1.64M,NEW,0.6%
296006109,ERO,ERO COPPER CORP,121883,77986,2.47M,1.58M,+177.7%,0.9%
450913108,IAG,IAMGOLD CORP,118063,118063,1.52M,1.52M,NEW,0.55%
443628102,HBM,HUDBAY MINERALS INC,167225,93208,2.53M,1.41M,+125.9%,0.92%
651639106,NEM,NEWMONT CORP,15199,15199,1.28M,1.28M,NEW,0.47%
833635105,SQM,SOCIEDAD QUIMICA Y MINERA DE,21152,21152,909.11K,909.11K,NEW,0.33%
59151K108,MEOH,METHANEX CORP,49032,20698,1.95M,822.73K,+73.1%,0.71%
92859G608,VZLA,VIZSLA SILVER CORP,165673,165673,715.31K,715.31K,NEW,0.26%
91688R108,URG,UR-ENERGY INC,380934,380934,681.87K,681.87K,NEW,0.25%
784730103,SSRM,SSR MINING IN,27018,27018,659.54K,659.54K,NEW,0.24%
82835P103,SVM,SILVERCORP METALS INC,104337,104337,658.11K,658.11K,NEW,0.24%
015658107,ASTL,ALGOMA STL GROUP INC,139406,86213,494.74K,305.96K,+162.1%,0.18%
192108504,CDE,COEUR MNG INC,110536,13816,2.07M,259.19K,+14.3%,0.75%
714266103,PPTA,PERPETUA RESOURCES CORP,31872,4697,644.77K,95.02K,+17.3%,0.23%
83419D201,SLSR,SOLARIS RES INC,5454201,0,34.79M,0,NO CHANGE,12.6%
74022D407,PDS,PRECISION DRILLING CORP,11808,-1786,665.5K,-100.66K,-13.1%,0.24%
19425C100,CNL,COLLECTIVE MINING LTD,0,-27011,0,-295.77K,CLOSE,0%
H5012F103,LAR,LITHIUM ARGENTINA AG,197449,-147706,659.48K,-493.34K,-42.8%,0.24%
156431108,CENX,CENTURY ALUM CO,0,-34147,0,-615.33K,CLOSE,0%
35671D857,FCX,FREEPORT-MCMORAN INC,0,-16417,0,-711.68K,CLOSE,0%
343412102,FLR,FLUOR CORP NEW,0,-16772,0,-859.9K,CLOSE,0%
858119100,STLD,STEEL DYNAMICS INC,0,-7559,0,-967.63K,CLOSE,0%
292671708,UUUU,ENERGY FUELS INC,72974,-79719,1.12M,-1.22M,-52.2%,0.41%
61945C103,MOS,MOSAIC CO NEW,0,-34143,0,-1.25M,CLOSE,0%
G0378L100,AU,ANGLOGOLD ASHANTI PLC,0,-29784,0,-1.35M,CLOSE,0%
916896103,UEC,URANIUM ENERGY CORP,47684,-133530,636.11K,-1.78M,-73.7%,0.23%
44955L106,IAUX,I-80 GOLD CORP,17376551,-3350800,16.6M,-3.2M,-16.2%,6%
46655E100,DC,DAKOTA GOLD CORP,7181766,-2529737,32.68M,-11.51M,-26%,11.9%
83056P715,SKE,SKEENA RES LTD NEW,3447840,-1700000,63.48M,-31.3M,-33%,23.1%
01921D204,AAUC,ALLIED GOLD CORP,5612312,-2102000,98.06M,-36.73M,-27.2%,35.6%
29446Y502,EQX,EQUINOX GOLD CORP,61401,-12167977,687.68K,-136.28M,-99.5%,0.25%
80013R206,SAND,SANDSTORM GOLD LTD,0,-20851771,0,-196.3M,CLOSE,0%
Total,,,,,275.23M,-404.8M,-75%,100%
