CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
683344105,ONTO,ONTO INNOVATION INC,110000,110000,14.21M,14.21M,NEW,14.4%
G3323L100,FN,FABRINET,8400,8400,3.06M,3.06M,NEW,3.1%
M87915274,TSEM,TOWER SEMICONDUCTOR LTD,42000,42000,3.04M,3.04M,NEW,3.1%
871607107,SNPS,SYNOPSYS INC,6000,6000,2.96M,2.96M,NEW,3%
682189105,ON,ON SEMICONDUCTOR CORP,50000,50000,2.47M,2.47M,NEW,2.5%
880770102,TER,TERADYNE INC,76000,16000,10.46M,2.2M,+26.7%,10.6%
023135106,AMZN,AMAZON COM INC,10000,10000,2.2M,2.2M,NEW,2.2%
34379V103,FLNC,FLUENCE ENERGY INC,200000,200000,2.16M,2.16M,NEW,2.2%
67079K100,SMR,NUSCALE PWR CORP,60000,60000,2.16M,2.16M,NEW,2.2%
46438F101,IBIT,ISHARES BITCOIN TRUST ETF,118000,28000,7.67M,1.82M,+31.1%,7.8%
G4124C109,GRAB,GRAB HOLDINGS LIMITED,240000,240000,1.44M,1.44M,NEW,1.5%
75776W103,RDW,REDWIRE CORPORATION,300000,130000,2.7M,1.17M,+76.5%,2.7%
040413205,ANET,ARISTA NETWORKS INC,48000,8000,6.99M,1.17M,+20%,7.1%
97785W106,WOLF,WOLFSPEED INC,1670,1670,47.76K,47.76K,NEW,0.05%
04626A103,ALAB,ASTERA LABS INC,10000,-3000,1.96M,-587.4K,-23.1%,2%
88160R101,TSLA,TESLA INC,0,-4000,0,-1.27M,CLOSE,0%
N97284108,NBIS,NEBIUS GROUP N.V.,0,-24000,0,-1.33M,CLOSE,0%
679295105,OKTA,OKTA INC,0,-17000,0,-1.7M,CLOSE,0%
19247G107,COHR,COHERENT CORP,26000,-18000,2.8M,-1.94M,-40.9%,2.8%
781154109,RBRK,RUBRIK INC.,0,-22000,0,-1.97M,CLOSE,0%
171779309,CIEN,CIENA CORP,0,-30000,0,-2.44M,CLOSE,0%
15101Q207,CLS,CELESTICA INC,10000,-11000,2.46M,-2.71M,-52.4%,2.5%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,0,-12000,0,-2.72M,CLOSE,0%
594972408,MSTR,MICROSTRATEGY INC,0,-7000,0,-2.83M,CLOSE,0%
M7S64H106,MNDY,MONDAY COM LTD,0,-9000,0,-2.83M,CLOSE,0%
816850101,SMTC,SEMTECH CORP,100000,-60000,7.14M,-4.29M,-37.5%,7.2%
81762P102,NOW,SERVICENOW INC,0,-6000,0,-6.17M,CLOSE,0%
007903107,AMD,ADVANCED MICRO DEVICES INC,50000,-43000,8.09M,-6.96M,-46.2%,8.2%
G25457105,CRDO,CREDO TECHNOLOGY GROUP HOLDI,102000,-68000,14.85M,-9.9M,-40%,15%
Total,,,,,98.88M,-9.53M,-11.1%,100%
