CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
78462F103,SPY,SPDR S&P 500 ETF TR,1343852,925902,895.25M,616.82M,+221.5%,36.5%
594918104,MSFT,MICROSOFT CORP,384623,384623,199.22M,199.22M,NEW,8.1%
88160R101,TSLA,TESLA INC,407072,334327,181.03M,148.68M,+459.6%,7.4%
64110L106,NFLX,NETFLIX INC,135674,118651,162.66M,142.25M,+697%,6.6%
11135F101,AVGO,BROADCOM INC,215761,215761,71.18M,71.18M,NEW,2.9%
007903107,AMD,ADVANCED MICRO DEVICES INC,791923,401875,128.13M,65.02M,+103%,5.2%
30303M102,META,META PLATFORMS INC,179272,86785,131.65M,63.73M,+93.8%,5.4%
833445109,SNOW,SNOWFLAKE INC,210479,210479,47.47M,47.47M,NEW,1.9%
19260Q107,COIN,COINBASE GLOBAL INC,184821,126795,62.38M,42.79M,+218.5%,2.5%
595112103,MU,MICRON TECHNOLOGY INC,197002,197002,32.96M,32.96M,NEW,1.3%
86800U302,SMCI,SUPER MICRO COMPUTER INC,730185,460456,35.01M,22.07M,+170.7%,1.4%
68389X105,ORCL,ORACLE CORP,47585,47585,13.38M,13.38M,NEW,0.55%
58733R102,MELI,MERCADOLIBRE INC,4917,4840,11.49M,11.31M,+6285.7%,0.47%
46625H100,JPM,JPMORGAN CHASE & CO.,22409,22409,7.07M,7.07M,NEW,0.29%
00724F101,ADBE,ADOBE INC,23462,18331,8.28M,6.47M,+357.3%,0.34%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,87719,12251,24.5M,3.42M,+16.2%,1%
81369Y605,XLF,SELECT SECTOR SPDR TR,24857,24857,1.34M,1.34M,NEW,0.05%
09857L108,BKNG,BOOKING HOLDINGS INC,8613,163,46.5M,880.08K,+1.9%,1.9%
36467W109,GME,GAMESTOP CORP NEW,97083,27813,2.65M,758.74K,+40.2%,0.11%
437076102,HD,HOME DEPOT INC,1344,391,544.58K,158.43K,+41%,0.02%
47215P106,JD,JD.COM INC,37291,1623,1.3M,56.77K,+4.6%,0.05%
747525103,QCOM,QUALCOMM INC,16548,247,2.75M,41.09K,+1.5%,0.11%
90353T100,UBER,UBER TECHNOLOGIES INC,2841,291,278.33K,28.51K,+11.4%,0.01%
91680M107,UPST,UPSTART HLDGS INC,15495,380,787.15K,19.3K,+2.5%,0.03%
949746101,WFC,WELLS FARGO CO NEW,37462,8,3.14M,670.56,+0%,0.13%
87612E106,TGT,TARGET CORP,10803,-73,969.03K,-6.55K,-0.7%,0.04%
166764100,CVX,CHEVRON CORP NEW,15996,-82,2.48M,-12.73K,-0.5%,0.1%
81369Y506,XLE,SELECT SECTOR SPDR TR,3770,-925,336.81K,-82.64K,-19.7%,0.01%
22160K105,COST,COSTCO WHSL CORP NEW,6308,-120,5.84M,-111.08K,-1.9%,0.24%
22788C105,CRWD,CROWDSTRIKE HLDGS INC,9825,-301,4.82M,-147.6K,-3%,0.2%
532457108,LLY,ELI LILLY & CO,461,-1219,351.74K,-930.1K,-72.6%,0.01%
336433107,FSLR,FIRST SOLAR INC,1843,-5515,406.44K,-1.22M,-75%,0.02%
097023105,BA,BOEING CO,56413,-25579,12.18M,-5.52M,-31.2%,0.5%
70450Y103,PYPL,PAYPAL HLDGS INC,0,-105534,0,-7.84M,CLOSE,0%
023135106,AMZN,AMAZON COM INC,0,-58280,0,-12.79M,CLOSE,0%
79466L302,CRM,SALESFORCE INC,0,-51312,0,-13.99M,CLOSE,0%
464288513,HYG,ISHARES TR,0,-183202,0,-14.78M,CLOSE,0%
78463V107,GLD,SPDR GOLD TR,0,-86821,0,-26.47M,CLOSE,0%
464287655,IWM,ISHARES TR,339320,-183527,82.1M,-44.41M,-35.1%,3.3%
037833100,AAPL,APPLE INC,0,-219191,0,-44.97M,CLOSE,0%
01609W102,BABA,ALIBABA GROUP HLDG LTD,239839,-328194,42.87M,-58.66M,-57.8%,1.7%
69608A108,PLTR,PALANTIR TECHNOLOGIES INC,547721,-360536,99.92M,-65.77M,-39.7%,4.1%
67066G104,NVDA,NVIDIA CORPORATION,0,-418968,0,-66.19M,CLOSE,0%
02079K107,GOOG,ALPHABET INC,0,-425578,0,-75.49M,CLOSE,0%
594972408,MSTR,STRATEGY INC,166796,-255750,53.74M,-82.41M,-60.5%,2.2%
02079K305,GOOGL,ALPHABET INC,315636,-505015,76.73M,-122.77M,-61.5%,3.1%
46090E103,QQQ,INVESCO QQQ TR,695,-205924,417.26K,-123.63M,-99.7%,0.02%
Total,,,,,2.45B,728.95M,+46.5%,100%
