CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
69932A204,PSKY,PARAMOUNT SKYDANCE CORP,9866475,9866475,186.67M,186.67M,NEW,8.5%
278768106,SATS,ECHOSTAR CORP,1294117,1294117,98.82M,98.82M,NEW,4.5%
056752108,BIDU,BAIDU INC,891749,743205,117.51M,97.93M,+500.3%,5.3%
45826J105,NTLA,INTELLIA THERAPEUTICS INC,5889936,4337428,101.72M,74.91M,+279.4%,4.6%
35137L204,FOX,FOX CORP,2372654,1177270,135.93M,67.45M,+98.5%,6.2%
30303M102,META,META PLATFORMS INC,85784,79592,63M,58.45M,+1285.4%,2.9%
01609W102,BABA,ALIBABA GROUP HLDG LTD,365117,209391,65.26M,37.42M,+134.5%,3%
07373V105,BEAM,BEAM THERAPEUTICS INC,1533269,1533269,37.21M,37.21M,NEW,1.7%
24703L202,DELL,DELL TECHNOLOGIES INC,654043,188413,92.72M,26.71M,+40.5%,4.2%
02079K305,GOOGL,ALPHABET INC,123469,97478,30.02M,23.7M,+375%,1.4%
47215P106,JD,JD.COM INC,1024919,511799,35.85M,17.9M,+99.7%,1.6%
91332U101,U,UNITY SOFTWARE INC,384002,384002,15.38M,15.38M,NEW,0.7%
007903107,AMD,ADVANCED MICRO DEVICES INC,369882,80404,59.84M,13.01M,+27.8%,2.7%
020764106,AMR,ALPHA METALLURGICAL RESOUR I,74022,74022,12.15M,12.15M,NEW,0.55%
185899101,CLF,CLEVELAND-CLIFFS INC NEW,896055,896055,10.93M,10.93M,NEW,0.49%
98262P200,WGHTQ,WW INTL INC,376431,376431,10.3M,10.3M,NEW,0.47%
83304A106,SNAP,SNAP INC,1330206,1330206,10.26M,10.26M,NEW,0.46%
06849F108,B,BARRICK MNG CORP,510779,228559,16.74M,7.49M,+81%,0.76%
573874104,MRVL,MARVELL TECHNOLOGY INC,158147,41537,13.3M,3.49M,+35.6%,0.6%
718172109,PM,PHILIP MORRIS INTL INC,38028,4467,6.17M,724.55K,+13.3%,0.28%
26884L109,EQT,EQT CORP,169172,2268,9.21M,123.45K,+1.4%,0.42%
74915M605,QVCGA,QVC GROUP INC,702768,0,9.48M,0,NO CHANGE,0.43%
722304102,PDD,PDD HOLDINGS INC,85372,-653,11.28M,-86.31K,-0.8%,0.51%
19260Q107,COIN,COINBASE GLOBAL INC,242376,-303,81.8M,-102.26K,-0.1%,3.7%
02209S103,MO,ALTRIA GROUP INC,44301,-1988,2.93M,-131.33K,-4.3%,0.13%
H8817H100,RIG,TRANSOCEAN LTD,1983291,-121541,6.19M,-379.21K,-5.8%,0.28%
254687106,DIS,DISNEY WALT CO,24778,-4045,2.84M,-463.15K,-14%,0.13%
G7997W102,SDRL,SEADRILL LTD,300622,-15448,9.08M,-466.68K,-4.9%,0.41%
81141R100,SE,SEA LTD,62728,-4840,11.21M,-865.05K,-7.2%,0.51%
G65431127,NE,NOBLE CORP PLC,249009,-37721,7.04M,-1.07M,-13.2%,0.32%
70450Y103,PYPL,PAYPAL HLDGS INC,161995,-16312,10.86M,-1.09M,-9.1%,0.49%
82846H405,QXO,QXO INC,462237,-62493,8.81M,-1.19M,-11.9%,0.4%
G9460G101,VAL,VALARIS LTD,199550,-36209,9.73M,-1.77M,-15.4%,0.44%
401617105,GES,GUESS INC,0,-178214,0,-2.15M,CLOSE,0%
25402D102,DOCN,DIGITALOCEAN HLDGS INC,231598,-63797,7.91M,-2.18M,-21.6%,0.36%
88034P109,TME,TENCENT MUSIC ENTMT GROUP,154650,-94118,3.61M,-2.2M,-37.8%,0.16%
G4124C109,GRAB,GRAB HOLDINGS LIMITED,804111,-448176,4.84M,-2.7M,-35.8%,0.22%
023135106,AMZN,AMAZON COM INC,23909,-16526,5.25M,-3.63M,-40.9%,0.24%
93403J106,WRBY,WARBY PARKER INC,0,-169220,0,-3.71M,CLOSE,0%
42824C109,HPE,HEWLETT PACKARD ENTERPRISE C,150312,-154307,3.69M,-3.79M,-50.7%,0.17%
852234103,XYZ,BLOCK INC,119624,-53892,8.65M,-3.89M,-31.1%,0.39%
595112103,MU,MICRON TECHNOLOGY INC,537645,-27371,89.96M,-4.58M,-4.8%,4.1%
15118V207,CELH,CELSIUS HLDGS INC,0,-101618,0,-4.71M,CLOSE,0%
77543R102,ROKU,ROKU INC,129515,-47460,12.97M,-4.75M,-26.8%,0.59%
75281A109,RRC,RANGE RES CORP,0,-145873,0,-5.93M,CLOSE,0%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,325389,-21476,90.88M,-6M,-6.2%,4.1%
91531W106,TIGR,UP FINTECH HLDG LTD,0,-698431,0,-6.74M,CLOSE,0%
H17182108,CRSP,CRISPR THERAPEUTICS AG,270350,-104604,17.52M,-6.78M,-27.9%,0.79%
G68707101,PAGS,PAGSEGURO DIGITAL LTD,397143,-732028,3.97M,-7.32M,-64.8%,0.18%
03831W108,APP,APPLOVIN CORP,9780,-10478,7.03M,-7.53M,-51.7%,0.32%
926400102,VSCO,VICTORIAS SECRET AND CO,0,-431571,0,-7.99M,CLOSE,0%
713448108,PEP,PEPSICO INC,0,-63037,0,-8.32M,CLOSE,0%
91912E105,VALE,VALE S A,0,-888445,0,-8.63M,CLOSE,0%
88160R101,TSLA,TESLA INC,532721,-21154,236.91M,-9.41M,-3.8%,10.7%
72352L106,PINS,PINTEREST INC,0,-273803,0,-9.82M,CLOSE,0%
83406F102,SOFI,SOFI TECHNOLOGIES INC,0,-589580,0,-10.74M,CLOSE,0%
458140100,INTC,INTEL CORP,2207715,-476634,74.07M,-15.99M,-17.8%,3.4%
707569109,PENN,PENN ENTERTAINMENT INC,383713,-1474140,7.39M,-28.39M,-79.3%,0.33%
227046109,CROX,CROCS INC,112001,-538354,9.36M,-44.98M,-82.8%,0.42%
12769G100,CZR,CAESARS ENTERTAINMENT INC NE,431645,-2151591,11.67M,-58.15M,-83.3%,0.53%
934423104,WBD,WARNER BROS DISCOVERY INC,11803203,-3122167,230.52M,-60.98M,-20.9%,10.4%
N07059210,ASML,ASML HOLDING N V,0,-85268,0,-68.33M,CLOSE,0%
518439104,EL,LAUDER ESTEE COS INC,0,-845787,0,-68.34M,CLOSE,0%
67066G104,NVDA,NVIDIA CORPORATION,442706,-376745,82.6M,-70.29M,-46%,3.7%
92556H206,PSKY,PARAMOUNT GLOBAL,0,-13909438,0,-179.43M,CLOSE,0%
Total,,,,,2.21B,75.03M,+4.2%,100%
