CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
67066G104,NVDA,NVIDIA CORPORATION,382000,382000,71.27M,71.27M,NEW,8.1%
N97284108,NBIS,NEBIUS GROUP N.V.,2193647,453000,246.19M,50.84M,+26%,27.9%
G16910120,BLSH,BULLISH,264066,264066,16.8M,16.8M,NEW,1.9%
36317J209,GLXY,GALAXY DIGITAL INC.,1861200,325000,62.89M,10.98M,+21.2%,7.1%
00218A105,ASPI,ASP ISOTOPES INC,3200000,1000000,30.69M,9.59M,+45.5%,3.5%
01609W102,BABA,ALIBABA GROUP HLDG LTD,20000,20000,3.57M,3.57M,NEW,0.41%
090040106,BILI,BILIBILI INC,150000,50000,4.21M,1.4M,+50%,0.48%
50077B207,KTOS,KRATOS DEFENSE & SEC SOLUTIO,1773655,0,162.04M,0,NO CHANGE,18.4%
097023105,BA,BOEING CO,617000,0,133.11M,0,NO CHANGE,15.1%
G0772R208,NTB,BANK OF NT BUTTERFIELD&SON L,1793437,0,76.92M,0,NO CHANGE,8.7%
45841N107,IBKR,INTERACTIVE BROKERS GROUP IN,340000,0,23.4M,0,NO CHANGE,2.7%
464287655,IWM,ISHARES TR,90000,0,21.78M,0,NO CHANGE,2.5%
482497104,BEKE,KE HLDGS INC,550000,0,10.45M,0,NO CHANGE,1.2%
233051879,ASHR,DBX ETF TR,250000,0,8.24M,0,NO CHANGE,0.93%
464287184,FXI,ISHARES TR,125000,0,5.14M,0,NO CHANGE,0.58%
500767306,KWEB,KRANESHARES TR,0,-150000,0,-5.15M,CLOSE,0%
G17977110,BUR,BURFORD CAP LTD,0,-575000,0,-6.74M,CLOSE,0%
90353T100,UBER,UBER TECHNOLOGIES INC,0,-75000,0,-6.99M,CLOSE,0%
09857L108,BKNG,BOOKING HOLDINGS INC,1000,-1500,5.39M,-8.09M,-60%,0.61%
44332N106,HTHT,H WORLD GROUP LTD,0,-250000,0,-8.48M,CLOSE,0%
Total,,,,,882.09M,129M,+23.9%,100%
