CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
320209109,FFBC,FIRST FINL BANCORP OH,221920,221920,5.6M,5.6M,NEW,1.4%
37940X102,GPN,GLOBAL PMTS INC,141700,55075,11.77M,4.58M,+63.6%,3%
70450Y103,PYPL,PAYPAL HLDGS INC,132005,22450,8.85M,1.51M,+20.5%,2.3%
01446U103,ALRS,ALERUS FINL CORP,64905,64905,1.44M,1.44M,NEW,0.37%
67103X102,OFG,OFG BANCORP,233170,30740,10.14M,1.34M,+15.2%,2.6%
31946M103,FCNCA,FIRST CTZNS BANCSHARES INC D,9495,746,16.99M,1.33M,+8.5%,4.4%
957638109,WAL,WESTERN ALLIANCE BANCORP,104210,12735,9.04M,1.1M,+13.9%,2.3%
337738108,FISV,FISERV INC,5155,5155,664.63K,664.63K,NEW,0.17%
59100U108,CASH,PATHWARD FINANCIAL INC,8369,8369,619.39K,619.39K,NEW,0.16%
20786W107,CNOB,CONNECTONE BANCORP INC,306247,24182,7.6M,599.96K,+8.6%,1.9%
12326C105,BFST,BUSINESS FIRST BANCSHARES IN,65377,22573,1.54M,532.95K,+52.7%,0.4%
25432X102,DCOM,DIME CMNTY BANCSHARES INC,109230,15792,3.26M,471.08K,+16.9%,0.84%
496719105,KINS,KINGSTONE COS INC,296750,26821,4.36M,394.27K,+9.9%,1.1%
43785V102,MCHB,MECHANICS BANCORP,243136,22438,3.24M,298.65K,+10.2%,0.83%
433539202,HIPO,HIPPO HLDGS INC,6606,6606,238.87K,238.87K,NEW,0.06%
75605Y106,HOUS,ANYWHERE REAL ESTATE INC,2563905,12255,27.15M,129.78K,+0.5%,7%
78467Y107,MDY,SPDR S&P MIDCAP 400 ETF TR,1807,183,1.08M,109.07K,+11.3%,0.28%
63938C108,NAVI,NAVIENT CORPORATION,39720,7525,522.32K,98.95K,+23.4%,0.13%
H42097107,UBS,UBS GROUP AG,49850,2250,2.04M,92.25K,+4.7%,0.52%
92828Q109,VRTS,VIRTUS INVT PARTNERS INC,61174,464,11.62M,88.17K,+0.8%,3%
78442P106,SLM,SLM CORP,407405,3000,11.28M,83.04K,+0.7%,2.9%
06738E204,BCS,BARCLAYS PLC,517435,4000,10.7M,82.68K,+0.8%,2.7%
96208T104,WEX,WEX INC,65960,500,10.39M,78.77K,+0.8%,2.7%
14316J108,CG,CARLYLE GROUP INC,162765,1230,10.21M,77.12K,+0.8%,2.6%
05465C100,AX,AXOS FINANCIAL INC,154055,825,13.04M,69.84K,+0.5%,3.3%
66405S100,NBN,NORTHEAST BK PORTLAND ME,74083,650,7.42M,65.1K,+0.9%,1.9%
21871X109,CRBG,COREBRIDGE FINL INC,250500,2000,8.03M,64.1K,+0.8%,2.1%
902788108,UMBF,UMB FINL CORP,101650,475,12.03M,56.22K,+0.5%,3.1%
15746L100,CBNA,CHAIN BRIDGE BANCORP INC,204110,1610,6.68M,52.7K,+0.8%,1.7%
902952100,GROW,U S GLOBAL INVS INC,700884,16661,1.93M,45.82K,+2.4%,0.49%
05990K106,BANC,BANC OF CALIFORNIA INC,325365,2640,5.38M,43.69K,+0.8%,1.4%
680277100,OSBC,OLD SECOND BANCORP INC ILL,335335,2385,5.8M,41.22K,+0.7%,1.5%
92645B103,VCTR,VICTORY CAP HLDGS INC,130752,570,8.47M,36.91K,+0.4%,2.2%
37149D204,GIPR,GENERATION INCOME PPTYS INC,267769,39126,246.51K,36.02K,+17.1%,0.06%
947890109,WBS,WEBSTER FINL CORP,74995,595,4.46M,35.37K,+0.8%,1.1%
29667J101,ESQ,ESQUIRE FINL HLDGS INC,93356,295,9.53M,30.11K,+0.3%,2.4%
