CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
79589L106,IOT,SAMSARA INC,556582,175411,20.73M,6.53M,+46%,65.3%
60937P106,MDB,MONGODB INC,3325,3325,1.03M,1.03M,NEW,3.3%
014442107,ALEC,ALECTOR INC,10286,10286,30.45K,30.45K,NEW,0.1%
05464T104,AXSM,AXSOME THERAPEUTICS INC,33849,0,4.11M,0,NO CHANGE,13%
19260Q107,COIN,COINBASE GLOBAL INC,8832,0,2.98M,0,NO CHANGE,9.4%
72703X106,PL,PLANET LABS PBC,172097,0,2.23M,0,NO CHANGE,7%
053604104,AVPT,AVEPOINT INC,32310,0,484.97K,0,NO CHANGE,1.5%
83067L208,SKLZ,SKILLZ INC,13950,0,111.6K,0,NO CHANGE,0.35%
69404D108,PACB,PACIFIC BIOSCIENCES CALIF IN,20586,0,26.35K,0,NO CHANGE,0.08%
85208T107,CXM,SPRINKLR INC,0,-88228,0,-746.41K,CLOSE,0%
22788C105,CRWD,CROWDSTRIKE HLDGS INC,0,-1472,0,-749.7K,CLOSE,0%
25809K105,DASH,DOORDASH INC,0,-14375,0,-3.54M,CLOSE,0%
G6683N103,NU,NU HLDGS LTD,0,-2487395,0,-34.13M,CLOSE,0%
Total,,,,,31.74M,-31.57M,-50.3%,100%
