CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
02079K107,GOOG,ALPHABET INC,370116,321772,90.14M,78.37M,+665.6%,10.4%
88160R101,TSLA,TESLA INC,89136,89136,39.64M,39.64M,NEW,4.6%
01609W102,BABA,ALIBABA GROUP HLDG LTD,198435,198435,35.47M,35.47M,NEW,4.1%
81141R100,SE,SEA LTD,581531,191012,103.94M,34.14M,+48.9%,12%
11135F101,AVGO,BROADCOM INC,87393,63574,28.83M,20.97M,+266.9%,3.3%
60471A101,MIR,MIRION TECHNOLOGIES INC,881593,881593,20.51M,20.51M,NEW,2.4%
35969L108,YMM,FULL TRUCK ALLIANCE CO LTD,1559186,1559186,20.22M,20.22M,NEW,2.3%
19247G107,COHR,COHERENT CORP,183605,183605,19.78M,19.78M,NEW,2.3%
55024U109,LITE,LUMENTUM HLDGS INC,156277,102873,25.43M,16.74M,+192.6%,2.9%
92537N108,VRT,VERTIV HOLDINGS CO,125088,105422,18.87M,15.9M,+536.1%,2.2%
13321L108,CCJ,CAMECO CORP,149634,149634,12.55M,12.55M,NEW,1.5%
67066G104,NVDA,NVIDIA CORPORATION,351488,66380,65.58M,12.39M,+23.3%,7.6%
01741R102,ATI,ATI INC,261280,144441,21.25M,11.75M,+123.6%,2.5%
46266C105,IQV,IQVIA HLDGS INC,146228,51958,27.77M,9.87M,+55.1%,3.2%
049468101,TEAM,ATLASSIAN CORPORATION,57064,57064,9.11M,9.11M,NEW,1.1%
871607107,SNPS,SYNOPSYS INC,24355,18096,12.02M,8.93M,+289.1%,1.4%
144285103,CRS,CARPENTER TECHNOLOGY CORP,34446,34446,8.46M,8.46M,NEW,0.98%
950915108,WRD,WERIDE INC,842389,819098,8.34M,8.11M,+3516.8%,0.96%
G11448100,BTDR,BITDEER TECHNOLOGIES GROUP,458958,458958,7.84M,7.84M,NEW,0.91%
767292105,RIOT,RIOT PLATFORMS INC,348000,348000,6.62M,6.62M,NEW,0.77%
90384S303,ULTA,ULTA BEAUTY INC,12080,12080,6.6M,6.6M,NEW,0.76%
G4705A100,ICLR,ICON PLC,33526,33526,5.87M,5.87M,NEW,0.68%
H5919C104,ONON,ON HLDG AG,125024,125024,5.29M,5.29M,NEW,0.61%
732908108,PONY,PONY AI INC,221408,221408,4.98M,4.98M,NEW,0.58%
98945L204,ZEPP,ZEPP HEALTH CORPORATION,105100,105100,4.81M,4.81M,NEW,0.56%
093712107,BE,BLOOM ENERGY CORP,56603,56603,4.79M,4.79M,NEW,0.55%
697435105,PANW,PALO ALTO NETWORKS INC,22649,22649,4.61M,4.61M,NEW,0.53%
969457100,WMB,WILLIAMS COS INC,75439,71333,4.78M,4.52M,+1737.3%,0.55%
68389X105,ORCL,ORACLE CORP,30048,15592,8.45M,4.39M,+107.9%,0.98%
85208M102,SFM,SPROUTS FMRS MKT INC,57730,39557,6.28M,4.3M,+217.7%,0.73%
91324P102,UNH,UNITEDHEALTH GROUP INC,12450,12450,4.3M,4.3M,NEW,0.5%
G7997R103,STX,SEAGATE TECHNOLOGY HLDNGS PL,50321,18000,11.88M,4.25M,+55.7%,1.4%
26701L100,BROS,DUTCH BROS INC,76276,76276,3.99M,3.99M,NEW,0.46%
532457108,LLY,ELI LILLY & CO,5200,5200,3.97M,3.97M,NEW,0.46%
278642103,EBAY,EBAY INC.,38666,38666,3.52M,3.52M,NEW,0.41%
776696106,ROP,ROPER TECHNOLOGIES INC,7000,7000,3.49M,3.49M,NEW,0.4%
46120E602,ISRG,INTUITIVE SURGICAL INC,6700,6700,3M,3M,NEW,0.35%
876030107,TPR,TAPESTRY INC,53319,25696,6.04M,2.91M,+93%,0.7%
539830109,LMT,LOCKHEED MARTIN CORP,5100,5100,2.55M,2.55M,NEW,0.29%
008073108,AVAV,AEROVIRONMENT INC,7480,7480,2.36M,2.36M,NEW,0.27%
833445109,SNOW,SNOWFLAKE INC,22635,7535,5.11M,1.7M,+49.9%,0.59%
02079K305,GOOGL,ALPHABET INC,6467,6467,1.57M,1.57M,NEW,0.18%
G6683N103,NU,NU HLDGS LTD,280100,84000,4.48M,1.34M,+42.8%,0.52%
75513E101,RTX,RTX CORPORATION,7657,7657,1.28M,1.28M,NEW,0.15%
66981J102,MNSO,MINISO GROUP HLDG LTD,192100,46800,4.32M,1.05M,+32.2%,0.5%
30303M102,META,META PLATFORMS INC,38775,1340,28.48M,984.07K,+3.6%,3.3%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,3001,3001,838.15K,838.15K,NEW,0.1%
81762P102,NOW,SERVICENOW INC,886,886,815.37K,815.37K,NEW,0.09%
771049103,RBLX,ROBLOX CORP,5555,5555,769.48K,769.48K,NEW,0.09%
60937P106,MDB,MONGODB INC,2399,2399,744.6K,744.6K,NEW,0.09%
192422103,CGNX,COGNEX CORP,14222,14222,644.26K,644.26K,NEW,0.07%
437076102,HD,HOME DEPOT INC,1515,1515,613.86K,613.86K,NEW,0.07%
L8681T102,SPOT,SPOTIFY TECHNOLOGY S A,1056,634,737.09K,442.53K,+150.2%,0.09%
64110L106,NFLX,NETFLIX INC,367,367,440K,440K,NEW,0.05%
37045V100,GM,GENERAL MTRS CO,7040,7040,429.23K,429.23K,NEW,0.05%
91332U101,U,UNITY SOFTWARE INC,10212,10212,408.89K,408.89K,NEW,0.05%
364760108,GAP,GAP INC,16600,16600,355.07K,355.07K,NEW,0.04%
67103H107,ORLY,OREILLY AUTOMOTIVE INC,2935,2935,316.42K,316.42K,NEW,0.04%
985194208,YSG,YATSEN HLDG LTD,138166,32766,1.25M,296.86K,+31.1%,0.14%
Q4982L109,IREN,IREN LIMITED,4920,4920,230.9K,230.9K,NEW,0.03%
34354P105,FLS,FLOWSERVE CORP,3800,3800,201.93K,201.93K,NEW,0.02%
34379V103,FLNC,FLUENCE ENERGY INC,0,-20000,0,-134.2K,CLOSE,0%
773903109,ROK,ROCKWELL AUTOMATION INC,0,-874,0,-290.32K,CLOSE,0%
911363109,URI,UNITED RENTALS INC,253,-1308,241.53K,-1.25M,-83.8%,0.03%
G25457105,CRDO,CREDO TECHNOLOGY GROUP HOLDI,0,-16100,0,-1.49M,CLOSE,0%
032095101,APH,AMPHENOL CORP NEW,0,-15295,0,-1.51M,CLOSE,0%
98980G102,ZS,ZSCALER INC,1486,-5843,445.3K,-1.75M,-79.7%,0.05%
147528103,CASY,CASEYS GEN STORES INC,0,-3748,0,-1.91M,CLOSE,0%
98887Q104,ZLAB,ZAI LAB LTD,0,-55210,0,-1.93M,CLOSE,0%
G4124C109,GRAB,GRAB HOLDINGS LIMITED,0,-463000,0,-2.33M,CLOSE,0%
18915M107,NET,CLOUDFLARE INC,0,-12138,0,-2.38M,CLOSE,0%
26142V105,DKNG,DRAFTKINGS INC NEW,0,-65105,0,-2.79M,CLOSE,0%
722304102,PDD,PDD HOLDINGS INC,0,-31515,0,-3.3M,CLOSE,0%
M2682V108,CYBR,CYBERARK SOFTWARE LTD,0,-8151,0,-3.32M,CLOSE,0%
254687106,DIS,DISNEY WALT CO,0,-27071,0,-3.36M,CLOSE,0%
285512109,EA,ELECTRONIC ARTS INC,0,-21231,0,-3.39M,CLOSE,0%
538034109,LYV,LIVE NATION ENTERTAINMENT IN,0,-26073,0,-3.94M,CLOSE,0%
64110W102,NTES,NETEASE INC,0,-31982,0,-4.3M,CLOSE,0%
594918104,MSFT,MICROSOFT CORP,63058,-9570,32.66M,-4.96M,-13.2%,3.8%
531229755,FWONK,LIBERTY MEDIA CORP DEL,0,-50537,0,-5.28M,CLOSE,0%
958102105,WDC,WESTERN DIGITAL CORP,286888,-45688,34.44M,-5.49M,-13.7%,4%
44332N106,HTHT,H WORLD GROUP LTD,0,-204227,0,-6.93M,CLOSE,0%
V5633W109,MMYT,MAKEMYTRIP LIMITED MAURITIUS,0,-99592,0,-9.76M,CLOSE,0%
803054204,SAP,SAP SE,23449,-51487,6.27M,-13.76M,-68.7%,0.72%
G0260P102,AS,AMER SPORTS INC,20456,-412714,710.85K,-14.34M,-95.3%,0.08%
023135106,AMZN,AMAZON COM INC,0,-97472,0,-21.38M,CLOSE,0%
90353T100,UBER,UBER TECHNOLOGIES INC,0,-276419,0,-25.79M,CLOSE,0%
88034P109,TME,TENCENT MUSIC ENTMT GROUP,2243614,-1282009,52.37M,-29.92M,-36.4%,6.1%
Total,,,,,865.09M,320.35M,+66.1%,100%
