CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
67066G104,NVDA,NVIDIA CORPORATION,10654,10654,1.99M,1.99M,NEW,0.69%
532457108,LLY,ELI LILLY & CO,2544,2544,1.94M,1.94M,NEW,0.68%
02043Q107,ALNY,ALNYLAM PHARMACEUTICALS INC,3872,3872,1.77M,1.77M,NEW,0.62%
88688T100,TLRY,TILRAY BRANDS INC,1010302,1010302,1.75M,1.75M,NEW,0.61%
N90064101,QURE,UNIQURE NV,29295,29295,1.71M,1.71M,NEW,0.6%
60937P106,MDB,MONGODB INC,5465,5465,1.7M,1.7M,NEW,0.59%
989207105,ZBRA,ZEBRA TECHNOLOGIES CORPORATI,5091,5091,1.51M,1.51M,NEW,0.53%
38747R827,NVDL,GRANITESHARES ETF TR,15583,15583,1.46M,1.46M,NEW,0.51%
H8817H100,RIG,TRANSOCEAN LTD,493744,462727,1.54M,1.44M,+1491.8%,0.54%
69370C100,PTC,PTC INC,6907,6907,1.4M,1.4M,NEW,0.49%
92343E102,VRSN,VERISIGN INC,4777,4777,1.34M,1.34M,NEW,0.47%
21873S108,CRWV,COREWEAVE INC,9739,9739,1.33M,1.33M,NEW,0.46%
88080T104,WULF,TERAWULF INC,116324,116324,1.33M,1.33M,NEW,0.46%
093712107,BE,BLOOM ENERGY CORP,15497,15497,1.31M,1.31M,NEW,0.46%
25809K105,DASH,DOORDASH INC,4729,4729,1.29M,1.29M,NEW,0.45%
260003108,DOV,DOVER CORP,6988,6988,1.17M,1.17M,NEW,0.41%
63010H108,NNE,NANO NUCLEAR ENERGY INC,28871,28871,1.11M,1.11M,NEW,0.39%
91324P102,UNH,UNITEDHEALTH GROUP INC,3187,3187,1.1M,1.1M,NEW,0.38%
78410G104,SBAC,SBA COMMUNICATIONS CORP NEW,5674,5674,1.1M,1.1M,NEW,0.38%
18915M107,NET,CLOUDFLARE INC,5101,5101,1.09M,1.09M,NEW,0.38%
670100205,NVO,NOVO-NORDISK A S,19624,19624,1.09M,1.09M,NEW,0.38%
85208M102,SFM,SPROUTS FMRS MKT INC,9963,9963,1.08M,1.08M,NEW,0.38%
776696106,ROP,ROPER TECHNOLOGIES INC,2733,2129,1.36M,1.06M,+352.5%,0.48%
92532F100,VRTX,VERTEX PHARMACEUTICALS INC,2578,2578,1.01M,1.01M,NEW,0.35%
674215207,CHRD,CHORD ENERGY CORPORATION,10070,10070,1M,1M,NEW,0.35%
03076C106,AMP,AMERIPRISE FINL INC,2027,2027,995.76K,995.76K,NEW,0.35%
16411R208,LNG,CHENIERE ENERGY INC,4008,4008,941.8K,941.8K,NEW,0.33%
801056102,SANM,SANMINA CORPORATION,8180,8180,941.6K,941.6K,NEW,0.33%
142339100,CSL,CARLISLE COS INC,2847,2847,936.55K,936.55K,NEW,0.33%
958102105,WDC,WESTERN DIGITAL CORP,7691,7691,923.38K,923.38K,NEW,0.32%
G4124C109,GRAB,GRAB HOLDINGS LIMITED,177106,152677,1.07M,919.12K,+625%,0.37%
25243Q205,DEO,DIAGEO PLC,9294,9294,886.93K,886.93K,NEW,0.31%
01973R101,ALSN,ALLISON TRANSMISSION HLDGS I,10294,10294,873.75K,873.75K,NEW,0.3%
127387108,CDNS,CADENCE DESIGN SYSTEM INC,2401,2401,843.38K,843.38K,NEW,0.29%
M7S64H106,MNDY,MONDAY COM LTD,4320,4320,836.74K,836.74K,NEW,0.29%
G3643J108,FLUT,FLUTTER ENTMT PLC,3279,3279,832.87K,832.87K,NEW,0.29%
83088M102,SWKS,SKYWORKS SOLUTIONS INC,10768,10768,828.92K,828.92K,NEW,0.29%
G29018101,DLO,DLOCAL LTD,57725,57725,824.31K,824.31K,NEW,0.29%
88579Y101,MMM,3M CO,5307,5307,823.54K,823.54K,NEW,0.29%
832248207,SFD,SMITHFIELD FOODS INC,34913,34913,819.76K,819.76K,NEW,0.29%
05969A105,TBBK,BANCORP INC DEL,10902,10902,816.45K,816.45K,NEW,0.28%
45841N107,IBKR,INTERACTIVE BROKERS GROUP IN,11807,11807,812.44K,812.44K,NEW,0.28%
516544103,LNTH,LANTHEUS HLDGS INC,15840,15840,812.43K,812.43K,NEW,0.28%
052769106,ADSK,AUTODESK INC,2557,2557,812.28K,812.28K,NEW,0.28%
452327109,ILMN,ILLUMINA INC,8543,8543,811.33K,811.33K,NEW,0.28%
443201108,HWM,HOWMET AEROSPACE INC,4117,4117,807.88K,807.88K,NEW,0.28%
426281101,JKHY,HENRY JACK & ASSOC INC,5415,5415,806.46K,806.46K,NEW,0.28%
