CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
02079K305,GOOGL,ALPHABET INC,7221115,5210434,1.76B,1.27B,+259.1%,4.3%
871607107,SNPS,SYNOPSYS INC,1809127,1809127,892.61M,892.61M,NEW,2.2%
038222105,AMAT,APPLIED MATLS INC,3349048,3349048,685.68M,685.68M,NEW,1.7%
02079K107,GOOG,ALPHABET INC,2091574,2091574,509.4M,509.4M,NEW,1.2%
833445109,SNOW,SNOWFLAKE INC,1956448,1956448,441.28M,441.28M,NEW,1.1%
594918104,MSFT,MICROSOFT CORP,4643050,710653,2.4B,368.08M,+18.1%,5.9%
03831W108,APP,APPLOVIN CORP,2267855,452040,1.63B,324.81M,+24.9%,4%
68389X105,ORCL,ORACLE CORP,4796157,938895,1.35B,264.05M,+24.3%,3.3%
30303M102,META,META PLATFORMS INC,4035717,355090,2.96B,260.77M,+9.6%,7.3%
01609W102,BABA,ALIBABA GROUP HLDG LTD,1996593,1128826,356.85M,201.76M,+130.1%,0.87%
316841105,FIG,FIGMA INC,3232969,3232969,167.69M,167.69M,NEW,0.41%
L8681T102,SPOT,SPOTIFY TECHNOLOGY S A,1803173,212006,1.26B,147.98M,+13.3%,3.1%
573874104,MRVL,MARVELL TECHNOLOGY INC,2079046,1476657,174.79M,124.14M,+245.1%,0.43%
146869102,CVNA,CARVANA CO,2003208,203153,755.69M,76.64M,+11.3%,1.9%
25809K105,DASH,DOORDASH INC,2454877,268069,667.7M,72.91M,+12.3%,1.6%
G29183103,ETN,EATON CORP PLC,4794777,106997,1.79B,40.04M,+2.3%,4.4%
11135F101,AVGO,BROADCOM INC,5767559,120052,1.9B,39.61M,+2.1%,4.7%
29355A107,ENPH,ENPHASE ENERGY INC,1647893,803945,58.32M,28.45M,+95.3%,0.14%
632307104,NTRA,NATERA INC,170326,170326,27.42M,27.42M,NEW,0.07%
88339J105,TTD,THE TRADE DESK INC,1387089,388100,67.98M,19.02M,+38.8%,0.17%
G5279N105,KLAR,KLARNA GROUP PLC,330000,330000,12.09M,12.09M,NEW,0.03%
46591M109,JOYY,JOYY INC,155705,155705,9.13M,9.13M,NEW,0.02%
92840M102,VST,VISTRA CORP,512811,36642,100.47M,7.18M,+7.7%,0.25%
549498202,LCID,LUCID GROUP INC,295393,295393,7.03M,7.03M,NEW,0.02%
46438F101,IBIT,ISHARES BITCOIN TRUST ETF,132640,76132,8.62M,4.95M,+134.7%,0.02%
36118L106,FUTU,FUTU HLDGS LTD,24105,24105,4.19M,4.19M,NEW,0.01%
15961R303,CHPT,CHARGEPOINT HOLDINGS INC,154086,154086,1.68M,1.68M,NEW,<.01%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,8072536,4335,2.25B,1.21M,+0.1%,5.5%
G9572D103,BULL,WEBULL CORP,11522483,74334,170.42M,1.1M,+0.6%,0.42%
64110L106,NFLX,NETFLIX INC,618735,0,741.81M,0,NO CHANGE,1.8%
142152107,CAI,CARIS LIFE SCIENCES INC,10142198,0,306.8M,0,NO CHANGE,0.75%
433313103,HNGE,HINGE HEALTH INC,4702208,0,230.78M,0,NO CHANGE,0.57%
00724F101,ADBE,ADOBE INC,610621,0,215.4M,0,NO CHANGE,0.53%
81141R100,SE,SEA LTD,666305,0,119.09M,0,NO CHANGE,0.29%
15743P104,CHA,CHAGEE HLDGS LTD,6174115,0,102.18M,0,NO CHANGE,0.25%
83088M102,SWKS,SKYWORKS SOLUTIONS INC,1272952,0,97.99M,0,NO CHANGE,0.24%
98954M200,Z,ZILLOW GROUP INC,739700,0,56.99M,0,NO CHANGE,0.14%
72352L106,PINS,PINTEREST INC,1678764,0,54.01M,0,NO CHANGE,0.13%
74767V109,QS,QUANTUMSCAPE CORP,4294995,0,52.91M,0,NO CHANGE,0.13%
58463J304,MPW,MEDICAL PPTYS TRUST INC,9050796,0,45.89M,0,NO CHANGE,0.11%
91680M107,UPST,UPSTART HLDGS INC,870947,0,44.24M,0,NO CHANGE,0.11%
670002401,NVAX,NOVAVAX INC,3836986,0,33.27M,0,NO CHANGE,0.08%
90364P105,PATH,UIPATH INC,2269557,0,30.37M,0,NO CHANGE,0.07%
98954M101,ZG,ZILLOW GROUP INC,328189,0,24.43M,0,NO CHANGE,0.06%
70614W100,PTON,PELOTON INTERACTIVE INC,2500000,0,22.5M,0,NO CHANGE,0.06%
76680R206,RNG,RINGCENTRAL INC,411351,0,11.66M,0,NO CHANGE,0.03%
72919P202,PLUG,PLUG POWER INC,4098713,0,9.55M,0,NO CHANGE,0.02%
860897107,SFIX,STITCH FIX INC,790167,0,3.44M,0,NO CHANGE,<.01%
60741F104,MBLY,MOBILEYE GLOBAL INC,226558,0,3.2M,0,NO CHANGE,<.01%
42806J148,HTZWW,HERTZ GLOBAL HLDGS INC,468814,0,1.74M,0,NO CHANGE,<.01%
679369108,OLPX,OLAPLEX HLDGS INC,1264968,0,1.66M,0,NO CHANGE,<.01%
42806J700,HTZ,HERTZ GLOBAL HLDGS INC,106823,0,726.4K,0,NO CHANGE,<.01%
00165C302,AMC,AMC ENTMT HLDGS INC,228136,0,661.59K,0,NO CHANGE,<.01%
08862E109,BYND,BEYOND MEAT INC,343393,0,649.01K,0,NO CHANGE,<.01%
00851L103,API,AGORA INC,93700,0,357.93K,0,NO CHANGE,<.01%
16935C109,CHYM,CHIME FINL INC,10716284,-105708,216.15M,-2.13M,-1%,0.53%
15961R105,CHPT,CHARGEPOINT HOLDINGS INC,0,-3081752,0,-2.17M,CLOSE,0%
549498103,LCID,LUCID GROUP INC,0,-2953931,0,-6.23M,CLOSE,0%
528877103,LX,LEXINFINTECH HLDGS LTD,0,-1394026,0,-10.05M,CLOSE,0%
98850P109,YUMC,YUM CHINA HLDGS INC,0,-231346,0,-10.34M,CLOSE,0%
46120E602,ISRG,INTUITIVE SURGICAL INC,710649,-26930,317.82M,-12.04M,-3.7%,0.78%
31946M103,FCNCA,FIRST CTZNS BANCSHARES INC D,202258,-8749,361.87M,-15.65M,-4.1%,0.89%
G6683N103,NU,NU HLDGS LTD,47298775,-1143924,757.25M,-18.31M,-2.4%,1.9%
368736104,GNRC,GENERAC HLDGS INC,0,-216442,0,-31M,CLOSE,0%
049468101,TEAM,ATLASSIAN CORPORATION,2077303,-230583,331.75M,-36.82M,-10%,0.81%
007903107,AMD,ADVANCED MICRO DEVICES INC,1239043,-291198,200.46M,-47.11M,-19%,0.49%
21037T109,CEG,CONSTELLATION ENERGY CORP,5725963,-198331,1.88B,-65.26M,-3.3%,4.6%
75734B100,RDDT,REDDIT INC,5897540,-311454,1.36B,-71.63M,-5%,3.3%
512807306,LRCX,LAM RESEARCH CORP,9954492,-553000,1.33B,-74.05M,-5.3%,3.3%
36828A101,GEV,GE VERNOVA INC,3634166,-121094,2.23B,-74.46M,-3.2%,5.5%
127387108,CDNS,CADENCE DESIGN SYSTEM INC,472212,-235725,165.87M,-82.8M,-33.3%,0.41%
532457108,LLY,ELI LILLY & CO,0,-117415,0,-91.53M,CLOSE,0%
70450Y103,PYPL,PAYPAL HLDGS INC,5237984,-1732838,351.26M,-116.2M,-24.9%,0.86%
88160R101,TSLA,TESLA INC,1729211,-307780,769.01M,-136.88M,-15.1%,1.9%
461202103,INTU,INTUIT,839460,-206636,573.28M,-141.11M,-19.8%,1.4%
48251W104,KKR,KKR & CO INC,2230946,-1524086,289.91M,-198.05M,-40.6%,0.71%
718172109,PM,PHILIP MORRIS INTL INC,0,-1298405,0,-236.48M,CLOSE,0%
67066G104,NVDA,NVIDIA CORPORATION,9870743,-1617786,1.84B,-301.85M,-14.1%,4.5%
023135106,AMZN,AMAZON COM INC,8743095,-1414529,1.92B,-310.59M,-13.9%,4.7%
042068205,ARM,ARM HOLDINGS PLC,2259826,-2373628,319.74M,-335.84M,-51.2%,0.78%
21873S108,CRWV,COREWEAVE INC,6724615,-11072958,920.26M,-1.52B,-62.2%,2.3%
Total,,,,,40.79B,2.06B,+5.7%,100%
