CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
46090E103,QQQ,INVESCO QQQ TR,28492,2162,17.11M,1.3M,+8.2%,4.8%
38141G104,GS,GOLDMAN SACHS GROUP INC,1492,919,1.19M,731.52K,+160.4%,0.33%
09260D107,BX,BLACKSTONE INC,19308,3607,3.3M,616.23K,+23%,0.93%
91324P102,UNH,UNITEDHEALTH GROUP INC,2822,1784,974.21K,615.87K,+171.9%,0.27%
22788C105,CRWD,CROWDSTRIKE HLDGS INC,14683,1170,7.2M,573.74K,+8.7%,2%
69932A204,PSKY,PARAMOUNT SKYDANCE CORP,30124,30124,569.95K,569.95K,NEW,0.16%
922908736,VUG,VANGUARD INDEX FDS,10786,1171,5.17M,561.59K,+12.2%,1.5%
594918104,MSFT,MICROSOFT CORP,40440,990,20.95M,512.77K,+2.5%,5.9%
G29183103,ETN,EATON CORP PLC,1368,1368,511.98K,511.98K,NEW,0.14%
037833100,AAPL,APPLE INC,74218,1950,18.9M,496.53K,+2.7%,5.3%
023135106,AMZN,AMAZON COM INC,34317,2202,7.53M,483.49K,+6.9%,2.1%
02079K107,GOOG,ALPHABET INC,28076,1914,6.84M,466.15K,+7.3%,1.9%
617446448,MS,MORGAN STANLEY,4178,2670,664.27K,424.51K,+177.1%,0.19%
007903107,AMD,ADVANCED MICRO DEVICES INC,11665,2605,1.89M,421.46K,+28.8%,0.53%
45841N107,IBKR,INTERACTIVE BROKERS GROUP IN,6049,6049,416.22K,416.22K,NEW,0.12%
464287523,SOXX,ISHARES TR,6014,1530,1.63M,414.75K,+34.1%,0.46%
05605H100,BWXT,BWX TECHNOLOGIES INC,2157,2157,397.66K,397.66K,NEW,0.11%
921937835,BND,VANGUARD BD INDEX FDS,10588,5141,787.41K,382.33K,+94.4%,0.22%
464287549,IGM,ISHARES TR,2928,2928,368.87K,368.87K,NEW,0.1%
921946406,VYM,VANGUARD WHITEHALL FDS,90497,2423,12.76M,341.52K,+2.8%,3.6%
911363109,URI,UNITED RENTALS INC,323,323,308.48K,308.48K,NEW,0.09%
75513E101,RTX,RTX CORPORATION,7063,1841,1.18M,308.09K,+35.3%,0.33%
437076102,HD,HOME DEPOT INC,2484,753,1.01M,305.05K,+43.5%,0.28%
149123101,CAT,CATERPILLAR INC,2995,630,1.43M,300.66K,+26.6%,0.4%
931142103,WMT,WALMART INC,31020,2815,3.2M,290.12K,+10%,0.9%
30303M102,META,META PLATFORMS INC,9735,384,7.15M,282K,+4.1%,2%
369604301,GE,GE AEROSPACE,933,933,280.81K,280.81K,NEW,0.08%
949746101,WFC,WELLS FARGO CO NEW,3127,3127,262.14K,262.14K,NEW,0.07%
872540109,TJX,TJX COS INC NEW,1782,1782,257.59K,257.59K,NEW,0.07%
88160R101,TSLA,TESLA INC,9088,577,4.04M,256.6K,+6.8%,1.1%
629377508,NRG,NRG ENERGY INC,1514,1514,245.16K,245.16K,NEW,0.07%
15643U104,LEU,CENTRUS ENERGY CORP,790,790,244.96K,244.96K,NEW,0.07%
464287515,IGV,ISHARES TR,38632,2117,4.44M,243.48K,+5.8%,1.2%
78464A409,SPYG,SPDR SERIES TRUST,2285,2285,238.89K,238.89K,NEW,0.07%
50077B207,KTOS,KRATOS DEFENSE & SEC SOLUTIO,7222,2576,659.87K,235.37K,+55.4%,0.19%
78467X109,DIA,SPDR DOW JONES INDL AVERAGE,3722,453,1.73M,210.05K,+13.9%,0.49%
67103H107,ORLY,OREILLY AUTOMOTIVE INC,4400,1899,474.36K,204.73K,+75.9%,0.13%
68389X105,ORCL,ORACLE CORP,1728,631,485.99K,177.46K,+57.5%,0.14%
