CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
629377508,NRG,NRG ENERGY INC,607350,607350,98.36M,98.36M,NEW,15.6%
80874P109,LNWO,LIGHT & WONDER INC,2903594,630000,243.73M,52.88M,+27.7%,38.7%
M7S64H106,MNDY,MONDAY COM LTD,51554,10863,9.99M,2.1M,+26.7%,1.6%
26603R106,DUOL,DUOLINGO INC,14885,3360,4.79M,1.08M,+29.2%,0.76%
36828A101,GEV,GE VERNOVA INC,194250,0,119.44M,0,NO CHANGE,19%
67066G104,NVDA,NVIDIA CORPORATION,638975,0,119.22M,0,NO CHANGE,18.9%
58506Q109,MEDP,MEDPACE HLDS INC,4800,0,2.47M,0,NO CHANGE,0.39%
82509L107,SHOP,SHOPIFY INC,27286,-1549,4.05M,-230.2K,-5.4%,0.64%
23804L103,DDOG,DATADOG INC,49631,-1632,7.07M,-232.4K,-3.2%,1.1%
74275K108,PCOR,PROCORE TECHNOLOGIES INC,65642,-3197,4.79M,-233.13K,-4.6%,0.76%
852234103,XYZ,BLOCK INC,85154,-3262,6.15M,-235.74K,-3.7%,0.98%
833445109,SNOW,SNOWFLAKE INC,27274,-1442,6.15M,-325.24K,-5%,0.98%
617700109,MORN,MORNINGSTAR INC,0,-4300,0,-1.35M,CLOSE,0%
L8681T102,SPOT,SPOTIFY TECHNOLOGY S A,4694,-2335,3.28M,-1.63M,-33.2%,0.52%
18915M107,NET,CLOUDFLARE INC,0,-18360,0,-3.6M,CLOSE,0%
G3643J108,FLUT,FLUTTER ENTMT PLC,0,-425511,0,-121.59M,CLOSE,0%
Total,,,,,629.49M,25M,+4.2%,100%
