CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
88160R101,TSLA,TESLA INC,10210,6790,4.54M,3.02M,+198.5%,33.5%
464287655,IWM,ISHARES TR,5000,5000,1.21M,1.21M,NEW,8.9%
833445109,SNOW,SNOWFLAKE INC,4960,3970,1.12M,895.43K,+401%,8.2%
868927203,SRFM,SURF AIR MOBILITY INC,156410,156410,671K,671K,NEW,4.9%
98980L101,ZM,ZOOM COMMUNICATIONS INC,6840,6840,564.3K,564.3K,NEW,4.2%
44916E100,IPX,IPERIONX LTD,29425,10070,1.45M,496.95K,+52%,10.7%
74275K108,PCOR,PROCORE TECHNOLOGIES INC,6370,6370,464.5K,464.5K,NEW,3.4%
256163106,DOCU,DOCUSIGN INC,6400,6400,461.38K,461.38K,NEW,3.4%
134748102,CAN,CANAAN INC,488800,488800,430.93K,430.93K,NEW,3.2%
683712103,OPEN,OPENDOOR TECHNOLOGIES INC,42760,42760,340.8K,340.8K,NEW,2.5%
M8001Q126,PYPD,POLYPID LTD,143096,79146,477.23K,263.95K,+123.8%,3.5%
855244109,SBUX,STARBUCKS CORP,4860,2940,411.16K,248.72K,+153.1%,3%
22266T109,CPNG,COUPANG INC,6840,6840,220.25K,220.25K,NEW,1.6%
09352U108,BLND,BLEND LABS INC,58660,58660,214.11K,214.11K,NEW,1.6%
G9548D104,WTF,WATON FINL LTD,24440,24440,150.79K,150.79K,NEW,1.1%
10586A108,GRO,BRAZIL POTASH CORP,48900,48900,131.54K,131.54K,NEW,0.97%
68389X105,ORCL,ORACLE CORP,730,440,205.31K,123.75K,+151.7%,1.5%
266042407,DUOT,DUOS TECHNOLOGIES GROUP INC,14670,14670,107.97K,107.97K,NEW,0.8%
09173B107,BITF,BITFARMS LTD,31770,31770,89.59K,89.59K,NEW,0.66%
68236V302,ETHZ,ETHZILLA CORPORATION,14670,14670,35.35K,35.35K,NEW,0.26%
N97284108,NBIS,NEBIUS GROUP N.V.,0,-290,0,-16.05K,CLOSE,0%
98936T208,ZENA,ZENATECH INC,0,-4890,0,-17.95K,CLOSE,0%
38747R751,AMDL,GRANITESHARES ETF TR,0,-2440,0,-20.76K,CLOSE,0%
693691107,PSQH,PSQ HOLDINGS INC,0,-12220,0,-25.05K,CLOSE,0%
39531G308,GREE,GREENIDGE GENERATION HLDGS I,0,-19560,0,-25.23K,CLOSE,0%
77664L207,ROOT,ROOT INC,0,-200,0,-25.59K,CLOSE,0%
88023B103,TEM,TEMPUS AI INC,0,-490,0,-31.14K,CLOSE,0%
82509L107,SHOP,SHOPIFY INC,0,-290,0,-33.45K,CLOSE,0%
63942X106,NVTS,NAVITAS SEMICONDUCTOR CORP,0,-5120,0,-33.54K,CLOSE,0%
G45139105,HKIT,HITEK GLOBAL INC,0,-25520,0,-35.09K,CLOSE,0%
77543R102,ROKU,ROKU INC,0,-490,0,-43.07K,CLOSE,0%
18915M107,NET,CLOUDFLARE INC,0,-290,0,-56.79K,CLOSE,0%
20717M103,CFLT,CONFLUENT INC,0,-2440,0,-60.83K,CLOSE,0%
55024U109,LITE,LUMENTUM HLDGS INC,0,-740,0,-70.34K,CLOSE,0%
25809K105,DASH,DOORDASH INC,0,-290,0,-71.49K,CLOSE,0%
384747101,GRAL,GRAIL INC,0,-1460,0,-75.07K,CLOSE,0%
98423F109,XMTR,XOMETRY INC,0,-2430,0,-82.11K,CLOSE,0%
G75398100,RZLV,REZOLVE AI PLC,0,-26880,0,-82.66K,CLOSE,0%
77311W101,RKT,ROCKET COS INC,0,-6100,0,-86.5K,CLOSE,0%
G25457105,CRDO,CREDO TECHNOLOGY GROUP HOLDI,0,-970,0,-89.81K,CLOSE,0%
M7518J104,ODD,ODDITY TECH LTD,0,-1230,0,-92.83K,CLOSE,0%
04626A103,ALAB,ASTERA LABS INC,0,-1750,0,-158.24K,CLOSE,0%
25460G286,TSLL,DIREXION SHS ETF TR,0,-19500,0,-230.29K,CLOSE,0%
58733R102,MELI,MERCADOLIBRE INC,0,-120,0,-313.64K,CLOSE,0%
G037AX101,AMBA,AMBARELLA INC,0,-5860,0,-387.14K,CLOSE,0%
M2682V108,CYBR,CYBERARK SOFTWARE LTD,0,-1380,0,-561.49K,CLOSE,0%
315948109,FBTC,FIDELITY WISE ORIGIN BITCOIN,0,-7020,0,-659.81K,CLOSE,0%
L8681T102,SPOT,SPOTIFY TECHNOLOGY S A,0,-963,0,-738.95K,CLOSE,0%
871607107,SNPS,SYNOPSYS INC,0,-1460,0,-748.51K,CLOSE,0%
N07059210,ASML,ASML HOLDING N V,280,-1670,271.06K,-1.62M,-85.6%,2%
Total,,,,,13.57M,3.65M,+41.4%,100%
