CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
29446Y502,EQX,EQUINOX GOLD CORP F,118225,118225,1.33M,1.33M,NEW,1.2%
29258Y103,EXK,ENDEAVOUR SILVER CORP F,322125,145275,2.53M,1.14M,+82.1%,2.2%
922908363,VOO,VANGUARD,647,647,396.21K,396.21K,NEW,0.35%
922908769,VTI,VANGUARD,1201,1201,394.13K,394.13K,NEW,0.35%
134429109,CPB,THE CAMPBELL'S CO,12605,11450,398.07K,361.59K,+991.3%,0.35%
501889208,LKQ,LKQ CORP,37895,10295,1.16M,314.41K,+37.3%,1%
681919106,OMC,OMNICOM GROUP INC,5050,3400,411.73K,277.2K,+206.1%,0.36%
62955J103,NOV,NOV INC,21350,20150,282.89K,266.99K,+1679.2%,0.25%
747525103,QCOM,QUALCOMM INC,5155,1600,857.59K,266.18K,+45%,0.76%
00724F101,ADBE,ADOBE INC,798,748,281.5K,263.86K,+1496%,0.25%
371901109,GNTX,GENTEX CORP,9050,9050,256.12K,256.12K,NEW,0.23%
831865209,AOS,SMITH A O CORP,3735,3425,274.19K,251.43K,+1104.8%,0.24%
864159108,RGR,STURM RUGER & CO INC,21040,5750,914.61K,249.95K,+37.6%,0.81%
110122108,BMY,BRISTOL MYERS SQUIBB CO,12825,5490,578.41K,247.6K,+74.8%,0.51%
23355L106,DXC,DXC TECHNOLOGY CO,17950,17950,244.66K,244.66K,NEW,0.22%
26875P101,EOG,EOG RES INC,2250,2125,252.27K,238.25K,+1700%,0.22%
911312106,UPS,UNITED PARCEL SVC INC CLASS B,7960,2850,664.9K,238.06K,+55.8%,0.59%
57060D108,MKTX,MARKETAXESS HLDGS INC,1350,1325,235.24K,230.88K,+5300%,0.21%
115637209,BF.B,BROWN FORMAN CORP CLASS B,8225,8050,222.73K,217.99K,+4600%,0.2%
189054109,CLX,CLOROX CO,3660,1625,451.28K,200.36K,+79.9%,0.4%
92343V104,VZ,VERIZON COMMUNICATIONS I,22119,3410,972.13K,149.87K,+18.2%,0.86%
G54950103,LIN,LINDE PLC F,690,265,327.75K,125.88K,+62.4%,0.29%
21036P108,STZ,CONSTELLATION BRANDS INCCLASS A,5300,775,713.75K,104.37K,+17.1%,0.63%
594918104,MSFT,MICROSOFT CORP,6547,177,3.39M,91.68K,+2.8%,3%
784730103,SSRM,SSR MNG INC F,41520,3750,1.01M,91.54K,+9.9%,0.9%
22266T109,CPNG,COUPANG INC CLASS A,19200,2500,618.24K,80.5K,+15%,0.55%
30225T102,EXR,EXTRA SPACE STORAGE INC,1581,500,222.83K,70.47K,+46.3%,0.2%
03027X100,AMT,AMERICAN TOWER CORP,1017,257,195.59K,49.43K,+33.8%,0.17%
02079K305,GOOGL,ALPHABET INC CLASS A,640,180,155.58K,43.76K,+39.1%,0.14%
02079K107,GOOG,ALPHABET INC CLASS C,663,173,161.47K,42.13K,+35.3%,0.14%
88160R101,TSLA,TESLA INC,585,90,260.16K,40.02K,+18.2%,0.23%
422704106,HL,HECLA MNG CO,238550,2975,2.89M,36K,+1.3%,2.6%
075887109,BDX,BECTON DICKINSON & CO,4055,168,758.97K,31.44K,+4.3%,0.67%
192108504,CDE,COEUR MNG INC,109106,1650,2.05M,30.95K,+1.5%,1.8%
644535106,NGD,New Gold Inc,193350,4000,1.39M,28.72K,+2.1%,1.2%
00287Y109,ABBV,ABBVIE INC,4862,112,1.13M,25.93K,+2.4%,1%
496902404,KGC,KINROSS GOLD CORP F,63300,1000,1.57M,24.85K,+1.6%,1.4%
06849F108,B,BARRICK MNG CORP F,33160,750,1.09M,24.58K,+2.3%,0.96%
N07059210,ASML,ASML HLDG N V FSPONSORED ADR 1 ADR REPS 1 ORD SHS,45,25,43.56K,24.2K,+125%,0.04%
351858105,FNV,FRANCO NEV CORP F,4905,105,1.09M,23.41K,+2.2%,0.97%
32076V103,AG,FIRST MAJESTIC SILVER F,80875,1825,993.95K,22.43K,+2.3%,0.88%
682680103,OKE,ONEOK INC NEW,1137,301,82.97K,21.96K,+36%,0.07%
697900108,PAAS,PAN AMERN SILVER CORP F,34309,550,1.33M,21.3K,+1.6%,1.2%
011532108,AGI,ALAMOS GOLD INC NEW FCLASS A,34590,600,1.21M,20.92K,+1.8%,1.1%
962879102,WPM,WHEATON PRECIOUS METAL F,11850,175,1.33M,19.57K,+1.5%,1.2%
89679M104,TFPM,TRIPLE FLAG PRECIOUS M F,38940,650,1.14M,19.02K,+1.7%,1%
518439104,EL,LAUDER ESTEE COS INC CLASS A,900,200,79.31K,17.62K,+28.6%,0.07%
92826C839,V,VISA INC CLASS A,75,50,25.6K,17.07K,+200%,0.02%
68634K106,ORLA,ORLA MNG LTD NEW F,69675,1475,752.49K,15.93K,+2.2%,0.67%
742718109,PG,PROCTER & GAMBLE CO,7501,91,1.15M,13.98K,+1.2%,1%
437076102,HD,HOME DEPOT INC,63,33,25.53K,13.37K,+110%,0.02%
149123101,CAT,Caterpillar Inc,526,26,250.98K,12.41K,+5.2%,0.22%
191216100,KO,THE COCA-COLA CO,5068,173,336.11K,11.47K,+3.5%,0.3%
580135101,MCD,MCDONALDS CORP,929,34,282.31K,10.33K,+3.8%,0.25%
G29183103,ETN,EATON CORP PLC F,550,20,205.84K,7.49K,+3.8%,0.18%
655844108,NSC,NORFOLK SOUTHN CORP,182,22,54.67K,6.61K,+13.8%,0.05%
363576109,AJG,GALLAGHER ARTHUR J & CO,146,21,45.22K,6.5K,+16.8%,0.04%
12572Q105,CME,CME GROUP INC CLASS A,999,24,269.92K,6.48K,+2.5%,0.24%
