CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
316841105,FIG,Figma Inc,16246129,16246129,842.69M,842.69M,NEW,60.4%
30303M102,META,Meta Platforms Inc,212531,212531,156.08M,156.08M,NEW,11.2%
76155X100,RVMD,Revolution Medicines Inc,2748523,0,128.36M,0,NO CHANGE,9.2%
68170A108,OMDA,Omada Health Inc,4614574,0,102.03M,0,NO CHANGE,7.3%
852234103,XYZ,Block Inc,1016697,0,73.48M,0,NO CHANGE,5.3%
578784100,MAZE,Maze Therapeutics Inc,1702225,0,44.14M,0,NO CHANGE,3.2%
09077V100,BIOA,Bioage Labs Inc,3233170,0,19.01M,0,NO CHANGE,1.4%
63909J108,NAUT,Nautilus Biotechnology Inc,17653917,0,14.92M,0,NO CHANGE,1.1%
13463J101,CAMP,Camp4 Therapeutics Corp,2125339,0,6.38M,0,NO CHANGE,0.46%
29479A108,ERAS,Erasca Inc,2862500,0,6.24M,0,NO CHANGE,0.45%
37611X209,DNA,Ginkgo Bioworks Holdings Inc,108568,0,1.58M,0,NO CHANGE,0.11%
683712103,OPEN,Opendoor Technologies Inc,0,-6200821,0,-3.31M,CLOSE,0%
Total,,,,,1.39B,995.46M,+318.1%,100%
