CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
67079K100,SMR,NUSCALE PWR CORP,192406,192406,6.93M,6.93M,NEW,9%
69331C108,PCG,PG&E CORP,403105,403105,6.08M,6.08M,NEW,7.9%
292671708,UUUU,ENERGY FUELS INC,240500,240500,3.69M,3.69M,NEW,4.8%
576323109,MTZ,MASTEC INC,14556,14556,3.1M,3.1M,NEW,4%
038169207,APLD,APPLIED DIGITAL CORP,125000,125000,2.87M,2.87M,NEW,3.7%
18539C204,CWEN,CLEARWAY ENERGY INC,96950,96950,2.74M,2.74M,NEW,3.6%
125896100,CMS,CMS ENERGY CORP,31917,31917,2.34M,2.34M,NEW,3%
291011104,EMR,EMERSON ELEC CO,16800,16800,2.2M,2.2M,NEW,2.9%
21037T109,CEG,CONSTELLATION ENERGY CORP,6365,6365,2.09M,2.09M,NEW,2.7%
98389B100,XEL,XCEL ENERGY INC,25900,25900,2.09M,2.09M,NEW,2.7%
30034W106,EVRG,EVERGY INC,27300,27300,2.08M,2.08M,NEW,2.7%
594972408,MSTR,STRATEGY INC,6317,6317,2.04M,2.04M,NEW,2.6%
629377508,NRG,NRG ENERGY INC,12500,12500,2.02M,2.02M,NEW,2.6%
88080T104,WULF,TERAWULF INC,175126,175126,2M,2M,NEW,2.6%
30040W108,ES,EVERSOURCE ENERGY,15300,15300,1.09M,1.09M,NEW,1.4%
816851109,SRE,SEMPRA,12000,12000,1.08M,1.08M,NEW,1.4%
767292105,RIOT,RIOT PLATFORMS INC,56600,56600,1.08M,1.08M,NEW,1.4%
21874A106,CORZ,CORE SCIENTIFIC INC NEW,150000,59733,2.69M,1.07M,+66.2%,3.5%
00130H105,AES,AES CORP,384814,-39477,5.06M,-519.52K,-9.3%,6.6%
29244A102,EDN,EMPRESA DIST Y COMERCIAL NOR,0,-24900,0,-659.6K,CLOSE,0%
G38327105,GPRK,GEOPARK LTD,0,-108800,0,-709.38K,CLOSE,0%
65339F101,NEE,NEXTERA ENERGY INC,0,-14896,0,-1.03M,CLOSE,0%
71654V408,PBR,PETROLEO BRASILEIRO SA PETRO,0,-162000,0,-2.03M,CLOSE,0%
736508847,POR,PORTLAND GEN ELEC CO,0,-84800,0,-3.45M,CLOSE,0%
92840M102,VST,VISTRA CORP,20180,-23124,3.95M,-4.53M,-53.4%,5.1%
02156V109,OKLO,OKLO INC,0,-87474,0,-4.9M,CLOSE,0%
784305104,HTO,H2O AMERICA,0,-94266,0,-4.9M,CLOSE,0%
902681105,UGI,UGI CORP NEW,0,-144845,0,-5.28M,CLOSE,0%
G43658106,IMSR,HCM II ACQUISITION CORP,500000,-527934,8.21M,-8.66M,-51.4%,10.7%
84857L101,SR,SPIRE INC,0,-123300,0,-9M,CLOSE,0%
36317J209,GLXY,GALAXY DIGITAL INC.,84500,-305748,2.86M,-10.34M,-78.3%,3.7%
87422Q109,TLN,TALEN ENERGY CORP,12865,-25685,5.47M,-10.93M,-66.6%,7.1%
17253J106,CIFR,CIPHER MINING INC,87200,-955179,1.1M,-12.03M,-91.6%,1.4%
44812J104,HUT,HUT 8 CORP,57691,-407301,2.01M,-14.18M,-87.6%,2.6%
Total,,,,,76.86M,-46.55M,-51.1%,100%
